Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Langos C.,,Cyberbullying: The challenge to define,2012,"Cyberpsychology, Behavior, and Social Networking",137,10.1089/cyber.2011.0588,Australia,Article,Adelaide,0,Journal,2-s2.0-84862515739
de Pelsmacker P.,,New advertising formats: How persuasion knowledge affects consumer responses,2012,Journal of Marketing Communications,15,10.1080/13527266.2011.620762,,Editorial,,0,Journal,2-s2.0-84857097958
Lauren M.,,Cyber worlds: New playgrounds for bullying,2011,Computers in the Schools,51,10.1080/07380569.2011.575753,United States,Article,Honolulu,0,Journal,2-s2.0-79959270618
Ang R.,,"Cyberbullying among adolescents: The role of affective and cognitive empathy, and gender",2010,Child Psychiatry and Human Development,261,10.1007/s10578-010-0176-3,Singapore,Article,Singapore City,0,Journal,2-s2.0-77956121020
Hinduja S.,,"Bullying, cyberbullying, and suicide",2010,Archives of Suicide Research,788,10.1080/13811118.2010.494133,United States,Article,Boca Raton,0,Journal,2-s2.0-77952900487
Bolls P.,,Understanding emotion from a superordinate dimensional perspective: A productive way forward for communication processes and effects studies,2010,Communication Monographs,27,10.1080/03637751003790477,United States,Article,Columbia,0,Journal,2-s2.0-77952502786
Nabi R.,,The case for emphasizing discrete emotions in communication research,2010,Communication Monographs,75,10.1080/03637751003790444,United States,Article,Santa Barbara,0,Journal,2-s2.0-77952511942
Brown M.R.,,The impact of comedic violence on viral advertising effectiveness,2010,Journal of Advertising,71,10.2753/JOA0091-3367390104,Australia,Article,Brisbane,0,Journal,2-s2.0-77949854983
Kiriakidis S.,,Cyberbullying: A review of the literature on harassment through the internet and other electronic means,2010,Family and Community Health,102,10.1097/FCH.0b013e3181d593e4,Greece,Article,Thessaloniki,0,Journal,2-s2.0-77949394152
Spears B.,,Behind the scenes and screens insights into the human dimension of covert and cyberbullying,2009,Journal of Psychology,131,10.1027/0044-3409.217.4.189,Australia,Article,Adelaide,0,Journal,2-s2.0-77951925504
Palka W.,,Mobile word-of-mouth - A grounded theory of mobile viral marketing,2009,Journal of Information Technology,121,10.1057/jit.2008.37,Germany,Article,Augsburg,0,Journal,2-s2.0-67149096336
Golan G.,,Creative strategies in viral advertising: An application of Taylor's six-segment message strategy wheel,2008,Journal of Computer-Mediated Communication,89,10.1111/j.1083-6101.2008.00426.x,United States,Article,South Orange,1,Journal,2-s2.0-51149110093
Chiu H.,,Viral marketing: A study of e-mail spreading behavior across gender,2007,Journal of Website Promotion,8,10.1080/15533610802174904,Taiwan,Article,Hsinchu,0,Journal,2-s2.0-67650691273
Li Q.,,New bottle but old wine: A research of cyberbullying in schools,2007,Computers in Human Behavior,463,10.1016/j.chb.2005.10.005,Canada,Article,Calgary,0,Journal,2-s2.0-33846847744
