Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Lauri J.,,Topics in graph automorphisms and reconstruction,2016,Topics in Graph Automorphisms and Reconstruction,72,10.1017/CBO9781316669846,Malta,Book,Msida,0,Book,2-s2.0-85048166722
Goyal S.,,Connections: An introduction to the economics of networks,2012,Connections: An Introduction to the Economics of Networks,238,,,Book,,0,Book,2-s2.0-84884058270
Newman M.,,The structure and dynamics of networks,2011,The Structure and Dynamics of Networks,1018,,,Book,,0,Book,2-s2.0-84884073625
Jackson M.O.,,Social and economic networks,2010,Social and Economic Networks,1670,,United States,Book,Palo Alto,0,Book,2-s2.0-84884055882
Nedic A.,,Constrained consensus and optimization in multi-agent networks,2010,IEEE Transactions on Automatic Control,982,10.1109/TAC.2010.2041686,United States,Article,Urbana,0,Journal,2-s2.0-77950834661
Gustavi T.,,On the number of leaders needed to ensure network connectivity in arbitrary dimensions,2009,"2009 17th Mediterranean Conference on Control and Automation, MED 2009",2,10.1109/MED.2009.5164521,Sweden,Conference Paper,Stockholm,0,Conference Proceeding,2-s2.0-70449957507
Franceschelli M.,,Constrained invariant motions for networked multi-agent systems,2009,Proceedings of the American Control Conference,10,10.1109/ACC.2009.5160191,Italy,Conference Paper,Cagliari,0,Conference Proceeding,2-s2.0-70449629345
Das A.K.,,Distributed linear parameter estimation over wireless sensor networks,2009,IEEE Transactions on Aerospace and Electronic Systems,17,10.1109/TAES.2009.5310299,United States,Article,Seattle,0,Journal,2-s2.0-70449583478
Bullo F.,,Distributed control of robotic networks: A mathematical approach to motion coordination algorithms,2009,Distributed Control of Robotic Networks: A Mathematical Approach to Motion Coordination Algorithms,711,,,Book,,0,Book,2-s2.0-84872057266
Smith B.S.,,Automatic generation of persistent formations for multi-agent networks under range constraints,2009,Mobile Networks and Applications,29,10.1007/s11036-009-0153-x,United States,Article,Atlanta,0,Journal,2-s2.0-65049086712
Langville A.,,Google's PageRank and beyond: The science of search engine rankings,2009,Google's PageRank and Beyond: The Science of Search Engine Rankings,464,,United States,Book,Charleston,0,Book,2-s2.0-84883905026
Rahmani A.,,Controllability of multi-agent systems from a graph-theoretic perspective,2009,SIAM Journal on Control and Optimization,488,10.1137/060674909,United States,Conference Paper,Seattle,0,Journal,2-s2.0-60349092443
Caicedo-Núñez C.,,Rendezvous under noisy measurements,2008,Proceedings of the IEEE Conference on Decision and Control,6,10.1109/CDC.2008.4739448,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-62949212559
