Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Dixit A.,,On the impact of packet spraying in data center networks,2013,Proceedings - IEEE INFOCOM,138,10.1109/INFCOM.2013.6567015,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-84883088149
Alizadeh M.,,Deconstructing datacenter packet transport,2012,"Proceedings of the 11th ACM Workshop on Hot Topics in Networks, HotNets-11",47,10.1145/2390231.2390254,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84870373619
Zats D.,,DeTail: Reducing the flow completion time tail in datacenter networks,2012,"SIGCOMM'12 - Proceedings of the ACM SIGCOMM 2012 Conference Applications, Technologies, Architectures, and Protocols for Computer Communication",189,10.1145/2342356.2342390,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-84866481397
Hong C.,,Finishing flows quickly with preemptive scheduling,2012,"SIGCOMM'12 - Proceedings of the ACM SIGCOMM 2012 Conference Applications, Technologies, Architectures, and Protocols for Computer Communication",244,10.1145/2342356.2342389,United States,Conference Paper,,0,Conference Proceeding,2-s2.0-84866516958
Vamanan B.,,Deadline-aware datacenter TCP (D <sup>2</sup>TCP),2012,"SIGCOMM'12 - Proceedings of the ACM SIGCOMM 2012 Conference Applications, Technologies, Architectures, and Protocols for Computer Communication",245,10.1145/2342356.2342388,United States,Conference Paper,West Lafayette,0,Conference Proceeding,2-s2.0-84866483031
Alizadeh M.,,Less is more: Trading a little bandwidth for ultra-low latency in the data center,2012,Proceedings of NSDI 2012: 9th USENIX Symposium on Networked Systems Design and Implementation,233,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84889682076
Wilson C.,,Better never than late: Meeting deadlines in datacenter networks,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",470,10.1145/2018436.2018443,United Kingdom,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-80053169446
Raiciu C.,,Improving datacenter performance and robustness with multipath TCP,2011,"Proceedings of the ACM SIGCOMM 2011 Conference, SIGCOMM'11",483,10.1145/2018436.2018467,United Kingdom;Romania,Conference Paper,London;Bucuresti,0,Conference Proceeding,2-s2.0-80053160327
Ousterhout J.,,The case for RAMC loud,2011,Communications of the ACM,117,10.1145/1965724.1965751,United States,Article,Palo Alto,0,Journal,2-s2.0-79960006372
Alizadeh M.,,Data Center TCP (DCTCP),2010,SIGCOMM'10 - Proceedings of the SIGCOMM 2010 Conference,762,10.1145/1851182.1851192,United States;United States,Conference Paper,Redmond;Palo Alto,0,Conference Proceeding,2-s2.0-78149295113
Al-Fares M.,,Hedera: Dynamic flow scheduling for data center networks,2010,Proceedings of NSDI 2010: 7th USENIX Symposium on Networked Systems Design and Implementation,946,,United States,Conference Paper,San Diego,0,Conference Proceeding,2-s2.0-85015466003
Verloop M.,,Stability of size-based scheduling disciplines in resource-sharing networks,2005,Performance Evaluation,20,10.1016/j.peva.2005.07.008,Netherlands;Netherlands,Conference Paper,Amsterdam;Utrecht,0,Journal,2-s2.0-24144496894
Bar-Noy A.,,Sum Multicoloring of Graphs,2000,Journal of Algorithms,38,10.1006/jagm.2000.1106,Israel,Article,Tel Aviv-Yafo,0,Journal,2-s2.0-0013152316
