Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
,,Community cleverness required,2008,Nature,83,10.1038/455001a,,Editorial,,1,Journal,2-s2.0-84945510035
Shlomi T.,,Network-based prediction of human tissue-specific metabolism,2008,Nature Biotechnology,412,10.1038/nbt.1487,Israel,Review,Tel Aviv-Yafo,0,Journal,2-s2.0-51349092391
Zhang Y.,,Community structure in Congressional cosponsorship networks,2008,Physica A: Statistical Mechanics and its Applications,85,10.1016/j.physa.2007.11.004,United States,Article,Pasadena,0,Journal,2-s2.0-37549029529
Porter M.,,Community structure in the United States House of Representatives,2007,Physica A: Statistical Mechanics and its Applications,66,10.1016/j.physa.2007.07.039,United States,Article,Pasadena,0,Journal,2-s2.0-35148843303
Zhou T.,,Bipartite network projection and personal recommendation,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",697,10.1103/PhysRevE.76.046115,Switzerland;China,Article,Fribourg;Hefei,0,Journal,2-s2.0-35648957764
Todd P.M.,,Different cognitive processes underlie human mate choices and mate preferences,2007,Proceedings of the National Academy of Sciences of the United States of America,170,10.1073/pnas.0705290104,Germany;United States,Article,Berlin;Bloomington,1,Journal,2-s2.0-35448964708
Henzinger M.,,Search technologies for the internet,2007,Science,37,10.1126/science.1126557,Switzerland,Review,Lausanne,0,Journal,2-s2.0-34547564334
Berners-Lee T.,,Creating a science of the web,2006,Science,186,10.1126/science.1126902,United States,Review,Cambridge,0,Journal,2-s2.0-33747133284
Newman M.,,Modularity and community structure in networks,2006,Proceedings of the National Academy of Sciences of the United States of America,5550,10.1073/pnas.0601602103,United States,Article,Ann Arbor,1,Journal,2-s2.0-33745012299
Porter M.,,Community structure in the U.S. House of Representatives,2006,Chaos,6,10.1063/1.2390556,United States,Article,Pasadena,0,Journal,2-s2.0-33846077530
Simkin M.,,Theory of aces: Fame by chance or merit?,2006,Journal of Mathematical Sociology,16,10.1080/00222500500333258,United States,Article,Los Angeles,0,Journal,2-s2.0-29144443612
Cohen A.M.,,Using co-occurrence network structure to extract synonymous gene and protein names from MEDLINE abstracts,2005,BMC Bioinformatics,44,10.1186/1471-2105-6-103,United States,Article,Portland,1,Journal,2-s2.0-25444525410
Barthélemy M.,,Characterization and modeling of weighted networks,2005,Physica A: Statistical Mechanics and its Applications,223,10.1016/j.physa.2004.08.047,France,Conference Paper,Bruyeres-les-Chatel,0,Journal,2-s2.0-9944264452
Kim D.H.,,Scale-free trees: The skeletons of complex networks,2004,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",86,10.1103/PhysRevE.70.046126,South Korea,Article,Yusong,0,Journal,2-s2.0-41349123508
Barrat A.,,Weighted evolving networks: Coupling topology and weight dynamics,2004,Physical Review Letters,501,10.1103/PhysRevLett.92.228701,France,Article,Saint-Aubin,0,Journal,2-s2.0-3042709447
Henzinger M.,,Extracting knowledge from the World Wide Web,2004,Proceedings of the National Academy of Sciences of the United States of America,31,10.1073/pnas.0307528100,United States,Article,Mountain View,1,Journal,2-s2.0-1842637568
Barrat A.,,The architecture of complex weighted networks,2004,Proceedings of the National Academy of Sciences of the United States of America,2202,10.1073/pnas.0400087101,France,Article,Orsay,1,Journal,2-s2.0-1642308591
Almaas E.,,Global organization of metabolic fluxes in the bacterium Escherichia coli,2004,Nature,520,10.1038/nature02289,United States,Article,Notre Dame,0,Journal,2-s2.0-1542288938
Życzkowski K.,,Rényi extrapolation of Shannon entropy,2003,Open Systems and Information Dynamics,125,10.1023/A:1025128024427,Poland;Poland,Article,Krakow;Warsaw,0,Journal,2-s2.0-0347585673
Newman M.,,The structure and function of complex networks,2003,SIAM Review,11537,10.1137/S003614450342480,United States,Review,Ann Arbor,0,Journal,2-s2.0-0038718854
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13645,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Dorogovtsev S.,,Evolution of networks,2002,Advances in Physics,2215,10.1080/00018730110112519,Portugal,Article,Porto,0,Journal,2-s2.0-0036610173
Barabási A.,,Emergence of scaling in random networks,1999,Science,22122,10.1126/science.286.5439.509,United States,Article,Notre Dame,0,Journal,2-s2.0-0038483826
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25779,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
Pipek J.,,"Universal classification scheme for the spatial-localization properties of one-particle states in finite, d-dimensional systems",1992,Physical Review A,99,10.1103/PhysRevA.46.3148,Hungary,Article,Budapest,0,Journal,2-s2.0-0000306754
Derrida B.,,Statistical properties of randomly broken objects and of multivalley structures in disordered systems,1987,Journal of Physics A: Mathematical and General,122,10.1088/0305-4470/20/15/039,France,Article,Gif-sur-Yvette,0,Journal,2-s2.0-0000468312
Kruskal J.,,On the shortest spanning subtree of a graph and the traveling salesman problem,1956,Proceedings of the American Mathematical Society,2875,10.1090/S0002-9939-1956-0078686-7,United States,Article,Princeton,1,Journal,2-s2.0-70350674995
