Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang C.,,Circle formation for anonymous mobile robots with order preservation,2012,Proceedings of the IEEE Conference on Decision and Control,5,10.1109/CDC.2012.6426357,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-84874222747
Cai Y.,,Reaching consensus at a preset time: Single-integrator dynamics case,2012,"Chinese Control Conference, CCC",13,,China;China,Conference Paper,Beijing;Beijing,0,Conference Proceeding,2-s2.0-84873559815
Chung T.,,Search and pursuit-evasion in mobile robotics A survey,2011,Autonomous Robots,255,10.1007/s10514-011-9241-4,United States,Review,Monterey,0,Journal,2-s2.0-84555191194
Jiang F.,,Finite-time weighted average consensus with respect to a monotonic function and its application,2011,Systems and Control Letters,57,10.1016/j.sysconle.2011.05.009,China,Article,Beijing,0,Journal,2-s2.0-80051783549
Wang L.,,Finite-time consensus problems for networks of dynamic agents,2010,IEEE Transactions on Automatic Control,694,10.1109/TAC.2010.2041610,China,Article,Beijing,0,Journal,2-s2.0-77950855889
Bullo F.,,Distributed control of robotic networks: A mathematical approach to motion coordination algorithms,2009,Distributed Control of Robotic Networks: A Mathematical Approach to Motion Coordination Algorithms,711,,,Book,,0,Book,2-s2.0-84872057266
Flocchini P.,,Self-deployment of mobile sensors on a ring,2008,Theoretical Computer Science,58,10.1016/j.tcs.2008.03.006,Canada,Article,Ottawa,1,Journal,2-s2.0-46049100000
Défago X.,,Non-uniform circle formation algorithm for oblivious mobile robots with convergence toward uniformity,2008,Theoretical Computer Science,64,10.1016/j.tcs.2008.01.050,Japan,Article,Nomi,1,Journal,2-s2.0-42149138425
Shao J.,,Development of an artificial fish-like robot and its application in cooperative transportation,2008,Control Engineering Practice,48,10.1016/j.conengprac.2007.06.005,China,Article,Beijing,0,Journal,2-s2.0-39049116113
Baxter J.,,Multi-robot search and rescue: A potential field based approach,2007,Studies in Computational Intelligence,57,10.1007/978-3-540-73424-6_2,United Kingdom,Article,Nottingham,0,Book Series,2-s2.0-34547966427
Cortés J.,,Finite-time convergent gradient flows with applications to network consensus,2006,Automatica,542,10.1016/j.automatica.2006.06.015,United States,Article,Santa Cruz,0,Journal,2-s2.0-33748930431
Casbeer D.W.,,Cooperative forest fire surveillance using a team of small unmanned air vehicles,2006,International Journal of Systems Science,345,10.1080/00207720500438480,United States;United States,Article,Woburn;Provo,0,Journal,2-s2.0-84991804238
Marshall J.,,Formations of vehicles in cyclic pursuit,2004,IEEE Transactions on Automatic Control,501,10.1109/TAC.2004.837589,Canada,Article,Toronto,0,Journal,2-s2.0-9744283567
Chatzigiannakis I.,,Distributed circle formation for anonymous oblivious robots,2004,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),50,10.1007/978-3-540-24838-5_12,Greece,Article,Patra,0,Book Series,2-s2.0-34249783252
Dhariwal A.,,Bacterium-inspired robots for environmental monitoring,2004,Proceedings - IEEE International Conference on Robotics and Automation,139,10.1109/robot.2004.1308026,United States,Conference Paper,Los Angeles,0,Conference Proceeding,2-s2.0-3042534418
Défago X.,,Circle Formation for Oblivious Anonymous Mobile Robots with no Common Sense of Orientation,2002,Proceedings of the ACM International Workshop on Principles of Mobile Commerce,90,10.1145/584490.584509,Japan,Conference Paper,Ishikawa,0,Conference Proceeding,2-s2.0-0141761236
Roy N.,,"Collaborative robot exploration and rendezvous: Algorithms, performance bounds and observations",2001,Autonomous Robots,100,10.1023/A:1011219024159,United States,Article,Pittsburgh,0,Journal,2-s2.0-0035444762
Suzuki I.,,Distributed anonymous mobile robots: formation of geometric patterns,1999,SIAM Journal on Computing,511,10.1137/S009753979628292X,United States,Article,Milwaukee,0,Journal,2-s2.0-0032681092
