Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Bi H.,,"Coexistence of quantized, time dependent, clusters in globally coupled oscillators",2016,Physical Review Letters,33,10.1103/PhysRevLett.117.204101,China,Article,Shanghai,0,Journal,2-s2.0-84994905086
Qiu T.,,Synchronization and Bellerophon states in conformist and contrarian oscillators,2016,Scientific Reports,18,10.1038/srep36713,China;China,Article,Shanghai;Beijing,1,Journal,2-s2.0-84994506050
Sendiña-Nadal I.,,Observability coefficients for predicting the class of synchronizability from the algebraic structure of the local oscillators,2016,Physical Review E,16,10.1103/PhysRevE.94.042205,Spain;Spain,Article,Madrid;Mostoles,0,Journal,2-s2.0-84991720223
Zhang X.,,Model bridging chimera state and explosive synchronization,2016,Physical Review E,11,10.1103/PhysRevE.94.012204,China,Article,Shanghai,0,Journal,2-s2.0-84978258740
Girón A.,,Synchronization unveils the organization of ecological networks with positive and negative interactions,2016,Chaos,9,10.1063/1.4952960,Spain,Article,Zaragoza,0,Journal,2-s2.0-84973468677
Danziger M.,,Explosive synchronization coexists with classical synchronization in the Kuramoto model,2016,Chaos,21,10.1063/1.4953345,Israel,Article,Ramat Gan,0,Journal,2-s2.0-84977662644
Sevilla-Escoboza R.,,Inter-layer synchronization in multiplex networks of identical layers,2016,Chaos,43,10.1063/1.4952967,Mexico,Article,Guadalajara,0,Journal,2-s2.0-84974601991
Gambuzza L.,,Amplitude dynamics favors synchronization in complex networks,2016,Scientific Reports,17,10.1038/srep24915,Italy,Article,Catania,1,Journal,2-s2.0-84964683446
Lin W.,,Controlling synchronous patterns in complex networks,2016,Physical Review E,16,10.1103/PhysRevE.93.042209,China;China,Article,Hangzhou;Xi'an,0,Journal,2-s2.0-84964515487
Gambuzza L.,,Inhomogeneity induces relay synchronization in complex networks,2016,Physical Review E,19,10.1103/PhysRevE.93.042203,Italy,Article,Catania,0,Journal,2-s2.0-84963624340
Sorrentino F.,,Complete characterization of the stability of cluster synchronization in complex dynamical networks,2016,Science Advances,100,10.1126/sciadv.1501737,United States,Article,Albuquerque,1,Journal,2-s2.0-84983039973
Makarov V.,,Emergence of a multilayer structure in adaptive networks of phase oscillators,2016,"Chaos, Solitons and Fractals",24,10.1016/j.chaos.2015.12.022,Russian Federation;Russian Federation,Article,Saratov;Saratov,0,Journal,2-s2.0-84954288611
Xu C.,,Synchronization of phase oscillators with frequency-weighted coupling,2016,Scientific Reports,18,10.1038/srep21926,China;China,Article,Beijing;Quanzhou,1,Journal,2-s2.0-84959076144
Kim M.,,Functional and topological conditions for explosive synchronization develop in human brain networks with the onset of anesthetic-induced unconsciousness,2016,Frontiers in Computational Neuroscience,29,10.3389/fncom.2016.00001,United States;South Korea;United States,Article,Ann Arbor;Pohang;Ann Arbor,1,Journal,2-s2.0-84957546533
Gómez-Gardeñes J.,,Explosive Contagion in Networks,2016,Scientific Reports,36,10.1038/srep19767,Spain,Article,Zaragoza,1,Journal,2-s2.0-84955564459
Rodrigues F.,,The Kuramoto model in complex networks,2016,Physics Reports,266,10.1016/j.physrep.2015.10.008,Brazil,Review,Sao Paulo,0,Journal,2-s2.0-84954199114
Zhang X.,,Suppressing explosive synchronization by contrarians,2016,EPL,9,10.1209/0295-5075/113/28005,China,Article,Shanghai,0,Journal,2-s2.0-84959421905
Navas A.,,Effective centrality and explosive synchronization in complex networks,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",12,10.1103/PhysRevE.92.062820,Spain,Article,Madrid,0,Journal,2-s2.0-84951073153
Jiang S.,,Low dimensional behavior of explosive synchronization on star graphs,2015,Journal of Statistical Mechanics: Theory and Experiment,2,10.1088/1742-5468/2015/10/P10007,China,Article,Beijing,0,Journal,2-s2.0-84945156785
Ciszak M.,,Anticipated synchronization in coupled complex Ginzburg-Landau systems,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",8,10.1103/PhysRevE.92.032911,Italy,Article,Florence,0,Journal,2-s2.0-84942279522
Hébert-Dufresne L.,,Complex dynamics of synergistic coinfections on realistically clustered networks,2015,Proceedings of the National Academy of Sciences of the United States of America,39,10.1073/pnas.1507820112,United States,Article,Santa Fe,1,Journal,2-s2.0-84940202640
Zhou W.,,Explosive synchronization with asymmetric frequency distribution,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",17,10.1103/PhysRevE.92.012812,China,Article,Shanghai,0,Journal,2-s2.0-84938770444
Xu C.,,Explosive or Continuous: Incoherent state determines the route to synchronization,2015,Scientific Reports,20,10.1038/srep12039,China,Article,Beijing,1,Journal,2-s2.0-84936972230
Cho Y.,,Two Types of Discontinuous Percolation Transitions in Cluster Merging Processes,2015,Scientific Reports,12,10.1038/srep11905,South Korea,Article,Seoul,1,Journal,2-s2.0-84936853319
Vlasov V.,,Explosive synchronization is discontinuous,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",19,10.1103/PhysRevE.92.012904,Germany,Article,Potsdam,0,Journal,2-s2.0-84937012881
D'Souza R.,,Anomalous critical and supercritical phenomena in explosive percolation,2015,Nature Physics,77,10.1038/nphys3378,United States,Article,San Diego,0,Journal,2-s2.0-84934760469
Radicchi F.,,Percolation in real interdependent networks,2015,Nature Physics,106,10.1038/nphys3374,United States,Article,Bloomington,0,Journal,2-s2.0-84934847696
Jiang X.,,Effect of externality in multiplex networks on one-layer synchronization,2015,Journal of the Korean Physical Society,4,10.3938/jkps.66.1777,China,Article,Beijing,0,Journal,2-s2.0-84935005073
Bianco-Martinez E.,,Symbolic computations of nonlinear observability,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",15,10.1103/PhysRevE.91.062912,United Kingdom,Article,Aberdeen,0,Journal,2-s2.0-84936972896
Kumar P.,,Experimental evidence of explosive synchronization in mercury beating-heart oscillators,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",21,10.1103/PhysRevE.91.062909,India,Article,Mumbai,0,Journal,2-s2.0-84930960196
Maksymenko M.,,Reversible first-order transition in Pauli percolation,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",5,10.1103/PhysRevE.91.062103,Germany,Article,Dresden,1,Journal,2-s2.0-84930958762
Peron T.K.D.,,Effects of assortative mixing in the second-order Kuramoto model,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",22,10.1103/PhysRevE.91.052805,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-84929222728
Matsoukas T.,,Abrupt percolation in small equilibrated networks,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2,10.1103/PhysRevE.91.052105,United States,Article,University Park,0,Journal,2-s2.0-84929179214
Chen W.,,Multiple discontinuous percolation transitions on scale-free networks,2015,Journal of Statistical Mechanics: Theory and Experiment,4,10.1088/1742-5468/2015/04/P04011,United States,Article,Boston,0,Journal,2-s2.0-84947205265
Da Costa R.A.,,Inverting the Achlioptas rule for explosive percolation,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7,10.1103/PhysRevE.91.042130,Portugal,Article,Aveiro,0,Journal,2-s2.0-84929095550
Gambuzza L.,,Intra-layer synchronization in multiplex networks,2015,EPL,68,10.1209/0295-5075/110/20010,Italy,Article,Catania,0,Journal,2-s2.0-84929359185
Sendiña-Nadal I.,,Effects of degree correlations on the explosive synchronization of scale-free networks,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",19,10.1103/PhysRevE.91.032811,Spain;Spain,Article,Madrid;Mostoles,0,Journal,2-s2.0-84961291231
Da Costa R.A.,,Solution of the explosive percolation quest. II. Infinite-order transition produced by the initial distributions of clusters,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",6,10.1103/PhysRevE.91.032140,Portugal,Article,Aveiro,0,Journal,2-s2.0-84961291617
Pinto R.S.,,Explosive synchronization with partial degree-frequency correlation,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",19,10.1103/PhysRevE.91.022818,Brazil,Article,Campinas,0,Journal,2-s2.0-84924405879
Buscarino A.,,Chimera states in time-varying complex networks,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",59,10.1103/PhysRevE.91.022817,Italy,Article,Catania,0,Journal,2-s2.0-84923774940
Chen Y.,,Self-organized correlations lead to explosive synchronization,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",7,10.1103/PhysRevE.91.022810,China,Article,Beijing,0,Journal,2-s2.0-84923238533
Poel W.,,Partial synchronization and partial amplitude death in mesoscale network motifs,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",18,10.1103/PhysRevE.91.022915,Germany,Article,Berlin,0,Journal,2-s2.0-84923253072
Zhang X.,,Explosive synchronization in adaptive and multilayer networks,2015,Physical Review Letters,160,10.1103/PhysRevLett.114.038701,China,Article,Shanghai,0,Journal,2-s2.0-84921464378
Yaffe R.,,Physiology of functional and effective networks in epilepsy,2015,Clinical Neurophysiology,52,10.1016/j.clinph.2014.09.009,United States,Review,Baltimore,0,Journal,2-s2.0-84921532675
Saberi A.,,Recent advances in percolation theory and its applications,2015,Physics Reports,158,10.1016/j.physrep.2015.03.003,Iran;Iran,Review,Tehran;Tehran,0,Journal,2-s2.0-84928823701
Panaggio M.,,Chimera states: Coexistence of coherence and incoherence in networks of coupled oscillators,2015,Nonlinearity,391,10.1088/0951-7715/28/3/R67,United States;United States,Article,Terre Haute;Evanston,0,Journal,2-s2.0-84923819252
Ji P.,,Analysis of cluster explosive synchronization in complex networks,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",19,10.1103/PhysRevE.90.062810,Germany;Germany,Article,Potsdam;Berlin,0,Journal,2-s2.0-84919476072
Esfahani Z.,,Zero-lag synchronization despite inhomogeneities in a relay system,2014,PLoS ONE,9,10.1371/journal.pone.0112688,Iran,Article,Zanjan,1,Journal,2-s2.0-84915822303
Waagen A.,,"Given enough choice, simple local rules percolate discontinuously",2014,European Physical Journal B,8,10.1140/epjb/e2014-50278-x,United States,Article,Davis,0,Journal,2-s2.0-84919904523
Bi H.,,Explosive oscillation death in coupled Stuart-Landau oscillators,2014,EPL,18,10.1209/0295-5075/108/50003,China,Article,Shanghai,0,Journal,2-s2.0-84918569347
Araújo N.,,Recent advances and open challenges in percolation,2014,European Physical Journal: Special Topics,72,10.1140/epjst/e2014-02266-y,Portugal,Review,Lisbon,0,Journal,2-s2.0-84912554060
Oliveira C.,,Explosive electric breakdown due to conducting-particle deposition on an insulating substrate,2014,Physical Review Letters,12,10.1103/PhysRevLett.113.155701,Brazil,Article,Fortaleza,0,Journal,2-s2.0-84907833599
Olmi S.,,Hysteretic transitions in the Kuramoto model with inertia,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",56,10.1103/PhysRevE.90.042905,Italy;Italy,Article,Sesto Fiorentino;Sesto Fiorentino,0,Journal,2-s2.0-84907835179
Da Costa R.A.,,Solution of the explosive percolation quest: Scaling functions and critical exponents,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",19,10.1103/PhysRevE.90.022145,Portugal,Article,Aveiro,1,Journal,2-s2.0-84921794809
Choi W.,,Dimensional dependence of phase transitions in explosive percolation,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",2,10.1103/PhysRevE.90.022123,South Korea,Article,Seoul,0,Journal,2-s2.0-84922593277
Zhang Y.,,States and transitions in mixed networks,2014,Frontiers of Physics,7,10.1007/s11467-014-0426-0,China,Article,Beijing,0,Journal,2-s2.0-84957436425
Bastas N.,,Explosive percolation: Unusual transitions of a simple model,2014,Physica A: Statistical Mechanics and its Applications,23,10.1016/j.physa.2014.03.085,Greece,Review,Thessaloniki,0,Journal,2-s2.0-84898431478
Shekhtman L.M.,,Robustness of a network formed of spatially embedded networks,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",38,10.1103/PhysRevE.90.012809,Israel,Article,Ramat Gan,0,Journal,2-s2.0-84905492634
Skardal P.S.,,Disorder induces explosive synchronization,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",33,10.1103/PhysRevE.89.062811,Spain,Article,Tarragona,0,Journal,2-s2.0-84903650372
