Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Jia H.,,Genome-wide computational identification and manual annotation of human long noncoding RNA genes,2010,RNA,265,10.1261/rna.1951310,United States,Article,Detroit,1,Journal,2-s2.0-77955110979
Lebenthal I.,,Computational evidence for functionality of noncoding mouse transcripts,2010,Genomics,2,10.1016/j.ygeno.2010.03.008,Israel,Article,Ramat Gan,1,Journal,2-s2.0-77953811089
Mondal T.,,Characterization of the RNA content of chromatin,2010,Genome Research,131,10.1101/gr.103473.109,Sweden,Article,Uppsala,1,Journal,2-s2.0-77954231525
van Bakel H.,,"Most ""dark matter"" transcripts are associated with known genes",2010,PLoS Biology,300,10.1371/journal.pbio.1000371,Canada,Article,Toronto,1,Journal,2-s2.0-77952905505
Mercer T.R.,,Long noncoding RNAs in neuronal-glial fate specification and oligodendrocyte lineage maturation,2010,BMC Neuroscience,285,10.1186/1471-2202-11-14,Australia,Article,Brisbane,1,Journal,2-s2.0-76649122999
Taft R.J.,,Non-coding RNAs: Regulators of disease,2010,Journal of Pathology,708,10.1002/path.2638,Australia,Review,Brisbane,1,Journal,2-s2.0-73949085491
Ponjavic J.,,Genomic and transcriptional co-localization of protein-coding and long non-coding RNA pairs in the developing brain,2009,PLoS Genetics,277,10.1371/journal.pgen.1000617,United Kingdom,Article,Oxford,1,Journal,2-s2.0-70149123708
Wilusz J.,,Long noncoding RNAs: Functional surprises from the RNA world,2009,Genes and Development,1503,10.1101/gad.1800909,United States,Review,Cold Spring Harbor,1,Journal,2-s2.0-67649671961
Wren J.,,A global meta-analysis of microarray expression data to predict unknown gene functions and estimate the literature-data divide,2009,Bioinformatics,75,10.1093/bioinformatics/btp290,United States,Article,Oklahoma City,1,Journal,2-s2.0-67649205713
Pang K.C.,,Genome-wide identification of long noncoding RNAs in CD8<sup>+</sup> T cells,2009,Journal of Immunology,166,10.4049/jimmunol.0900603,Australia;United States;Australia,Article,Brisbane;Cambridge;Melbourne,1,Journal,2-s2.0-67649160600
Woo J.,,Trans-synaptic adhesion between NGL-3 and LAR regulates the formation of excitatory synapses,2009,Nature Neuroscience,147,10.1038/nn.2279,South Korea,Article,Yusong,0,Journal,2-s2.0-63649101646
Louro R.,,Long intronic noncoding RNA transcription: Expression noise or expression choice?,2009,Genomics,168,10.1016/j.ygeno.2008.11.009,Brazil,Review,Sao Paulo,1,Journal,2-s2.0-61849133411
Guttman M.,,Chromatin signature reveals over a thousand highly conserved large non-coding RNAs in mammals,2009,Nature,2706,10.1038/nature07672,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-62249133709
Mercer T.R.,,Long non-coding RNAs: Insights into functions,2009,Nature Reviews Genetics,3447,10.1038/nrg2521,Australia,Review,Brisbane,0,Journal,2-s2.0-60349120914
Langfelder P.,,WGCNA: An R package for weighted correlation network analysis,2008,BMC Bioinformatics,4793,10.1186/1471-2105-9-559,United States,Article,Los Angeles,1,Journal,2-s2.0-60549111634
Dinger M.E.,,Long noncoding RNAs in mouse embryonic stem cell pluripotency and differentiation,2008,Genome Research,572,10.1101/gr.078378.108,Australia,Article,Brisbane,1,Journal,2-s2.0-50649118350
Mercer T.R.,,Specific expression of long noncoding RNAs in the mouse brain,2008,Proceedings of the National Academy of Sciences of the United States of America,804,10.1073/pnas.0706729105,Australia,Article,Brisbane,1,Journal,2-s2.0-38649114329
Karolchik D.,,The UCSC genome browser database: 2008 update,2008,Nucleic Acids Research,407,10.1093/nar/gkm966,United States,Article,Santa Cruz,1,Journal,2-s2.0-38549131376
Lin M.,,Revisiting the protein-coding gene catalog of Drosophila melanogaster using 12 fly genomes,2007,Genome Research,108,10.1101/gr.6679507,United States,Article,Cambridge,1,Journal,2-s2.0-38849101777
Pellissier F.,,"The adhesion molecule Necl-3/SynCAM-2 localizes to myelinated axons, binds to oligodendrocytes and promotes cell adhesion",2007,BMC Neuroscience,27,10.1186/1471-2202-8-90,Switzerland,Article,Geneva,1,Journal,2-s2.0-37849033480
Zhou Y.,,Activation of p53 by MEG3 non-coding RNA,2007,Journal of Biological Chemistry,422,10.1074/jbc.M702029200,United States,Article,Boston,1,Journal,2-s2.0-34548304069
Luo F.,,Constructing gene co-expression networks and predicting functions of unknown genes by random matrix theory,2007,BMC Bioinformatics,144,10.1186/1471-2105-8-299,United States;United States,Article,Clemson;Oak Ridge,1,Journal,2-s2.0-38549168494
Yazgan O.,,Noncoding but nonexpendable: Transcriptional regulation by large noncoding RNA in eukaryotes,2007,Biochemistry and Cell Biology,51,10.1139/O07-061,United States,Short Survey,Anchorage,0,Journal,2-s2.0-34948831152
Reimand J.,,G:Profiler-a web-based toolset for functional profiling of gene lists from large-scale experiments,2007,Nucleic Acids Research,466,10.1093/nar/gkm226,Estonia,Article,Tartu,1,Journal,2-s2.0-34547571030
Lu J.,,Transcript-based redefinition of grouped oligonucleotide probe sets using AceView: High-resolution annotation for microarrays,2007,BMC Bioinformatics,44,10.1186/1471-2105-8-108,United States,Article,Bethesda,1,Journal,2-s2.0-34247349497
Pu S.,,Identifying functional modules in the physical interactome of Saccharomyces cerevisiae,2007,Proteomics,102,10.1002/pmic.200600636,Canada,Article,Toronto,0,Journal,2-s2.0-33947730844
Sharan R.,,Network-based prediction of protein function,2007,Molecular Systems Biology,717,10.1038/msb4100129,Israel,Review,Tel Aviv-Yafo,1,Journal,2-s2.0-33947252154
Pruitt K.D.,,"NCBI reference sequences (RefSeq): A curated non-redundant sequence database of genomes, transcripts and proteins",2007,Nucleic Acids Research,1750,10.1093/nar/gkl842,United States,Article,Bethesda,1,Journal,2-s2.0-33846057724
Kim S.,,NGL family PSD-95-interacting adhesion molecules regulate excitatory synapse formation,2006,Nature Neuroscience,181,10.1038/nn1763,South Korea,Article,Yusong,0,Journal,2-s2.0-33749026932
Gory-Fauré S.,,"STOP-like protein 21 is a novel member of the STOP family, revealing a golgi localization of STOP proteins",2006,Journal of Biological Chemistry,23,10.1074/jbc.M603380200,France,Article,Paris,0,Journal,2-s2.0-33748780075
Maeda N.,,Transcript annotation in FANTOM3: Mouse gene catalog based on physical cDNAs,2006,PLoS Genetics,125,10.1371/journal.pgen.0020062,Japan,Article,Wako,1,Journal,2-s2.0-33646490270
Furuno M.,,Clusters of internally primed transcripts reveal novel long noncoding RNAs,2006,PLoS Genetics,133,10.1371/journal.pgen.0020037,United States,Review,Bar Harbor,1,Journal,2-s2.0-33646474262
