Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Vidal R.,,Subspace clustering,2011,IEEE Signal Processing Magazine,620,10.1109/MSP.2010.939739,United States,Article,,0,Journal,2-s2.0-85032760331
Shaw B.,,Structure preserving embedding,2009,ACM International Conference Proceeding Series,24,10.1145/1553374.1553494,United States,Conference Paper,New York,0,Conference Proceeding,2-s2.0-70049118725
Haro G.,,Translated poisson mixture model for stratification learning,2008,International Journal of Computer Vision,26,10.1007/s11263-008-0144-6,Spain,Article,Barcelona,0,Journal,2-s2.0-52449104800
Goh A.,,Clustering and dimensionality reduction on Riemannian manifolds,2008,"26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR",75,10.1109/CVPR.2008.4587422,United States,Conference Paper,Baltimore,0,Conference Proceeding,2-s2.0-51949089680
Von Luxburg U.,,A tutorial on spectral clustering,2007,Statistics and Computing,4611,10.1007/s11222-007-9033-z,Germany,Article,Tubingen,0,Journal,2-s2.0-34548583274
Goh A.,,Segmenting motions of different types by unsupervised manifold clustering,2007,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,126,10.1109/CVPR.2007.383235,United States,Conference Paper,Baltimore,0,Conference Proceeding,2-s2.0-34948906262
Mordohai P.,,Unsupervised dimensionality estimation and manifold learning in high-dimensional spaces by tensor voting,2005,IJCAI International Joint Conference on Artificial Intelligence,25,,United States,Conference Paper,Los Angeles,0,Conference Proceeding,2-s2.0-84880738109
Gionis A.,,Dimension induced clustering,2005,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,28,10.1145/1081870.1081880,Finland,Conference Paper,Helsinki,0,Conference Proceeding,2-s2.0-32344452534
Lee K.,,Acquiring linear subspaces for face recognition under variable lighting,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,1750,10.1109/TPAMI.2005.92,United States,Article,Urbana,0,Journal,2-s2.0-18144420071
Zhang Z.,,Principal manifolds and nonlinear dimensionality reduction via tangent space alignment,2005,SIAM Journal on Scientific Computing,1157,10.1137/S1064827502419154,China,Article,Hangzhou,0,Journal,2-s2.0-14544307975
Weinberger K.,,Unsupervised learning of image manifolds by semidefinite programming,2004,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,225,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-5044226695
Donoho D.,,Hessian eigenmaps: Locally linear embedding techniques for high-dimensional data,2003,Proceedings of the National Academy of Sciences of the United States of America,1016,10.1073/pnas.1031596100,United States,Article,Palo Alto,1,Journal,2-s2.0-0037948870
Polito M.,,Grouping arid dimensionality reduction by locally linear embedding,2002,Advances in Neural Information Processing Systems,48,,United States,Conference Paper,Pasadena,0,Conference Proceeding,2-s2.0-84898934594
Belkin M.,,Laplacian eigenmaps and spectral techniques for embedding and clustering,2002,Advances in Neural Information Processing Systems,1298,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84880203756
Donoho D.,,Uncertainty principles and ideal atomic decomposition,2001,IEEE Transactions on Information Theory,1273,10.1109/18.959265,United States;United States,Article,Palo Alto;New York,0,Journal,2-s2.0-0035504028
Tenenbaum J.,,A global geometric framework for nonlinear dimensionality reduction,2000,Science,8825,10.1126/science.290.5500.2319,United States,Article,Palo Alto,0,Journal,2-s2.0-0034704229
Roweis S.T.,,Nonlinear dimensionality reduction by locally linear embedding,2000,Science,10112,10.1126/science.290.5500.2323,United Kingdom,Article,London,0,Journal,2-s2.0-0034704222
Barbará D.,,Using the fractal dimension to cluster datasets,2000,Proceeding of the Sixth ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,82,10.1145/347090.347145,United States,Conference Paper,Fairfax,0,Conference Proceeding,2-s2.0-0034592785
LeCun Y.,,Gradient-based learning applied to document recognition,1998,Proceedings of the IEEE,17089,10.1109/5.726791,United States;United States,Article,San Antonio;New York,0,Journal,2-s2.0-0032203257
