Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang C.,,Manifold alignment without correspondence,2009,IJCAI International Joint Conference on Artificial Intelligence,113,,United States,Conference Paper,Amherst MA,0,Conference Proceeding,2-s2.0-78751695885
Wang C.,,Manifold alignment using procrustes analysis,2008,Proceedings of the 25th International Conference on Machine Learning,150,10.1145/1390156.1390297,United States,Conference Paper,Amherst MA,0,Conference Proceeding,2-s2.0-56449084264
Diaz F.,,Pseudo-aligned multilingual corpora,2007,IJCAI International Joint Conference on Artificial Intelligence,14,,United States,Conference Paper,Amherst MA,0,Conference Proceeding,2-s2.0-84880900014
Lafon S.,,Data fusion and multicue data matching by diffusion maps,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,235,10.1109/TPAMI.2006.223,United States,Article,Mountain View,0,Journal,2-s2.0-33947141860
Coifman R.R.,,Diffusion wavelets,2006,Applied and Computational Harmonic Analysis,411,10.1016/j.acha.2006.04.004,United States,Article,New Haven,1,Journal,2-s2.0-33745332989
Ham J.,,Semisupervised alignment of manifolds,2005,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,192,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-84862595041
Belkin M.,,Laplacian eigenmaps for dimensionality reduction and data representation,2003,Neural Computation,4785,10.1162/089976603321780317,United States,Article,Chicago,0,Journal,2-s2.0-0042378381
Blei D.M.,,Latent Dirichlet allocation,2003,Journal of Machine Learning Research,18696,,United States,Article,Berkeley,0,Journal,2-s2.0-0141607824
Berman H.M.,,The Protein Data Bank,2000,Nucleic Acids Research,22583,10.1093/nar/28.1.235,United States,Review,New Brunswick,1,Journal,2-s2.0-0033954256
Deerwester S.,,Indexing by latent semantic analysis,1990,Journal of the American Society for Information Science,7512,10.1002/(SICI)1097-4571(199009)41:6<391::AID-ASI1>3.0.CO;2-9,United States,Article,Chicago,0,Journal,2-s2.0-84989525001
