Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Mamano N.,,SANA: Simulated annealing far outperforms many other search algorithms for biological network alignment,2017,Bioinformatics,30,10.1093/bioinformatics/btx090,United States,Conference Paper,Irvine,1,Journal,2-s2.0-85024500589
Chatr-Aryamontri A.,,The BioGRID interaction database: 2017 update,2017,Nucleic Acids Research,493,10.1093/nar/gkw1102,Canada,Article,Montreal,1,Journal,2-s2.0-85016136235
Bateman A.,,UniProt: The universal protein knowledgebase,2017,Nucleic Acids Research,2175,10.1093/nar/gkw1099,Switzerland;United Kingdom;United States;United States,Article,"Geneva;Cambridge;Newark;Washington, D.C.",1,Journal,2-s2.0-85016153986
Kanehisa M.,,"KEGG: New perspectives on genomes, pathways, diseases and drugs",2017,Nucleic Acids Research,2221,10.1093/nar/gkw1092,Japan,Article,Kyoto,1,Journal,2-s2.0-85016149190
Meng L.,,Local versus global biological network alignment,2016,Bioinformatics,26,10.1093/bioinformatics/btw348,United States,Article,Notre Dame,1,Journal,2-s2.0-84995377812
Jeong H.,,Effective comparative analysis of protein-protein interaction networks by measuring the steady-state network flow using a Markov model,2016,BMC Bioinformatics,9,10.1186/s12859-016-1215-2,United States,Article,College Station,1,Journal,2-s2.0-84990848473
Malod-Dognin N.,,L-GRAAL: Lagrangian graphlet-based network aligner,2015,Bioinformatics,61,10.1093/bioinformatics/btv130,United Kingdom,Article,London,1,Journal,2-s2.0-84936742402
Sonnhammer E.,,"InParanoid 8: Orthology analysis between 273 proteomes, mostly eukaryotic",2015,Nucleic Acids Research,229,10.1093/nar/gku1203,Sweden,Article,Stockholm,1,Journal,2-s2.0-84941116885
Blake J.A.,,Gene ontology consortium: Going forward,2015,Nucleic Acids Research,1480,10.1093/nar/gku1179,United States,Article,Bar Harbor,1,Journal,2-s2.0-84946735654
Sun Y.,,Simultaneous optimization of both node and edge conservation in network alignment via wave,2015,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),27,10.1007/978-3-662-48221-6_2,United States;China;United States,Conference Paper,Pittsburgh;Beijing;Notre Dame,0,Book Series,2-s2.0-84945974122
Vijayan V.,,MAGNA11: Maximizing accuracy in global network alignment via both node and edge conservation,2015,Bioinformatics,70,10.1093/bioinformatics/btv161,United States,Article,Notre Dame,1,Journal,2-s2.0-84930970906
Rolland T.,,A proteome-scale map of the human interactome network,2014,Cell,654,10.1016/j.cell.2014.10.050,United States;United States,Article,Boston;Boston,1,Journal,2-s2.0-84911474471
Saraph V.,,MAGNA: Maximizing Accuracy in Global Network Alignment,2014,"Bioinformatics (Oxford, England)",95,10.1093/bioinformatics/btu409,United States,Article,Notre Dame,1,Journal,2-s2.0-84921734389
Hashemifar S.,,HubAlign: An accurate and efficient method for global alignment of protein-protein interaction networks,2014,Bioinformatics,54,10.1093/bioinformatics/btu450,United States,Conference Paper,Chicago,1,Journal,2-s2.0-84907022389
Mina M.,,Improving the robustness of local network alignment: Design and extensive assessmentof a markov clustering-based approach,2014,IEEE/ACM Transactions on Computational Biology and Bioinformatics,34,10.1109/TCBB.2014.2318707,Italy,Article,Trento,0,Journal,2-s2.0-84903123831
Hu J.,,NetCoffee: A fast and accurate global alignment approach to identify functionally conserved proteins in multiple networks,2014,Bioinformatics,36,10.1093/bioinformatics/btt715,Germany,Article,Berlin,1,Journal,2-s2.0-84894557914
Sahraeian S.,,SMETANA: Accurate and Scalable Algorithm for Probabilistic Alignment of Large-Scale Biological Networks,2013,PLoS ONE,59,10.1371/journal.pone.0067995,United States,Article,Berkeley,1,Journal,2-s2.0-84880057180
Neyshabur B.,,NETAL: A new graph-based method for global alignment of protein-protein interaction networks,2013,Bioinformatics,106,10.1093/bioinformatics/btt202,Iran,Conference Paper,Tehran,1,Journal,2-s2.0-84879967643
Aladaǧ A.,,SPINAL: Scalable protein interaction network alignment,2013,Bioinformatics,70,10.1093/bioinformatics/btt071,Turkey,Article,Istanbul,1,Journal,2-s2.0-84875609301
Sahraeian S.,,A network synthesis model for generating protein interaction network families,2012,PLoS ONE,32,10.1371/journal.pone.0041474,United States,Article,College Station,1,Journal,2-s2.0-84865058690
Ciriello G.,,AlignNemo: A local network alignment method to integrate homology and topology,2012,PLoS ONE,71,10.1371/journal.pone.0038107,United States;Italy,Article,New York;Padua,1,Journal,2-s2.0-84862164356
Phan H.,,PINALOG: A novel approach to align protein interaction networks-implications for complex detection and function prediction,2012,Bioinformatics,60,10.1093/bioinformatics/bts119,United Kingdom,Article,London,1,Journal,2-s2.0-84860471091
Koh G.,,Analyzing protein-protein interaction networks,2012,Journal of Proteome Research,71,10.1021/pr201211w,United Kingdom;United Kingdom,Article,Cambridge;London,0,Journal,2-s2.0-84859609641
Kinsella R.J.,,Ensembl BioMarts: A hub for data retrieval across taxonomic space,2011,Database,539,10.1093/database/bar030,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-84855731050
Kuchaiev O.,,Integrative network alignment reveals large regions of global network similarity in yeast and human,2011,Bioinformatics,163,10.1093/bioinformatics/btr127,United States,Article,Irvine,0,Journal,2-s2.0-79955751671
Kuchaiev O.,,Topological network alignment uncovers biological function and phylogeny,2010,Journal of the Royal Society Interface,205,10.1098/rsif.2010.0063,United States,Article,Irvine,1,Journal,2-s2.0-77956576710
Liao C.,,IsoRankN: Spectral methods for global alignment of multiple protein networks,2009,Bioinformatics,240,10.1093/bioinformatics/btp203,Taiwan;United States;Taiwan,Conference Paper,Taipei;Cambridge;Taipei,1,Journal,2-s2.0-66349108229
