Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hennig C.,,How to find an appropriate clustering for mixed-type variables with application to socio-economic stratification,2013,Journal of the Royal Statistical Society. Series C: Applied Statistics,108,10.1111/j.1467-9876.2012.01066.x,United Kingdom,Article,London,0,Journal,2-s2.0-84876143910
De Amorim R.,,An empirical evaluation of different initializations on the number of K-Means iterations,2013,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),6,10.1007/978-3-642-37807-2_2,United Kingdom,Conference Paper,London,0,Book Series,2-s2.0-84875823166
Arbelaitz O.,,An extensive comparative study of cluster validity indices,2013,Pattern Recognition,483,10.1016/j.patcog.2012.07.021,Spain,Article,Leioa,0,Journal,2-s2.0-84866018958
De Amorim R.,,On initializations for the Minkowski Weighted K-Means,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),15,10.1007/978-3-642-34156-4_6,United Kingdom;United Kingdom,Conference Paper,London;London,0,Book Series,2-s2.0-84868031589
Cordeiro De Amorim R.,,"Minkowski metric, feature weighting and anomalous cluster initializing in K-Means clustering",2012,Pattern Recognition,172,10.1016/j.patcog.2011.08.012,United Kingdom,Article,London,0,Journal,2-s2.0-80055024879
Vedaldi A.,,Vlfeat - An open and portable library of computer vision algorithms,2010,MM'10 - Proceedings of the ACM Multimedia 2010 International Conference,1022,10.1145/1873951.1874249,United Kingdom,Conference Paper,Oxford,0,Conference Proceeding,2-s2.0-78650994992
Jain A.,,Data clustering: 50 years beyond K-means,2010,Pattern Recognition Letters,4406,10.1016/j.patrec.2009.09.011,United States;South Korea,Article,East Lansing;Seoul,0,Journal,2-s2.0-77950369345
Chiang M.,,Intelligent choice of the number of clusters in k-means clustering: An experimental study with different cluster spreads,2010,Journal of Classification,171,10.1007/s00357-010-9049-5,United Kingdom,Article,London,0,Journal,2-s2.0-77953022339
Steinley D.,,Initializing K-means batch clustering: A critical evaluation of several techniques,2007,Journal of Classification,155,10.1007/s00357-007-0003-0,United States,Article,Columbia,0,Journal,2-s2.0-34250871625
Chiang M.M.T.,,Experiments for the number of clusters in K-means,2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),23,10.1007/978-3-540-77002-2_33,United Kingdom,Conference Paper,London,0,Book Series,2-s2.0-38349039305
Arthur D.,,"Worst-case and smoothed analysis of the ICP algorithm, with an application to the k-means method",2006,"Proceedings - Annual IEEE Symposium on Foundations of Computer Science, FOCS",31,10.1109/FOCS.2006.79,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-38749098136
Steinley D.,,K-means clustering: A half-century synthesis,2006,British Journal of Mathematical and Statistical Psychology,366,10.1348/000711005X48266,United States,Article,Columbia,0,Journal,2-s2.0-33745223877
Huang J.Z.,,Automated variable weighting in k-means type clustering,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,494,10.1109/TPAMI.2005.95,Hong Kong,Article,Pokfulam,0,Journal,2-s2.0-18144419389
Chan E.,,An optimization algorithm for clustering using weighted dissimilarity measures,2004,Pattern Recognition,182,10.1016/j.patcog.2003.11.003,Hong Kong,Article,Pokfulam,0,Journal,2-s2.0-1842762839
Gasch A.,,Exploring the conditional coregulation of yeast gene expression through fuzzy k-means clustering.,2002,Genome biology,299,,United States,Article,Berkeley,0,Journal,2-s2.0-0037057374
Dudoit S.,,A prediction-based resampling method for estimating the number of clusters in a dataset.,2002,Genome biology,483,,United States,Article,Berkeley,0,Journal,2-s2.0-0037172724
Sturn A.,,Genesis: Cluster analysis of microarray data,2002,Bioinformatics,1325,10.1093/bioinformatics/18.1.207,Austria;United States,Article,Graz;Rockville,1,Journal,2-s2.0-0036169031
Halkidi M.,,On clustering validation techniques,2001,Journal of Intelligent Information Systems,1623,10.1023/A:1012801612483,Greece,Article,Athens,0,Journal,2-s2.0-0035676057
Bezdek J.,,Some new indexes of cluster validity,1998,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",813,10.1109/3477.678624,United States;United States,Article,Pensacola;New York,0,Journal,2-s2.0-0032098774
Rousseeuw P.,,Silhouettes: A graphical aid to the interpretation and validation of cluster analysis,1987,Journal of Computational and Applied Mathematics,6077,10.1016/0377-0427(87)90125-7,Switzerland,Article,Fribourg,1,Journal,2-s2.0-0023453329
Hubert L.,,Comparing partitions,1985,Journal of Classification,3895,10.1007/BF01908075,United States,Article,Santa Barbara,0,Journal,2-s2.0-0000008146
Milligan G.,,An examination of procedures for determining the number of clusters in a data set,1985,Psychometrika,2262,10.1007/BF02294245,United States,Article,Columbus,0,Journal,2-s2.0-34250115918
Caliñski T.,,A Dendrite Method Foe Cluster Analysis,1974,Communications in Statistics,2975,10.1080/03610927408827101,Poland,Article,Poznan,0,Journal,2-s2.0-84972893020
Dunn J.,,A fuzzy relative of the ISODATA process and its use in detecting compact well-separated clusters,1973,Journal of Cybernetics,3828,10.1080/01969727308546046,United States,Article,Ithaca,0,Journal,2-s2.0-0015644825
Ball G.,,A clustering technique for summarizing multivariate data.,1967,Behavioral science,604,10.1002/bs.3830120210,,Article,,0,Journal,2-s2.0-0014060964
