Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Ruby J.,,"Evolution, biogenesis, expression, and target predictions of a substantially expanded set of Drosophila microRNAs",2007,Genome Research,437,10.1101/gr.6597907,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-38149071979
Stark A.,,Discovery of functional elements in 12 Drosophila genomes using evolutionary signatures,2007,Nature,440,10.1038/nature06340,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-36049018312
Clark A.G.,,Evolution of genes and genomes on the Drosophila phylogeny,2007,Nature,1324,10.1038/nature06341,United States,Article,Ithaca,1,Journal,2-s2.0-47149117454
Sabeti P.C.,,Genome-wide detection and characterization of positive selection in human populations,2007,Nature,1044,10.1038/nature06250,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-35349012592
Tomancak P.,,Global analysis of patterns of gene expression during Drosophila embryogenesis,2007,Genome Biology,281,10.1186/gb-2007-8-7-r145,United States;United States;Germany,Article,Berkeley;Chevy Chase;Dresden,1,Journal,2-s2.0-38349127974
Dietzl G.,,A genome-wide transgenic RNAi library for conditional gene inactivation in Drosophila,2007,Nature,1773,10.1038/nature05954,Austria;Austria,Article,Vienna;Vienna,0,Journal,2-s2.0-34447530305
Birney E.,,Identification and analysis of functional elements in 1% of the human genome by the ENCODE pilot project,2007,Nature,3666,10.1038/nature05874,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-34250305146
Boone C.,,Exploring genetic interactions and networks with yeast,2007,Nature Reviews Genetics,407,10.1038/nrg2085,Canada,Review,Toronto,0,Journal,2-s2.0-34249041230
Chintapalli V.R.,,Using FlyAtlas to identify better Drosophila melanogaster models of human disease,2007,Nature Genetics,1075,10.1038/ng2049,United Kingdom,Review,Glasgow,0,Journal,2-s2.0-34249804498
Ruby J.G.,,Large-Scale Sequencing Reveals 21U-RNAs and Additional MicroRNAs and Endogenous siRNAs in C. elegans,2006,Cell,678,10.1016/j.cell.2006.10.040,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-33845436047
Nichols C.,,"Drosophila melanogaster neurobiology, neuropharmacology, and how the fly can inform central nervous system drug discovery",2006,Pharmacology and Therapeutics,99,10.1016/j.pharmthera.2006.05.012,United States,Review,New Orleans,0,Journal,2-s2.0-33750006528
Neve R.M.,,A collection of breast cancer cell lines for the study of functionally distinct cancer subtypes,2006,Cancer Cell,2115,10.1016/j.ccr.2006.10.008,United States;United States,Article,San Francisco;Berkeley,1,Journal,2-s2.0-33845209913
Manak J.,,Biological function of unannotated transcription during the early development of Drosophila melanogaster,2006,Nature Genetics,148,10.1038/ng1875,United States,Article,Waltham,0,Journal,2-s2.0-33749153857
Reece-Hoyes J.,,A compendium of Caenorhabditis elegans regulatory transcription factors: A resource for mapping transcription regulatory networks,2005,Genome Biology,136,10.1186/gb-2005-6-13-r110,United Kingdom,Article,Leeds,1,Journal,2-s2.0-33744976395
Tupy J.,,Identification of putative noncoding polyadenylated transcripts in Drosophila melanogaster,2005,Proceedings of the National Academy of Sciences of the United States of America,102,10.1073/pnas.0501422102,United States;United States;United States,Article,Alameda;Berkeley;Berkeley,1,Journal,2-s2.0-17244364714
Sönnichsen B.,,Full-genome RNAi profiling of early embryogenesis in Caenorhabditis elegans,2005,Nature,657,10.1038/nature03353,Germany,Article,Dresden,0,Journal,2-s2.0-15844431376
Stolc V.,,A gene expression map for the euchromatic genome of Drosophila melanogaster,2004,Science,244,10.1126/science.1101312,United States;United States,Article,New Haven;Moffett Field,0,Journal,2-s2.0-7444233156
Feingold E.A.,,The ENCODE (ENCyclopedia of DNA Elements) Project,2004,Science,1387,10.1126/science.1105136,United States,Review,Bethesda,0,Journal,2-s2.0-7444260846
Bellen H.J.,,The BDGP gene disruption project: Single transposon insertions associated with 40% of Drosophila genes,2004,Genetics,628,10.1534/genetics.104.026427,United States,Article,Houston,1,Journal,2-s2.0-3142686745
Boutros M.,,Genome-Wide RNAi Analysis of Growth and Viability in Drosophila Cells,2004,Science,571,10.1126/science.1091266,Germany;United States,Article,Heidelberg;Boston,0,Journal,2-s2.0-0842309871
Reinke V.,,Genome-wide germline-enriched and sex-biased expression profiles in Caenorhabditis elegans,2004,Development,313,10.1242/dev.00914,United States,Article,New Haven,1,Journal,2-s2.0-0842344618
Rual J.F.,,Toward improving Caenorhabditis elegans phenome mapping with an ORFeome-based RNAi library,2004,Genome Research,560,10.1101/gr.2505604,Belgium;United States,Article,Namur WNA;Boston,1,Journal,2-s2.0-7444270371
Stein L.,,The genome sequence of Caenorhabditis briggsae: A platform for comparative genomics,2003,PLoS Biology,614,10.1371/journal.pbio.0000045,United States,Article,Cold Spring Harbor,1,Journal,2-s2.0-4243088097
Celniker S.,,The Drosophila Melanogaster Genome,2003,Annual Review of Genomics and Human Genetics,78,10.1146/annurev.genom.4.070802.110323,United States,Review,Berkeley,0,Book Series,2-s2.0-0242440910
Stuart J.,,A gene-coexpression network for global discovery of conserved genetic modules,2003,Science,1420,10.1126/science.1087447,United States;United States,Article,Stanford;Santa Cruz,0,Journal,2-s2.0-0141993704
