Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Vigo M.,,Efficient algorithms for boundary extraction of 2D and 3D orthogonal pseudomanifolds,2012,Graphical Models,9,10.1016/j.gmod.2012.03.004,Spain,Article,Barcelona,0,Journal,2-s2.0-84859409942
Martinez J.,,Skeleton computation of orthogonal polyhedra,2011,Computer Graphics Forum,9,10.1111/j.1467-8659.2011.02031.x,Spain,Article,Barcelona,0,Journal,2-s2.0-84860217399
Schwarz M.,,Fast parallel surface and solid voxelization on GPUs,2010,ACM Transactions on Graphics,83,10.1145/1866158.1866201,Germany,Conference Paper,Saarbrucken,0,Journal,2-s2.0-78650885906
Miklos B.,,Discrete scale axis representations for 3D geometry,2010,ACM Transactions on Graphics,81,10.1145/1778765.1778838,Switzerland,Article,"Zurich ZH,",0,Journal,2-s2.0-77956364080
Giesen J.,,The scale axis transform,2009,Proceedings of the Annual Symposium on Computational Geometry,72,10.1145/1542362.1542388,Germany,Conference Paper,Jena,0,Conference Proceeding,2-s2.0-70849105935
Stolpner S.,,Medial axis approximation with bounded error,2009,"6th International Symposium on Voronoi Diagrams in Science and Engineering, ISVD 2009",11,10.1109/ISVD.2009.24,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-77951475345
Eftekharian A.A.,,Distance functions and skeletal representations of rigid and non-rigid planar shapes,2009,CAD Computer Aided Design,16,10.1016/j.cad.2009.05.006,United States,Article,Storrs,0,Journal,2-s2.0-71649109842
Attali D.,,Stability and computation of medial axes: A state-of-the-art report,2009,Mathematics and Visualization,87,10.1007/b106657_6,France,Conference Paper,Saint Martin d'Heres,0,Book Series,2-s2.0-84960357568
Barequet G.,,Straight skeletons of three-dimensional polyhedra,2008,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),28,10.1007/978-3-540-87744-8-13,Israel,Conference Paper,Haifa,0,Book Series,2-s2.0-57749188194
Au O.,,Skeleton extraction by mesh contraction,2008,ACM Transactions on Graphics,260,10.1145/1360612.1360643,Hong Kong,Article,Hong Kong,0,Journal,2-s2.0-49249091177
Biasotti S.,,Skeletal structures,2008,Mathematics and Visualization,22,10.1007/978-3-540-33265-7_5,Italy,Chapter,Rome,0,Book Series,2-s2.0-84919926575
Cornea N.,,"Curve-skeleton properties, applications, and algorithms",2007,IEEE Transactions on Visualization and Computer Graphics,367,10.1109/TVCG.2007.1002,United States,Conference Paper,New Brunswick,0,Journal,2-s2.0-33947592024
Sud A.,,Homotopy-preserving medial axis simplification,2005,"ACM Symposium on Solid Modeling and Applications, SM",42,10.1145/1060244.1060250,United States,Conference Paper,Chapel Hill,0,Conference Proceeding,2-s2.0-30944449055
Chazal F.,,"The ""λ-medial axis""",2005,Graphical Models,125,10.1016/j.gmod.2005.01.002,France,Article,Dijon,0,Journal,2-s2.0-18844412375
Demaine E.D.,,Hinged dissection of polypolyhedra,2005,Lecture Notes in Computer Science,24,10.1007/11534273_19,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-26844457955
Tǎnase M.,,A Straight Skeleton Approximating the Medial Axis,2004,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),25,,Netherlands,Article,Utrecht,0,Book Series,2-s2.0-35048874672
Pizer S.,,Multiscale medial loci and their properties,2003,International Journal of Computer Vision,98,10.1023/A:1026135101267,United States,Article,Chapel Hill,0,Journal,2-s2.0-0242569245
Lieutier A.,,Any open bounded subset of ℝ<sup>n</sup> has the same homotopy type than its Medial Axis,2003,Proceedings of the Symposium on Solid Modeling and Applications,44,10.1145/781619.781620,France;France,Conference Paper,Velizy-Villacoublay;Grenoble,0,Conference Proceeding,2-s2.0-0038041413
Dey T.K.,,Approximate medial axis as a Voronoi subcomplex,2002,Proceedings of the Symposium on Solid Modeling and Applications,87,10.1145/566282.566333,United States,Conference Paper,Columbus,0,Conference Proceeding,2-s2.0-0036036107
Papadopoulou E.,,The L<inf>∞</inf> Voronoi diagram of segments and VLSI applications,2001,International Journal of Computational Geometry and Applications,38,10.1142/S0218195901000626,United States,Article,Yorktown Heights,0,Journal,2-s2.0-0035605053
Amenta N.,,The medial axis of a union of balls,2001,Computational Geometry: Theory and Applications,41,10.1016/S0925-7721(01)00033-5,United States,Article,Austin,1,Journal,2-s2.0-0035479465
Etzion M.,,Computing the Voronoi diagram of a 3-D polyhedron by separate computation of its symbolic and geometric parts,1999,Proceedings of the Symposium on Solid Modeling and Applications,31,10.1145/304012.304029,Israel,Article,Jerusalem,0,Conference Proceeding,2-s2.0-0032645551
Bournez O.,,Orthogonal polyhedra: Representation and computation,1999,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),52,10.1007/3-540-48983-5_8,France,Conference Paper,Saint Martin d'Heres,0,Book Series,2-s2.0-84949473936
Shaked D.,,Pruning Medial Axes,1998,Computer Vision and Image Understanding,153,10.1006/cviu.1997.0598,Israel;United States,Article,Haifa;Palo Alto,0,Journal,2-s2.0-0031999681
Attali D.,,Computing and Simplifying 2D and 3D Continuous Skeletons,1997,Computer Vision and Image Understanding,168,10.1006/cviu.1997.0536,France,Article,La Tronche,0,Journal,2-s2.0-0031233471
Sudhalkar A.,,Box-skeletons of discrete solids,1996,CAD Computer Aided Design,12,10.1016/0010-4485(95)00064-x,United States,Article,Ann Arbor,0,Journal,2-s2.0-0004627507
Attali D.,,Pruning discrete and semicontinuous skeletons,1995,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),29,10.1007/3-540-60298-4_303,France,Conference Paper,La Tronche,1,Book Series,2-s2.0-84947756891
Brandt J.,,Convergence and continuity criteria for discrete approximations of the continuous planar skeleton,1994,Computer Vision and Image Understanding,16,10.1006/cviu.1994.1007,,Article,,0,Journal,2-s2.0-43949151822
Brandt J.,,Continuous skeleton computation by Voronoi diagram,1992,CVGIP: Image Understanding,192,10.1016/1049-9660(92)90030-7,United States,Article,Davis,0,Journal,2-s2.0-0001514510
Aurenhammer F.,,Voronoi diagrams—a survey of a fundamental geometric data structure,1991,ACM Computing Surveys (CSUR),2711,10.1145/116873.116880,Austria,Article,Graz,0,Journal,2-s2.0-84976826673
Wood D.,,The contour problem for rectilinear polygons,1984,Information Processing Letters,12,10.1016/0020-0190(84)90058-9,Canada,Article,Waterloo,0,Journal,2-s2.0-0021522477
Lipski W.,,Finding the contour of a union of iso-oriented rectangies,1980,Journal of Algorithms,29,10.1016/0196-6774(80)90011-5,United States,Article,Urbana,0,Journal,2-s2.0-85012665006
Whitehead J.,,"Simplicial Spaces, Nuclei and m-Groups",1939,Proceedings of the London Mathematical Society,169,10.1112/plms/s2-45.1.243,United Kingdom,Article,Oxford,0,Journal,2-s2.0-84963025705
