Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Genovese C.,,Nonparametric ridge estimation,2014,Annals of Statistics,37,10.1214/14-AOS1218,United States,Article,Pittsburgh,1,Journal,2-s2.0-84987940325
Newton N.,,Infinite-dimensional manifolds of finite-entropy probability measures,2013,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2,10.1007/978-3-642-40020-9_79,United Kingdom,Conference Paper,Colchester,0,Book Series,2-s2.0-84884913822
Iwen M.,,Approximation of points on low-dimensional manifolds via random linear projections,2013,Information and Inference,13,10.1093/imaiai/iat001,United States,Article,Durham,0,Journal,2-s2.0-85071515708
Canas G.,,Learning manifolds with k-means and k-flats,2012,Advances in Neural Information Processing Systems,19,,United States;United States,Conference Paper,Cambridge;,0,Conference Proceeding,2-s2.0-84877747954
Genovese C.,,Minimax manifold estimation,2012,Journal of Machine Learning Research,49,,United States,Article,Pittsburgh,0,Journal,2-s2.0-84862015357
Genovese C.,,Manifold estimation and singular deconvolution under hausdorff loss,2012,Annals of Statistics,31,10.1214/12-AOS994,United States,Article,Pittsburgh,1,Journal,2-s2.0-84872019398
Lerman G.,,Robust recovery of multiple subspaces by geometric lp minimization,2011,Annals of Statistics,56,10.1214/11-AOS914,United States,Article,,1,Journal,2-s2.0-84867092906
Ozertem U.,,Locally defined principal curves and surfaces,2011,Journal of Machine Learning Research,112,,United States,Article,Sunnyvale,0,Journal,2-s2.0-79955813270
Maurer A.,,K-dimensional coding schemes in Hilbert spaces,2010,IEEE Transactions on Information Theory,54,10.1109/TIT.2010.2069250,,Article,,0,Journal,2-s2.0-77958550281
Jones P.,,Universal local parametrizations via heat kernels and eigenfunctions of the laplacian,2010,Annales Academiae Scientiarum Fennicae Mathematica,24,10.5186/aasfm.2010.3508,United States,Article,New Haven,1,Journal,2-s2.0-77957223740
Boissonnat J.,,Manifold reconstruction in arbitrary dimensions using witness complexes,2009,Discrete and Computational Geometry,32,10.1007/s00454-009-9175-1,France,Article,Sophia Antipolis,1,Journal,2-s2.0-67349141554
Carlsson G.,,Topology and data,2009,Bulletin of the American Mathematical Society,789,10.1090/S0273-0979-09-01249-X,United States,Article,Palo Alto,1,Journal,2-s2.0-70049091784
Baraniuk R.,,Random projections of smooth manifolds,2009,Foundations of Computational Mathematics,229,10.1007/s10208-007-9011-z,United States,Article,Houston,0,Journal,2-s2.0-58849146227
