Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Le H.S.,,Structured output layer neural network language models for speech recognition,2013,"IEEE Transactions on Audio, Speech and Language Processing",44,10.1109/TASL.2012.2215599,France,Article,Saint-Aubin,0,Journal,2-s2.0-84869479578
Bengio Y.,,Better mixing via deep representations,2013,"30th International Conference on Machine Learning, ICML 2013",98,,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-84882266451
Srivastava N.,,Multimodal learning with Deep Boltzmann Machines,2012,Advances in Neural Information Processing Systems,695,,Canada,Conference Paper,Toronto,0,Conference Proceeding,2-s2.0-84877724347
Snoek J.,,Practical Bayesian optimization of machine learning algorithms,2012,Advances in Neural Information Processing Systems,1762,,Canada,Conference Paper,Toronto,0,Conference Proceeding,2-s2.0-84869201485
Krizhevsky A.,,ImageNet classification with deep convolutional neural networks,2012,Advances in Neural Information Processing Systems,40003,,Canada,Conference Paper,Toronto,0,Conference Proceeding,2-s2.0-84876231242
Bach F.,,Structured sparsity through convex optimization,2012,Statistical Science,151,10.1214/12-STS394,France,Article,Palaiseau,1,Journal,2-s2.0-84871604261
Rifai S.,,A generative process for sampling contractive auto-encoders,2012,"Proceedings of the 29th International Conference on Machine Learning, ICML 2012",26,,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-84867136416
Boulanger-Lewandowski N.,,Modeling temporal dependencies in high-dimensional sequences: Application to polyphonic music generation and transcription,2012,"Proceedings of the 29th International Conference on Machine Learning, ICML 2012",187,,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-84867129058
Chen M.,,Marginalized denoising autoencoders for domain adaptation,2012,"Proceedings of the 29th International Conference on Machine Learning, ICML 2012",263,,United States,Conference Paper,St. Louis,0,Conference Proceeding,2-s2.0-84867129067
Mallat S.,,Group Invariant Scattering,2012,Communications on Pure and Applied Mathematics,274,10.1002/cpa.21413,France,Article,Palaiseau,0,Journal,2-s2.0-84864324516
DiCarlo J.,,How does the brain solve visual object recognition?,2012,Neuron,637,10.1016/j.neuron.2012.01.010,United States,Review,Cambridge,1,Journal,2-s2.0-84856743552
Bergstra J.,,Random search for hyper-parameter optimization,2012,Journal of Machine Learning Research,2290,,Canada,Article,Montreal,0,Journal,2-s2.0-84857855190
Mohamed A.,,Acoustic modeling using deep belief networks,2012,"IEEE Transactions on Audio, Speech and Language Processing",1094,10.1109/TASL.2011.2109382,Canada,Article,Toronto,0,Journal,2-s2.0-84055211743
Dahl G.,,Context-dependent pre-trained deep neural networks for large-vocabulary speech recognition,2012,"IEEE Transactions on Audio, Speech and Language Processing",1830,10.1109/TASL.2011.2134090,Canada,Article,Toronto,0,Journal,2-s2.0-84055222005
