Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Macaulay I.C.,,Single-Cell Multiomics: Multiple Measurements from Single Cells,2017,Trends in Genetics,183,10.1016/j.tig.2016.12.003,United Kingdom,Review,Norwich,1,Journal,2-s2.0-85009781625
Campbell K.R.,,Order Under Uncertainty: Robust Differential Expression Analysis Using Probabilistic Models for Pseudotime Inference,2016,PLoS Computational Biology,32,10.1371/journal.pcbi.1005212,United Kingdom;United Kingdom,Article,Oxford;Oxford,1,Journal,2-s2.0-84999791835
Reid J.,,Pseudotime estimation: Deconfounding single cell time series,2016,Bioinformatics,52,10.1093/bioinformatics/btw372,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-84983497196
Cheow L.F.,,Single-cell multimodal profiling reveals cellular epigenetic heterogeneity,2016,Nature Methods,62,10.1038/nmeth.3961,Singapore,Article,Singapore City,0,Journal,2-s2.0-84982161976
Corces M.,,Lineage-specific and single-cell chromatin accessibility charts human hematopoiesis and leukemia evolution,2016,Nature Genetics,276,10.1038/ng.3646,United States,Article,Stanford,0,Journal,2-s2.0-84982146199
Genshaft A.,,"Multiplexed, targeted profiling of single-cell proteomes and transcriptomes in a single reaction",2016,Genome Biology,72,10.1186/s13059-016-1045-6,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-84988014533
Bock C.,,Multi-Omics of Single Cells: Strategies and Applications,2016,Trends in Biotechnology,60,10.1016/j.tibtech.2016.04.004,Austria;Austria;Germany,Short Survey,Vienna;Vienna;Saarbrucken,1,Journal,2-s2.0-84969504939
Welch J.,,"SLICER: Inferring branched, nonlinear cellular trajectories from single cell RNA-seq data",2016,Genome Biology,70,10.1186/s13059-016-0975-3,United States,Article,Chapel Hill,1,Journal,2-s2.0-84969505817
Damianou A.C.,,Variational inference for latent variables and uncertain inputs in Gaussian processes,2016,Journal of Machine Learning Research,31,,United Kingdom,Article,Sheffield,0,Journal,2-s2.0-84979912168
Hou Y.,,"Single-cell triple omics sequencing reveals genetic, epigenetic, and transcriptomic heterogeneity in hepatocellular carcinomas",2016,Cell Research,198,10.1038/cr.2016.23,China,Article,Beijing,1,Journal,2-s2.0-84960091878
Angermueller C.,,Parallel single-cell sequencing links transcriptional and epigenetic heterogeneity,2016,Nature Methods,246,10.1038/nmeth.3728,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-84959255113
Macaulay I.,,Single-Cell RNA-Sequencing Reveals a Continuous Spectrum of Differentiation in Hematopoietic Cells,2016,Cell Reports,73,10.1016/j.celrep.2015.12.082,United Kingdom,Article,Hinxton,1,Journal,2-s2.0-84958103478
Darmanis S.,,Simultaneous Multiplexed Measurement of RNA and Proteins in Single Cells,2016,Cell Reports,93,10.1016/j.celrep.2015.12.021,United States;Sweden,Article,Palo Alto;Uppsala,1,Journal,2-s2.0-84955371502
Mooijman D.,,Single-cell 5hmC sequencing reveals chromosome-wide cell-to-cell variability and enables lineage reconstruction,2016,Nature Biotechnology,68,10.1038/nbt.3598,Netherlands;Netherlands,Article,Utrecht;Amsterdam,0,Journal,2-s2.0-84981312051
Hanchate N.K.,,Single-cell transcriptomics reveals receptor transformations during olfactory neurogenesis,2015,Science,94,10.1126/science.aad2456,United States,Article,Chevy Chase,1,Journal,2-s2.0-84949035291
Jin W.,,Genome-wide detection of DNase i hypersensitive sites in single cells and FFPE tissue samples,2015,Nature,152,10.1038/nature15740,United States,Article,Bethesda,0,Journal,2-s2.0-84949227165
Rotem A.,,Single-cell ChIP-seq reveals cell subpopulations defined by chromatin state,2015,Nature Biotechnology,361,10.1038/nbt.3383,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-84946545109
Llorens-Bobadilla E.,,Single-Cell Transcriptomics Reveals a Population of Dormant Neural Stem Cells that Become Activated upon Brain Injury,2015,Cell Stem Cell,268,10.1016/j.stem.2015.07.002,Germany,Article,Heidelberg,1,Journal,2-s2.0-84941008542
Buenrostro J.,,Single-cell chromatin accessibility reveals principles of regulatory variation,2015,Nature,553,10.1038/nature14590,United States,Article,Stanford,0,Journal,2-s2.0-84937857359
Eleftheriadis S.,,Discriminative shared gaussian processes for multiview and view-invariant facial expression recognition,2015,IEEE Transactions on Image Processing,134,10.1109/TIP.2014.2375634,United Kingdom,Article,London,0,Journal,2-s2.0-84919898241
Kolodziejczyk A.A.,,Single Cell RNA-Sequencing of Pluripotent States Unlocks Modular Transcriptional Variation,2015,Cell Stem Cell,198,10.1016/j.stem.2015.09.011,United Kingdom,Article,London,1,Journal,2-s2.0-84947748539
