Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Ghirardi M.,,Hydrogenases and hydrogen photoproduction in oxygenic photosynthetic organisms,2007,Annual Review of Plant Biology,277,10.1146/annurev.arplant.58.032806.103848,United States,Review,Golden,0,Book Series,2-s2.0-34250902424
Ou G.,,Sensory ciliogenesis in Caenorhabditis elegans: Assignment of IFT components into distinct modules based on transport and phenotypic profiles,2007,Molecular Biology of the Cell,94,10.1091/mbc.E06-09-0805,United States,Article,Davis,0,Journal,2-s2.0-34248214629
Palenik B.,,The tiny eukaryote Ostreococcus provides genomic insights into the paradox of plankton speciation,2007,Proceedings of the National Academy of Sciences of the United States of America,415,10.1073/pnas.0611046104,United States,Article,San Diego,1,Journal,2-s2.0-34250689932
Grossman A.,,Novel metabolism in Chlamydomonas through the lens of genomics,2007,Current Opinion in Plant Biology,122,10.1016/j.pbi.2007.01.012,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-33847264424
Jain M.,,EST assembly supported by a draft genome sequence: An analysis of the Chlamydomonas reinhardtii transcriptome,2007,Nucleic Acids Research,29,10.1093/nar/gkm081,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-34247874791
Schmidt M.,,Proteomic analysis of the eyespot of Chlamydomonas reinhardtii provides novel insights into its components and tactic movements,2006,Plant Cell,129,10.1105/tpc.106.041749,Germany,Article,Erlangen,1,Journal,2-s2.0-33747470676
Gaillard A.,,Disruption of the A-kinase anchoring domain in flagellar radial spoke protein 3 results in unregulated axonemal cAMP-dependent protein kinase activity and abnormal flagellar motility,2006,Molecular Biology of the Cell,42,10.1091/mbc.E06-02-0095,United States;United States,Article,Huntsville;Atlanta,0,Journal,2-s2.0-33744728042
Vidi P.,,Tocopherol cyclase (VTE1) localization and vitamin E accumulation in chloroplast plastoglobule lipoprotein particles,2006,Journal of Biological Chemistry,205,10.1074/jbc.M511939200,Switzerland,Article,Neuchatel,1,Journal,2-s2.0-33744963538
Ciccarelli F.D.,,Toward automatic reconstruction of a highly resolved tree of life,2006,Science,1016,10.1126/science.1123061,Italy;Italy;Germany,Article,Milan;Milan;Heidelberg,0,Journal,2-s2.0-33644700003
Yandell M.,,Large-scale trends in the evolution of gene structures within 11 animal genomes,2006,PLoS Computational Biology,59,10.1371/journal.pcbi.0020015,United States;United States;United States,Article,Berkeley;Salt Lake City;Berkeley,1,Journal,2-s2.0-33645769791
