Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang H.,,A complex-based reconstruction of the Saccharomyces cerevisiae interactome,2009,Molecular and Cellular Proteomics,66,10.1074/mcp.M800490-MCP200,United States,Article,Palo Alto,1,Journal,2-s2.0-67649641077
Andersen R.,,An algorithm for improving graph partitions,2008,Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms,50,,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-58449123872
Kutalik Z.,,A modular approach for integrative analysis of large-scale gene-expression and drug-response data,2008,Nature Biotechnology,97,10.1038/nbt1397,Switzerland,Article,Lausanne,0,Journal,2-s2.0-43449088832
Smith E.,,Gene-environment interaction in yeast gene expression,2008,PLoS Biology,263,10.1371/journal.pbio.0060083,United States;United States,Article,Seattle;Princeton,1,Journal,2-s2.0-43249129715
Lee I.,,A single gene network accurately predicts phenotypic effects of gene perturbation in Caenorhabditis elegans,2008,Nature Genetics,236,10.1038/ng.2007.70,United States,Article,Austin,0,Journal,2-s2.0-38649138295
Brandes U.,,On modularity clustering,2008,IEEE Transactions on Knowledge and Data Engineering,610,10.1109/TKDE.2007.190689,Germany,Article,Konstanz,0,Journal,2-s2.0-37648998882
Hong E.,,Gene Ontology annotations at SGD: New data sources and annotation methods,2008,Nucleic Acids Research,188,10.1093/nar/gkm909,United States,Article,Palo Alto,1,Journal,2-s2.0-38549123363
Bonneau R.,,A Predictive Model for Transcriptional Control of Physiology in a Free Living Cell,2007,Cell,221,10.1016/j.cell.2007.10.053,United States;United States,Article,New York;New York,1,Journal,2-s2.0-37349099750
Tirosh I.,,Comparative biology: beyond sequence analysis,2007,Current Opinion in Biotechnology,38,10.1016/j.copbio.2007.07.003,Israel,Review,Rehovot,0,Journal,2-s2.0-34548544672
Peña-Castillo L.,,Why are there still over 1000 uncharacterized yeast genes?,2007,Genetics,117,10.1534/genetics.107.074468,Canada,Review,Toronto,1,Journal,2-s2.0-34548573170
Hu Z.,,Genetic reconstruction of a functional transcriptional regulatory network,2007,Nature Genetics,269,10.1038/ng2012,United States;United States,Article,Los Angeles;Austin,0,Journal,2-s2.0-34247629588
Ulitsky I.,,Identification of functional modules using network topology and high-throughput data,2007,BMC Systems Biology,229,10.1186/1752-0509-1-8,Israel,Article,Tel Aviv-Yafo,1,Journal,2-s2.0-34548742517
Langfelder P.,,Eigengene networks for studying the relationships between co-expression modules.,2007,BMC systems biology,395,10.1186/1752-0509-1-54,United States,Article,Los Angeles,1,Journal,2-s2.0-41449085571
Sharan R.,,Network-based prediction of protein function,2007,Molecular Systems Biology,717,10.1038/msb4100129,Israel,Review,Tel Aviv-Yafo,1,Journal,2-s2.0-33947252154
Huttenhower C.,,A scalable method for integration and functional analysis of multiple microarray datasets,2006,Bioinformatics,85,10.1093/bioinformatics/btl492,United States,Article,Princeton,1,Journal,2-s2.0-33751359281
Oldham M.,,Conservation and evolution of gene coexpression networks in human and chimpanzee brains,2006,Proceedings of the National Academy of Sciences of the United States of America,398,10.1073/pnas.0605938103,United States;United States,Article,Los Angeles;Los Angeles,1,Journal,2-s2.0-33845231723
Chua G.,,Identifying transcription factor functions and targets by phenotypic activation,2006,Proceedings of the National Academy of Sciences of the United States of America,126,10.1073/pnas.0605140103,Canada,Article,Toronto,1,Journal,2-s2.0-33747078457
MacIsaac K.D.,,An improved map of conserved regulatory sites for Saccharomyces cerevisiae,2006,BMC Bioinformatics,496,10.1186/1471-2105-7-113,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-33645769260
Mewes H.W.,,MIPS: analysis and annotation of proteins from whole genomes in 2005.,2006,Nucleic acids research,277,10.1093/nar/gkj148,Germany,Article,Neuherberg,1,Journal,2-s2.0-33644875537
Stark C.,,BioGRID: a general repository for interaction datasets.,2006,Nucleic acids research,2194,10.1093/nar/gkj109,Canada,Article,Toronto,1,Journal,2-s2.0-33644873184
Alter O.,,Reconstructing the pathways of a cellular system from genome-scale signals by using matrix and tensor computations,2005,Proceedings of the National Academy of Sciences of the United States of America,32,10.1073/pnas.0509033102,United States,Article,Austin,1,Journal,2-s2.0-29144433950
Uheng D.,,A divide-and-merge methodology for clustering,2005,Proceedings of the ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems,25,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-33244460576
Arora S.,,Euclidean distortion and the Sparsest Cut,2005,Proceedings of the Annual ACM Symposium on Theory of Computing,72,10.1145/1060590.1060673,United States,Conference Paper,Princeton,0,Conference Proceeding,2-s2.0-34848848456
Guimerà R.,,Functional cartography of complex metabolic networks,2005,Nature,2039,10.1038/nature03288,United States,Article,Evanston,0,Journal,2-s2.0-14644396645
De Lichtenberg U.,,Dynamic complex formation during the yeast cell cycle,2005,Science,324,10.1126/science.1105103,Denmark,Article,Lyngby,0,Journal,2-s2.0-13244284551
Bergmann S.,,Similarities and differences in genome-wide expression data of six organisms,2004,PLoS Biology,270,10.1371/journal.pbio.0020009,Israel,Article,Rehovot,1,Journal,2-s2.0-19344374050
Luscombe N.M.,,Genomic analysis of regulatory network dynamics reveals large topological changes,2004,Nature,730,10.1038/nature02782,United States,Article,New Haven,0,Journal,2-s2.0-4644326931
Harbison C.T.,,Transcriptional regulatory code of a eukaryotic genome,2004,Nature,1643,10.1038/nature02800,United States;United States,Letter,Cambridge;Cambridge,0,Journal,2-s2.0-4544352942
Ihmels J.,,Principles of transcriptional control in the metabolic network of Saccharomyces cerevisiae,2004,Nature Biotechnology,188,10.1038/nbt918,Israel,Article,Rehovot,0,Journal,2-s2.0-0346095291
Segal E.,,Discovering molecular pathways from protein interaction and gene expression data,2003,Bioinformatics,219,10.1093/bioinformatics/btg1037,United States,Conference Paper,Palo Alto,1,Journal,2-s2.0-0842309161
Topchy A.,,Combining multiple weak clusterings,2003,"Proceedings - IEEE International Conference on Data Mining, ICDM",251,,United States,Conference Paper,East Lansing,0,Conference Proceeding,2-s2.0-70349238123
Stuart J.,,A gene-coexpression network for global discovery of conserved genetic modules,2003,Science,1420,10.1126/science.1087447,United States;United States,Article,Stanford;Santa Cruz,0,Journal,2-s2.0-0141993704
Yvert G.,,Trans-acting regulatory variation in Saccharomyces cerevisiae and the role of transcription factors,2003,Nature Genetics,479,10.1038/ng1222,France;United States,Article,Toulouse;Chevy Chase,0,Journal,2-s2.0-0042856391
Hanisch D.,,Co-clustering of biological networks and gene expression data,2002,Bioinformatics,229,10.1093/bioinformatics/18.suppl_1.S145,Germany,Conference Paper,Sankt Augustin,1,Journal,2-s2.0-0038014879
Ideker T.,,Discovering regulatory and signalling circuits in molecular interaction networks,2002,Bioinformatics,846,10.1093/bioinformatics/18.suppl_1.S233,United States,Conference Paper,Cambridge,1,Journal,2-s2.0-0000801240
Ge H.,,Correlation between transcriptome and interactome mapping data from Saccharomyces cerevisiae,2001,Nature Genetics,442,10.1038/ng776,United States,Article,Boston,0,Journal,2-s2.0-0035733690
Kannan R.,,"On clusterings - good, bad and spectral",2000,Annual Symposium on Foundations of Computer Science - Proceedings,205,,United States,Conference Paper,New Haven,0,Conference Proceeding,2-s2.0-0034497389
Hughes T.,,Functional discovery via a compendium of expression profiles,2000,Cell,2002,10.1016/S0092-8674(00)00015-5,United States,Article,Seattle,1,Journal,2-s2.0-0034616930
Ashburner M.,,Gene ontology: Tool for the unification of biology,2000,Nature Genetics,21330,10.1038/75556,,Review,,0,Journal,2-s2.0-0034069495
Sharan R.,,CLICK: a clustering algorithm with applications to gene expression analysis.,2000,Proceedings / ... International Conference on Intelligent Systems for Molecular Biology ; ISMB. International Conference on Intelligent Systems for Molecular Biology,291,,Israel,Article,Tel Aviv-Yafo,0,Journal,2-s2.0-0034565041
Jelinsky S.,,Regulatory networks revealed by transcriptional profiling of damaged Saccharomyces cerevisiae cells: Rpn4 links base excision repair with proteasomes,2000,Molecular and Cellular Biology,281,10.1128/MCB.20.21.8157-8167.2000,United States,Article,Boston,1,Journal,2-s2.0-0033772765
Shi J.,,Normalized cuts and image segmentation,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,9972,10.1109/34.868688,United States,Article,Pittsburgh,0,Journal,2-s2.0-0034244751
Golub T.,,Molecular classification of cancer: Class discovery and class prediction by gene expression monitoring,1999,Science,8585,10.1126/science.286.5439.531,United States;United States,Article,Cambridge;Boston,0,Journal,2-s2.0-0033569406
DeRisi J.,,Exploring the metabolic and genetic control of gene expression on a genomic scale,1997,Science,3571,10.1126/science.278.5338.680,United States,Article,Stanford,0,Journal,2-s2.0-0030669030
Elion E.,,FUS3 represses CLN1 and CLN2 and in concert with KSS1 promotes signal transduction,1991,Proceedings of the National Academy of Sciences of the United States of America,165,10.1073/pnas.88.21.9392,United States;United States,Article,Cambridge;Boston,1,Journal,2-s2.0-0025998311
