Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Delalleau O.,,Efficient non-parametric function induction in semi-supervised learning,2005,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,131,,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-84862619225
Belkin M.,,On manifold regularization,2005,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,178,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-33745465341
Ham J.,,Semisupervised alignment of manifolds,2005,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,191,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-84862595041
Sindhwani V.,,Beyond the point cloud: From transductive to semi-supervised learning,2005,ICML 2005 - Proceedings of the 22nd International Conference on Machine Learning,320,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-31844440904
Chapelle O.,,Semi-supervised classification by low density separation,2005,AISTATS 2005 - Proceedings of the 10th International Workshop on Artificial Intelligence and Statistics,528,,Germany,Conference Paper,Tubingen,0,Conference Proceeding,2-s2.0-51949086172
Coifman R.,,Geometric diffusions as a tool for harmonic analysis and structure definition of data: Diffusion maps,2005,Proceedings of the National Academy of Sciences of the United States of America,727,10.1073/pnas.0500334102,United States,Article,New Haven,1,Journal,2-s2.0-19644394100
Vert J.P.,,Supervised graph inference,2005,Advances in Neural Information Processing Systems,46,,France,Conference Paper,Paris,0,Conference Proceeding,2-s2.0-84898969241
Zhu X.,,Nonparametric transforms of graph kernels for semi-supervised learning,2005,Advances in Neural Information Processing Systems,78,,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-84899028404
Hein M.,,From graphs to manifolds - Weak and strong pointwise consistency of graph Laplacians,2005,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),124,10.1007/11503415_32,Germany,Conference Paper,Tubingen,0,Book Series,2-s2.0-26944489604
Kemp C.,,Semi-supervised learning with trees,2004,Advances in Neural Information Processing Systems,23,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84899010991
Bousquet O.,,Measure based regularization,2004,Advances in Neural Information Processing Systems,44,,Germany,Conference Paper,Tubingen,0,Conference Proceeding,2-s2.0-84898942071
Bengio Y.,,"Out-of-sample extensions for LLE, Isomap, MDS, Eigenmaps, and spectral clustering",2004,Advances in Neural Information Processing Systems,454,,Canada,Conference Paper,Montreal,0,Conference Proceeding,2-s2.0-33947233031
Zhou D.,,Learning with local and global consistency,2004,Advances in Neural Information Processing Systems,1972,,Germany,Conference Paper,Tubingen,0,Conference Proceeding,2-s2.0-84899006908
Brand M.,,Continuous nonlinear dimensionality reduction by kernel eigenmaps,2003,IJCAI International Joint Conference on Artificial Intelligence,39,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84880821665
Joachims T.,,Transductive Learning via Spectral Graph Partitioning,2003,"Proceedings, Twentieth International Conference on Machine Learning",438,,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-1942484960
Zhu X.,,Semi-Supervised Learning Using Gaussian Fields and Harmonic Functions,2003,"Proceedings, Twentieth International Conference on Machine Learning",2480,,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-1942484430
Belkin M.,,Laplacian eigenmaps for dimensionality reduction and data representation,2003,Neural Computation,4760,10.1162/089976603321780317,United States,Article,Chicago,0,Journal,2-s2.0-0042378381
Donoho D.,,Hessian eigenmaps: Locally linear embedding techniques for high-dimensional data,2003,Proceedings of the National Academy of Sciences of the United States of America,1010,10.1073/pnas.1031596100,United States,Article,Palo Alto,1,Journal,2-s2.0-0037948870
Belkin M.,,Using manifold structure for partially labelled classification,2003,Advances in Neural Information Processing Systems,106,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84898946656
Chapelle O.,,Cluster kernels for semi-supervised learning,2003,Advances in Neural Information Processing Systems,195,,Germany,Conference Paper,Tubingen,0,Conference Proceeding,2-s2.0-50649084677
Szummer M.,,Partially labeled classification with markov random walks,2002,Advances in Neural Information Processing Systems,209,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84858874031
Cucker F.,,On the mathematical foundations of learning,2002,Bulletin of the American Mathematical Society,817,10.1090/S0273-0979-01-00923-5,Hong Kong,Article,Kowloon,1,Journal,2-s2.0-0036071370
Fung G.,,Semi-supervised support vector machines for unlabeled data classification,2001,Optimization Methods and Software,151,,United States,Article,Madison,0,Journal,2-s2.0-0036454664
Tenenbaum J.,,A global geometric framework for nonlinear dimensionality reduction,2000,Science,8778,10.1126/science.290.5500.2319,United States,Article,Palo Alto,0,Journal,2-s2.0-0034704229
Roweis S.T.,,Nonlinear dimensionality reduction by locally linear embedding,2000,Science,10053,10.1126/science.290.5500.2323,United Kingdom,Article,London,0,Journal,2-s2.0-0034704222
Evgeniou T.,,Regularization Networks and Support Vector Machines,2000,Advances in Computational Mathematics,822,10.1023/A:1018946025316,United States,Article,Cambridge,0,Journal,2-s2.0-0034419669
Nigam K.,,Text classification from labeled and unlabeled documents using EM,2000,Machine Learning,1883,10.1023/a:1007692713085,United States,Article,Pittsburgh,1,Journal,2-s2.0-0033886806
Bennett K.,,Semi-supervised support vector machines,1999,Advances in Neural Information Processing Systems,515,,United States,Conference Paper,Troy,0,Conference Proceeding,2-s2.0-84898958346
Blum A.,,Combining labeled and unlabeled data with co-training,1998,Proceedings of the Annual ACM Conference on Computational Learning Theory,3259,10.1145/279943.279962,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-0031620208
Aronszajn N.,,Theory of reproducing kernels,1950,Transactions of the American Mathematical Society,3032,10.1090/s0002-9947-1950-0051437-7,United States,Article,Stillwater,1,Journal,2-s2.0-5844297152
