Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Belkin M.,,Laplacian eigenmaps and spectral techniques for embedding and clustering,2002,Advances in Neural Information Processing Systems,1285,,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84880203756
Ng A.Y.,,On spectral clustering: Analysis and an algorithm,2002,Advances in Neural Information Processing Systems,2978,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-84899013108
Seung H.,,The manifold ways of perception,2000,Science,694,10.1126/science.290.5500.2268,United States,Short Survey,Chevy Chase,0,Journal,2-s2.0-0034704189
Tenenbaum J.,,A global geometric framework for nonlinear dimensionality reduction,2000,Science,8778,10.1126/science.290.5500.2319,United States,Article,Palo Alto,0,Journal,2-s2.0-0034704229
Roweis S.T.,,Nonlinear dimensionality reduction by locally linear embedding,2000,Science,10053,10.1126/science.290.5500.2323,United Kingdom,Article,London,0,Journal,2-s2.0-0034704222
Chung F.,,Higher eigenvalues and isoperimetric inequalities on Riemannian manifolds and graphs,2000,Communications in Analysis and Geometry,38,10.4310/CAG.2000.v8.n5.a2,,Article,,1,Journal,2-s2.0-0038384221
Indyk P.,,Dimensionality reduction techniques for proximity problems,2000,Proceedings of the Annual ACM-SIAM Symposium on Discrete Algorithms,46,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-0033878945
Schölkopf B.,,Nonlinear Component Analysis as a Kernel Eigenvalue Problem,1998,Neural Computation,5439,10.1162/089976698300017467,Germany,Article,Tubingen,0,Journal,2-s2.0-0347243182
Shi J.,,Normalized cuts and image segmentation,1997,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,750,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-0030646927
Hadley S.,,An Efficient Eigenvector Approach for Finding Netlist Partitions,1992,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,38,10.1109/43.144852,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-0026896810
Simon H.,,Partitioning of unstructured problems for parallel processing,1991,Computing Systems in Engineering,416,10.1016/0956-0521(91)90014-V,United States,Article,Moffett Field,0,Journal,2-s2.0-44949282112
