Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Jaskowiak P.,,Proximity measures for clustering gene expression microarray data: A validation methodology and a comparative analysis,2013,IEEE/ACM Transactions on Computational Biology and Bioinformatics,26,10.1109/TCBB.2013.9,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-84890545714
Jaskowiak P.,,Evaluating correlation coefficients for clustering gene expression profiles of cancer,2012,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),9,10.1007/978-3-642-31927-3_11,Brazil,Conference Paper,Sao Paulo,0,Book Series,2-s2.0-84865578190
Giancarlo R.,,The three steps of clustering in the post-genomic era: A synopsis,2011,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),13,10.1007/978-3-642-21946-7_2,Italy,Conference Paper,Palermo,0,Book Series,2-s2.0-80051674227
Jaskowiak P.,,A comparative study on the use of correlation coefficients for redundant feature elimination,2010,"Proceedings - 2010 11th Brazilian Symposium on Neural Networks, SBRN 2010",6,10.1109/SBRN.2010.11,Brazil,Conference Paper,Sao Paulo,0,Conference Proceeding,2-s2.0-79952556971
Freyhult E.,,"Challenges in microarray class discovery: A comprehensive examination of normalization, gene selection and clustering",2010,BMC Bioinformatics,36,10.1186/1471-2105-11-503,Sweden,Article,Umea,1,Journal,2-s2.0-77957674888
Vendramin L.,,Relative clustering validity criteria: A comparative overview,2010,Statistical Analysis and Data Mining,169,10.1002/sam.10080,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-78649934960
Giancarlo R.,,"Distance functions, clustering algorithms and microarray data analysis",2010,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),26,10.1007/978-3-642-13800-3_10,Italy,Conference Paper,Palermo,0,Book Series,2-s2.0-77954619865
Hestilow T.J.,,Clustering of gene expression data based on shape similarity,2009,Eurasip Journal on Bioinformatics and Systems Biology,20,10.1155/2009/195712,United States,Article,San Antonio,0,Journal,2-s2.0-65649108093
Campello R.,,On comparing two sequences of numbers and its applications to clustering analysis,2009,Information Sciences,29,10.1016/j.ins.2008.11.028,Brazil,Article,Sao Paulo,0,Journal,2-s2.0-59349105139
de Souto M.,,Clustering cancer gene expression data: A comparative study,2008,BMC Bioinformatics,238,10.1186/1471-2105-9-497,Germany;Brazil,Article,Berlin;Natal,1,Journal,2-s2.0-60849101344
