Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Menche J.,,Uncovering disease-disease relationships through the incomplete interactome,2015,Science,511,10.1126/science.1257601,United States;United States;Hungary,Article,Boston;Boston;Budapest,1,Journal,2-s2.0-84923306828
Wang D.,,Loregic: A method to characterize the cooperative logic of regulatory factors,2015,PLoS Computational Biology,10,10.1371/journal.pcbi.1004132,United States,Article,New Haven,1,Journal,2-s2.0-84929494304
Chmiel A.,,Spreading of diseases through comorbidity networks across life and gender,2014,New Journal of Physics,28,10.1088/1367-2630/16/11/115013,Austria,Article,Vienna,1,Journal,2-s2.0-84918507711
Boyle A.P.,,Comparative analysis of regulatory information and circuits across distant species,2014,Nature,116,10.1038/nature13668,United States,Article,Stanford,1,Journal,2-s2.0-84907263788
Liu C.C.,,DiseaseConnect: A comprehensive web server for mechanism-based disease-disease connections,2014,Nucleic Acids Research,63,10.1093/nar/gku412,Taiwan,Article,Taichung,1,Journal,2-s2.0-84904793868
Abelaira H.,,The role of mTOR in depression and antidepressant responses,2014,Life Sciences,88,10.1016/j.lfs.2014.02.014,Brazil,Review,Criciuma,0,Journal,2-s2.0-84897582328
Sarpeshkar R.,,Analog synthetic biology,2014,"Philosophical Transactions of the Royal Society A: Mathematical, Physical and Engineering Sciences",58,10.1098/rsta.2013.0110,United States,Article,Cambridge,1,Journal,2-s2.0-84894681034
Yan K.K.,,OrthoClust: an orthology-based network framework for clustering data across multiple species,2014,Genome biology,26,10.1186/gb-2014-15-8-r100,,Article,,1,Journal,2-s2.0-84964315999
Wilson D.,,Ribosome-targeting antibiotics and mechanisms of bacterial resistance,2014,Nature Reviews Microbiology,386,10.1038/nrmicro3155,Germany,Review,Munich,0,Journal,2-s2.0-84890445788
Willsey A.J.,,XCoexpression networks implicate human midfetal deep cortical projection neurons in the pathogenesis of autism,2013,Cell,437,10.1016/j.cell.2013.10.020,United States;United States,Article,San Francisco;New Haven,1,Journal,2-s2.0-84889583293
Hofree M.,,Network-based stratification of tumor mutations,2013,Nature Methods,416,10.1038/nmeth.2651,United States,Article,San Diego,1,Journal,2-s2.0-84887084951
