Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Lu A.,,Deep multilingual correlation for improved word embeddings,2015,"NAACL HLT 2015 - 2015 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Proceedings of the Conference",74,10.3115/v1/n15-1028,China,Conference Paper,Beijing,0,Conference Proceeding,2-s2.0-84960116111
Wang W.,,Unsupervised learning of acoustic features via deep canonical correlation analysis,2015,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",75,10.1109/ICASSP.2015.7178840,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84946062638
Srivastava N.,,Multimodal learning with Deep Boltzmann Machines,2014,Journal of Machine Learning Research,213,,Canada,Article,Toronto,0,Journal,2-s2.0-84916911784
Lu Y.,,Large scale canonical correlation analysis with iterative least squares,2014,Advances in Neural Information Processing Systems,33,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-84937951105
Lopez-Paz D.,,Randomized nonlinear component analysis,2014,"31st International Conference on Machine Learning, ICML 2014",49,,United Kingdom,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-84919825559
Huang P.,,Kernel methods match deep neural networks on TIMIT,2014,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",62,10.1109/ICASSP.2014.6853587,United States,Conference Paper,Urbana,0,Conference Proceeding,2-s2.0-84905226732
Sohn K.,,Improved multimodal deep learning with variation of information,2014,Advances in Neural Information Processing Systems,97,,United States,Conference Paper,Ann Arbor,0,Conference Proceeding,2-s2.0-84937873395
Sarath C.A.P.,,An autoencoder approach to learning bilingual word representations,2014,Advances in Neural Information Processing Systems,174,,India,Conference Paper,Chennai,0,Conference Proceeding,2-s2.0-84929385996
Faruqui M.,,Improving vector space word representations using multilingual correlation,2014,"14th Conference of the European Chapter of the Association for Computational Linguistics 2014, EACL 2014",269,10.3115/v1/e14-1049,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-84905694258
Pennington J.,,GloVe: Global vectors for word representation,2014,"EMNLP 2014 - 2014 Conference on Empirical Methods in Natural Language Processing, Proceedings of the Conference",8237,10.3115/v1/d14-1162,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-84961289992
Arora R.,,Multi-view CCA-based acoustic features for phonetic recognition across speakers and domains,2013,"ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings",52,10.1109/ICASSP.2013.6639047,United States,Conference Paper,Chicago,0,Conference Proceeding,2-s2.0-84890540774
Andrew G.,,Deep canonical correlation analysis,2013,"30th International Conference on Machine Learning, ICML 2013",362,,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-84897553529
Hodosh M.,,"Framing image description as a ranking task: Data, models and evaluation metrics",2013,Journal of Artificial Intelligence Research,454,10.1613/jair.3994,United States,Article,Urbana,1,Journal,2-s2.0-84883394520
Blacoe W.,,A comparison of vector-based representations for semantic composition,2012,"EMNLP-CoNLL 2012 - 2012 Joint Conference on Empirical Methods in Natural Language Processing and Computational Natural Language Learning, Proceedings of the Conference",136,,United Kingdom,Conference Paper,Edinburgh,0,Conference Proceeding,2-s2.0-84870673011
Yang T.,,Nyström method vs random Fourier features: A theoretical and empirical comparison,2012,Advances in Neural Information Processing Systems,144,,United States,Conference Paper,Niskayuna,0,Conference Proceeding,2-s2.0-84877740547
Gutmann M.,,"Noise-contrastive estimation of unnormalized statistical models, with applications to natural image statistics",2012,Journal of Machine Learning Research,232,,Finland,Article,Helsinki,0,Journal,2-s2.0-84857892556
Dhillon P.,,Multi-View Learning of word embeddings via CCA,2011,"Advances in Neural Information Processing Systems 24: 25th Annual Conference on Neural Information Processing Systems 2011, NIPS 2011",155,,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-84860636098
Ngiam J.,,Multimodal deep learning,2011,"Proceedings of the 28th International Conference on Machine Learning, ICML 2011",1421,,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-80053437179
Chang C.,,LIBSVM: A Library for support vector machines,2011,ACM Transactions on Intelligent Systems and Technology,20597,10.1145/1961189.1961199,Taiwan,Article,Taipei,0,Journal,2-s2.0-79955702502
Vincent P.,,Stacked denoising autoencoders: Learning Useful Representations in a Deep Network with a Local Denoising Criterion,2010,Journal of Machine Learning Research,3267,,Canada,Article,Montreal,0,Journal,2-s2.0-79551480483
Socher R.,,Connecting modalities: Semi-supervised segmentation and annotation of images using unaligned text corpora,2010,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition,140,10.1109/CVPR.2010.5540112,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-77955998009
Chaudhuri K.,,Multi-view clustering via canonical correlation analysis,2009,"Proceedings of the 26th International Conference On Machine Learning, ICML 2009",297,,United States,Conference Paper,San Diego,0,Conference Proceeding,2-s2.0-71149099083
Haghighi A.,,Learning bilingual lexicons from monolingual corpora,2008,"ACL-08: HLT - 46th Annual Meeting of the Association for Computational Linguistics: Human Language Technologies, Proceedings of the Conference",189,,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-78049347742
Van Der Maaten L.,,Visualizing data using t-SNE,2008,Journal of Machine Learning Research,8990,,Netherlands,Article,Tilburg,0,Journal,2-s2.0-57249084011
Blaschko M.,,Correlational spectral clustering,2008,"26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR",147,10.1109/CVPR.2008.4587353,Germany,Conference Paper,Tubingen,0,Conference Proceeding,2-s2.0-51949086515
Kakade S.M.,,Multi-view regression via canonical correlation analysis,2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),99,10.1007/978-3-540-72927-3_8,United States,Conference Paper,Chicago,0,Book Series,2-s2.0-38049026697
Hinton G.,,Reducing the dimensionality of data with neural networks,2006,Science,8972,10.1126/science.1127647,Canada,Article,Toronto,0,Journal,2-s2.0-33746600649
Cai D.,,Document clustering using locality preserving indexing,2005,IEEE Transactions on Knowledge and Data Engineering,454,10.1109/TKDE.2005.198,United States,Article,Urbana,0,Journal,2-s2.0-30344483178
Chechik G.,,Information bottleneck for Gaussian variables,2005,Journal of Machine Learning Research,115,,United States,Article,Palo Alto,0,Journal,2-s2.0-22044458307
Kidron E.,,Pixels that sound,2005,"Proceedings - 2005 IEEE Computer Society Conference on Computer Vision and Pattern Recognition, CVPR 2005",94,10.1109/CVPR.2005.274,Israel,Conference Paper,Haifa,0,Conference Proceeding,2-s2.0-24644451644
