Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Pedroza-Garcia J.A.,,Chloroplasts around the plant cell cycle,2016,Current Opinion in Plant Biology,9,10.1016/j.pbi.2016.10.009,France,Review,Gif-sur-Yvette,0,Journal,2-s2.0-84993990020
Diakonova A.,,"Influence of pH and ionic strength on electrostatic properties of ferredoxin, FNR, and hydrogenase and the rate constants of their interaction",2016,Physical Biology,4,10.1088/1478-3975/13/5/056004,Russian Federation,Article,Moscow,0,Journal,2-s2.0-84994507750
Eilenberg H.,,The dual effect of a ferredoxin-hydrogenase fusion protein in vivo: Successful divergence of the photosynthetic electron flux towards hydrogen production and elevated oxygen tolerance,2016,Biotechnology for Biofuels,32,10.1186/s13068-016-0601-3,Israel,Article,Tel Aviv-Yafo,1,Journal,2-s2.0-84984829480
Eroglu E.,,Microalgal hydrogen production research,2016,International Journal of Hydrogen Energy,51,10.1016/j.ijhydene.2016.05.115,Australia,Review,Perth,0,Journal,2-s2.0-84991058736
Baek K.,,DNA-free two-gene knockout in Chlamydomonas reinhardtii via CRISPR-Cas9 ribonucleoproteins,2016,Scientific Reports,109,10.1038/srep30620,South Korea,Article,Seoul,1,Journal,2-s2.0-84979939297
Oey M.,,Challenges and opportunities for hydrogen production from microalgae,2016,Plant Biotechnology Journal,55,10.1111/pbi.12516,Australia,Review,Brisbane,1,Journal,2-s2.0-84975457788
Shin S.E.,,CRISPR/Cas9-induced knockout and knock-in mutations in Chlamydomonas reinhardtii,2016,Scientific Reports,131,10.1038/srep27810,South Korea,Article,Yusong,1,Journal,2-s2.0-84974659966
Boehm M.,,"Crystal structure and biochemical characterization of Chlamydomonas FDX2 reveal two residues that, when mutated, partially confer FDX2 the redox potential and catalytic properties of FDX1",2016,Photosynthesis Research,6,10.1007/s11120-015-0198-6,United States,Article,Golden,1,Journal,2-s2.0-84961613312
Guo Z.,,Characterization of H<inf>2</inf> photoproduction by marine green alga Tetraselmis subcordiformis integrated with an alkaline fuel cell,2016,Biotechnology Letters,2,10.1007/s10529-015-2008-9,China;China,Article,Dalian;Dalian,0,Journal,2-s2.0-84959080042
Yang W.,,Critical role of chlamydomonas reinhardtii ferredoxin-5 in maintaining membrane structure and dark metabolism,2015,Proceedings of the National Academy of Sciences of the United States of America,26,10.1073/pnas.1515240112,United States;United States,Article,"Washington, D.C.;Palo Alto",1,Journal,2-s2.0-84948659417
Mussgnug J.,,Genetic tools and techniques for Chlamydomonas reinhardtii,2015,Applied Microbiology and Biotechnology,35,10.1007/s00253-015-6698-7,Germany,Review,Bielefeld,0,Journal,2-s2.0-84930761317
Rumpel S.,,Structural Insight into the Complex of Ferredoxin and [FeFe] Hydrogenase from Chlamydomonas reinhardtii,2015,ChemBioChem,17,10.1002/cbic.201500130,Germany,Article,Mulheim an der Ruhr,0,Journal,2-s2.0-84937251663
Dubini A.,,Engineering photosynthetic organisms for the production of biohydrogen,2015,Photosynthesis Research,67,10.1007/s11120-014-9991-x,United States,Article,Golden,1,Journal,2-s2.0-84988305293
Jinkerson R.,,Molecular techniques to interrogate and edit the Chlamydomonas nuclear genome,2015,Plant Journal,78,10.1111/tpj.12801,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-84929048842
D'Adamo S.,,Evolutionary and biotechnological implications of robust hydrogenase activity in halophilic strains of tetraselmis,2014,PLoS ONE,15,10.1371/journal.pone.0085812,United States,Article,Golden,1,Journal,2-s2.0-84908199307
Rumpel S.,,Enhancing hydrogen production of microalgae by redirecting electrons from photosystem i to hydrogenase,2014,Energy and Environmental Science,50,10.1039/c4ee01444h,Germany,Article,Mulheim an der Ruhr,0,Journal,2-s2.0-84907979950
Jiang W.,,Successful transient expression of Cas9 and single guide RNA genes in Chlamydomonas reinhardtii,2014,Eukaryotic Cell,126,10.1128/EC.00213-14,United States,Article,Lincoln,1,Journal,2-s2.0-84908334356
Peden E.,,Identification of global ferredoxin interaction networks in chlamydomonas reinhardtii,2013,Journal of Biological Chemistry,51,10.1074/jbc.M113.483727,United States,Article,Golden,1,Journal,2-s2.0-84890284056
Tamura K.,,MEGA6: Molecular evolutionary genetics analysis version 6.0,2013,Molecular Biology and Evolution,27926,10.1093/molbev/mst197,Japan,Article,Hachioji,1,Journal,2-s2.0-84890330527
Sybirna K.,,"New insights into the systems for heterologous synthesis and maturation of hydrogenases, the most efficient biohydrogen producers",2013,International Journal of Hydrogen Energy,6,10.1016/j.ijhydene.2013.07.106,France,Review,Gif-sur-Yvette,0,Journal,2-s2.0-84884587203
Hanke G.,,Plant type ferredoxins and ferredoxin-dependent metabolism,2013,"Plant, Cell and Environment",129,10.1111/pce.12046,Germany,Article,Osnabruck,1,Journal,2-s2.0-84876787676
