Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Haghverdi L.,,Diffusion pseudotime robustly reconstructs lineage branching,2016,Nature Methods,258,10.1038/nmeth.3971,Germany;Germany,Article,Neuherberg;Munich,0,Journal,2-s2.0-84984643819
Llorens-Bobadilla E.,,Single-Cell Transcriptomics Reveals a Population of Dormant Neural Stem Cells that Become Activated upon Brain Injury,2015,Cell Stem Cell,270,10.1016/j.stem.2015.07.002,Germany,Article,Heidelberg,1,Journal,2-s2.0-84941008542
Shin J.,,Single-Cell RNA-Seq with Waterfall Reveals Molecular Cascades underlying Adult Neurogenesis,2015,Cell Stem Cell,327,10.1016/j.stem.2015.07.013,United States,Article,Baltimore,1,Journal,2-s2.0-84941010341
Bendall S.C.,,Single-cell trajectory detection uncovers progression and regulatory coordination in human b cell development,2014,Cell,423,10.1016/j.cell.2014.04.005,United States,Article,Stanford,1,Journal,2-s2.0-84899574465
Shalek A.K.,,Single-cell RNA-seq reveals dynamic paracrine control of cellular variation,2014,Nature,466,10.1038/nature13437,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-84903185013
Deng Q.,,"Single-cell RNA-seq reveals dynamic, random monoallelic gene expression in mammalian cells",2014,Science,519,10.1126/science.1245316,Sweden,Article,Stockholm,0,Journal,2-s2.0-84892179132
Trapnell C.,,The dynamics and regulators of cell fate decisions are revealed by pseudotemporal ordering of single cells,2014,Nature Biotechnology,1123,10.1038/nbt.2859,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-84900873950
Yan L.,,Single-cell RNA-Seq profiling of human preimplantation embryos and embryonic stem cells,2013,Nature Structural and Molecular Biology,697,10.1038/nsmb.2660,China;China,Article,Beijing;Beijing,0,Journal,2-s2.0-84883743509
Kamburov A.,,The ConsensusPathDB interaction database: 2013 Update,2013,Nucleic Acids Research,394,10.1093/nar/gks1055,Germany,Article,Berlin,1,Journal,2-s2.0-84876008750
Yuan Y.,,Development and application of a modified dynamic time warping algorithm (DTW-S) to analyses of primate brain expression time series,2011,BMC Bioinformatics,16,10.1186/1471-2105-12-147,China;Australia,Article,Shanghai;Melbourne,1,Journal,2-s2.0-80051786521
Giorgino T.,,Computing and visualizing dynamic time warping alignments in R: The dtw package,2009,Journal of Statistical Software,341,10.18637/jss.v031.i07,Italy,Article,Pavia,1,Journal,2-s2.0-70349448250
Bouniol C.,,Endogenous transcription occurs at the 1-cell stage in the mouse embryo,1995,Experimental Cell Research,240,10.1006/excr.1995.1130,France,Article,Paris,0,Journal,2-s2.0-0029043143
Braude P.,,Human gene expression first occurs between the four- and eight-cell stages of preimplantation development,1988,Nature,981,10.1038/332459a0,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-0023874053
