Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Sahraeian S.,,A network synthesis model for generating protein interaction network families,2012,PLoS ONE,31,10.1371/journal.pone.0041474,United States,Article,College Station,1,Journal,2-s2.0-84865058690
Memišević V.,,C-GRAAL: Common-neighbors-based global GRAph ALignment of biological networks,2012,Integrative Biology (United Kingdom),56,10.1039/c2ib00140c,United States,Article,Irvine,0,Journal,2-s2.0-84863680992
Shih Y.,,Scalable multiple global network alignment for biological data,2011,"2011 ACM Conference on Bioinformatics, Computational Biology and Biomedicine, BCB 2011",2,10.1145/2147805.2147816,United States,Conference Paper,Columbus,0,Conference Proceeding,2-s2.0-84858972375
Kuchaiev O.,,Integrative network alignment reveals large regions of global network similarity in yeast and human,2011,Bioinformatics,162,10.1093/bioinformatics/btr127,United States,Article,Irvine,0,Journal,2-s2.0-79955751671
Fox A.,,Connectedness of PPI network neighborhoods identifies regulatory hub proteins,2011,Bioinformatics,16,10.1093/bioinformatics/btr099,United States,Article,Medford,1,Journal,2-s2.0-79954486228
Ay F.,,SubMAP: Aligning metabolic pathways with subnetwork mappings,2011,Journal of Computational Biology,49,10.1089/cmb.2010.0280,United States;United States,Conference Paper,Gainesville;Cambridge,0,Journal,2-s2.0-79952392096
Park D.,,IsoBase: A database of functionally related proteins across PPI networks,2011,Nucleic Acids Research,70,10.1093/nar/gkq1234,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-78651317907
Chindelevitch L.,,Local optimization for global alignment of protein interaction networks,2010,"Pacific Symposium on Biocomputing 2010, PSB 2010",37,,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-77955495879
Kuchaiev O.,,Topological network alignment uncovers biological function and phylogeny,2010,Journal of the Royal Society Interface,203,10.1098/rsif.2010.0063,United States,Article,Irvine,1,Journal,2-s2.0-77956576710
Milenković T.,,Optimal network alignment with graphlet degree vectors,2010,Cancer Informatics,116,10.4137/cin.s4744,United Kingdom,Article,London,1,Journal,2-s2.0-77955499935
Louie B.,,A statistical model of protein sequence similarity and function similarity reveals overly-specific function predictions,2009,PLoS ONE,24,10.1371/journal.pone.0007546,United States;United States,Article,Seattle;Seattle,1,Journal,2-s2.0-70449552832
Zaslavskiy M.,,Global alignment of protein - Protein interaction networks by graph matching methods,2009,Bioinformatics,113,10.1093/bioinformatics/btp196,France;France;France,Conference Paper,Paris;Paris;Paris,1,Journal,2-s2.0-66349109783
Liao C.,,IsoRankN: Spectral methods for global alignment of multiple protein networks,2009,Bioinformatics,238,10.1093/bioinformatics/btp203,Taiwan;United States;Taiwan,Conference Paper,Taipei;Cambridge;Taipei,1,Journal,2-s2.0-66349108229
