Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Caves R.,,Identifying mobility barriers,1992,Strategic Management Journal,84,10.1002/smj.4250130102,United States,Article,Cambridge,0,Journal,2-s2.0-84989031019
Sudharshan D.,,Assessing Mobility Barriers In Dynamic Strategic Groups Analysis,1991,Journal of Management Studies,21,10.1111/j.1467-6486.1991.tb00762.x,United States,Article,Commerce,0,Journal,2-s2.0-84980258839
Lawless M.W.,,A TEST OF PERFORMANCE SIMILARITY AMONG STRATEGIC GROUP MEMBERS IN CONFORMING AND NON‐CONFORMING INDUSTRY STRUCTURES,1991,Journal of Management Studies,31,10.1111/j.1467-6486.1991.tb00984.x,United States,Article,,0,Journal,2-s2.0-85016726507
Tallman S.,,Strategic management models and resource‐based strategies among mnes in a host market,1991,Strategic Management Journal,127,10.1002/smj.4250120907,United States,Article,Salt Lake City,0,Journal,2-s2.0-84989093354
Nohria N.,,Global strategic linkages and industry structure,1991,Strategic Management Journal,380,10.1002/smj.4250120909,United States,Article,Cambridge,0,Journal,2-s2.0-84989133300
Kumar K.R.,,Strategic groupings as competitive benchmarks for formulating future competitive strategy: A modelling approach,1990,Managerial and Decision Economics,22,10.1002/mde.4090110203,United States,Article,Los Angeles,0,Journal,2-s2.0-84986847147
Schroeder D.,,A dynamic perspective on the impact of process innovation upon competitive strategies,1990,Strategic Management Journal,69,10.1002/smj.4250110103,United States,Article,Amherst MA,0,Journal,2-s2.0-84989052341
Lewis P.,,"The linkage between strategy, strategic groups, and performance in the U.K. retail grocery industry",1990,Strategic Management Journal,123,10.1002/smj.4250110505,New Zealand,Article,Auckland,0,Journal,2-s2.0-84989051499
Fiegenbaum A.,,"Strategic groups and performance: The U.S. insurance industry, 1970–84",1990,Strategic Management Journal,230,10.1002/smj.4250110303,United States,Article,Ann Arbor,0,Journal,2-s2.0-84989063360
Barney J.,,Strategic groups: Untested assertions and research proposals,1990,Managerial and Decision Economics,251,10.1002/mde.4090110306,United States,Article,College Station,0,Journal,2-s2.0-84986782781
McNamee P.,,Mapping competitive groups in the clothing industry,1989,Long Range Planning,5,10.1016/0024-6301(89)90173-8,,Article,,0,Journal,2-s2.0-38249025849
Lawless M.W.,,Performance Variations Among Strategic Group Members: An Examination of Individual Firm Capability,1989,Journal of Management,75,10.1177/014920638901500412,United States,Article,Boulder,0,Journal,2-s2.0-84970096336
Mascarenhas B.,,Mobility barriers and strategic groups,1989,Strategic Management Journal,122,10.1002/smj.4250100506,United States,Article,New York,0,Journal,2-s2.0-84989040632
Lawless M.W.,,Choice and determinism: A test of Hrebiniak and Joyce's framework on strategy‐environment fit,1989,Strategic Management Journal,122,10.1002/smj.4250100405,United States,Article,Boulder,0,Journal,2-s2.0-84989029921
Zajac E.J.,,"Changing generic strategies: Likelihood, direction, and performance implications",1989,Strategic Management Journal,285,10.1002/smj.4250100503,United States,Article,Evanston,0,Journal,2-s2.0-84989132622
Porac J.F.,,COMPETITIVE GROUPS AS COGNITIVE COMMUNITIES: THE CASE OF SCOTTISH KNITWEAR MANUFACTURERS,1989,Journal of Management Studies,772,10.1111/j.1467-6486.1989.tb00736.x,United States,Article,Urbana,1,Journal,2-s2.0-84980313829
Thomas H.,,RESEARCH ON STRATEGIC GROUPS: PROGRESS AND PROGNOSIS<sup>1</sup>,1988,Journal of Management Studies,202,10.1111/j.1467-6486.1988.tb00046.x,United States,Article,Urbana,0,Journal,2-s2.0-84980230912
Cool K.,,Performance differences among strategic group members,1988,Strategic Management Journal,296,10.1002/smj.4250090302,France,Article,Fontainebleau,0,Journal,2-s2.0-84989135189
Johnson G.,,"The industry context of strategy, structure and performance: The U.K. brewing industry",1987,Strategic Management Journal,49,10.1002/smj.4250080405,United Kingdom,Article,Manchester,0,Journal,2-s2.0-84989006331
Hatten K.,,"Strategic groups, asymmetrical mobility barriers and contestability",1987,Strategic Management Journal,215,10.1002/smj.4250080404,United States,Article,Boston,0,Journal,2-s2.0-84989038889
Walton E.,,MANAGERS’PROTOTYPES OF FINANCIAL TERMS,1986,Journal of Management Studies,52,10.1111/j.1467-6486.1986.tb00442.x,Australia,Article,Perth,0,Journal,2-s2.0-84980225526
Dunn W.,,A Sociocognitive Network Approach to Organizational Analysis,1986,Human Relations,56,10.1177/001872678603901101,United States,Article,Pittsburgh,0,Journal,2-s2.0-84973818658
McGee J.,,"Strategic groups: Theory, research and taxonomy",1986,Strategic Management Journal,462,10.1002/smj.4250070204,United Kingdom,Article,London,0,Journal,2-s2.0-84989133341
Prahalad C.,,The dominant logic: A new linkage between diversity and performance,1986,Strategic Management Journal,1463,10.1002/smj.4250070602,United States,Article,Ann Arbor,0,Journal,2-s2.0-84989026753
Schwenk C.,,Cognitive simplification processes in strategic decision‐making,1984,Strategic Management Journal,495,10.1002/smj.4250050203,United States,Article,Urbana,0,Journal,2-s2.0-84989052660
Dutton J.E.,,Toward understanding strategic issue diagnosis,1983,Strategic Management Journal,269,10.1002/smj.4250040403,United States,Article,New York,0,Journal,2-s2.0-84989078268
Huff A.,,Industry influences on strategy reformulation,1982,Strategic Management Journal,269,10.1002/smj.4250030204,United States,Article,Urbana,0,Journal,2-s2.0-84989071114
Zadeh L.,,Fuzzy sets,1965,Information and Control,48925,10.1016/S0019-9958(65)90241-X,United States,Article,Berkeley,1,Journal,2-s2.0-34248666540
Miller G.,,"The magical number seven, plus or minus two: some limits on our capacity for processing information",1956,Psychological Review,11610,10.1037/h0043158,United States,Article,Cambridge,0,Journal,2-s2.0-39749093168
