Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wobbe L.,,Translational control of photosynthetic gene expression in phototrophic eukaryotes,2008,Physiologia Plantarum,26,10.1111/j.1399-3054.2008.01091.x,Germany,Review,Bielefeld,0,Journal,2-s2.0-45249118388
Bogorad L.,,"Evolution of early eukaryotic cells: Genomes, proteomes, and compartments",2008,Photosynthesis Research,20,10.1007/s11120-007-9236-3,United States,Review,Cambridge,0,Journal,2-s2.0-36749072165
Schwarz C.,,Synthesis of the D2 protein of photosystem II in Chlamydomonas is controlled by a high molecular mass complex containing the RNA stabilization factor Nac2 and the translational activator RBP40,2007,Plant Cell,48,10.1105/tpc.107.051722,Germany,Article,Munich,1,Journal,2-s2.0-37849006499
Uniacke J.,,Photosystem II assembly and repair are differentially localized in Chlamydomonas,2007,Plant Cell,56,10.1105/tpc.107.054882,Canada,Article,Montreal,1,Journal,2-s2.0-37849013494
Kuroda H.,,"Translation of psbC mRNAs starts from the downstream GUG, not the upstream AUG, and requires the extended Shine-Dalgarno sequence in tobacco chloroplasts",2007,Plant and Cell Physiology,35,10.1093/pcp/pcm097,Japan,Article,Nagoya,1,Journal,2-s2.0-34548808708
Manuell A.,,Structure of the chloroplast ribosome: Novel domains for translation regulation,2007,PLoS Biology,66,10.1371/journal.pbio.0050209,United States,Article,San Diego,1,Journal,2-s2.0-34548214633
de Cambiaire J.,,The chloroplast genome sequence of the green alga Leptosira terrestris: Multiple losses of the inverted repeat and extensive genome rearrangements within the Trebouxiophyceae,2007,BMC Genomics,35,10.1186/1471-2164-8-213,Canada,Article,Quebec,1,Journal,2-s2.0-34547108104
Motohashi R.,,Chloroplast ribosome release factor 1 (AtcpRF1) is essential for chloroplast development,2007,Plant Molecular Biology,41,10.1007/s11103-007-9166-7,Japan;Japan,Article,Shizuoka;Yokohama,0,Journal,2-s2.0-34250199736
Murata N.,,Photoinhibition of photosystem II under environmental stress,2007,Biochimica et Biophysica Acta - Bioenergetics,829,10.1016/j.bbabio.2006.11.019,Japan,Review,Okazaki,1,Journal,2-s2.0-34249787332
Raynaud C.,,Evidence for regulatory function of nucleus-encoded factors on mRNA stabilization and translation in the chloroplast,2007,Proceedings of the National Academy of Sciences of the United States of America,76,10.1073/pnas.0703162104,France,Article,Paris,1,Journal,2-s2.0-34547460726
Wostrikoff K.,,Rubisco large-subunit translation is autoregulated in response to its assembly state in tobacco chloroplasts,2007,Proceedings of the National Academy of Sciences of the United States of America,84,10.1073/pnas.0610586104,United States,Article,Ithaca,1,Journal,2-s2.0-34547514749
Mayfield S.,,Chlamydomonas reinhardtii chloroplasts as protein factories,2007,Current Opinion in Biotechnology,127,10.1016/j.copbio.2007.02.001,United States,Review,San Diego,0,Journal,2-s2.0-34147125497
Zicker A.,,Distinct roles for the 5′ and 3′ untranslated regions in the degradation and accumulation of chloroplast tufA mRNA: Identification of an early intermediate in the in vivo degradation pathway,2007,Plant Molecular Biology,11,10.1007/s11103-006-9117-8,United States,Article,Austin,0,Journal,2-s2.0-33847273637
Maisnier-Patin S.,,"Compensatory Evolution Reveals Functional Interactions between Ribosomal Proteins S12, L14 and L19",2007,Journal of Molecular Biology,40,10.1016/j.jmb.2006.11.047,Sweden,Article,Solna,0,Journal,2-s2.0-33846317719
Park S.,,"REP27, a tetratricopeptide repeat nuclear-encoded and chloroplast-localized protein, functions in D1/32-kD reaction center protein turnover and photosystem II repair from photodamage",2007,Plant Physiology,28,10.1104/pp.107.096396,United States,Article,Berkeley,1,Journal,2-s2.0-34249794267
Yukawa M.,,A new in vitro translation system for non-radioactive assay from tobacco chloroplasts: Effect of pre-mRNA processing on translation in vitro,2007,Plant Journal,35,10.1111/j.1365-313X.2006.02948.x,Japan,Article,Nagoya,0,Journal,2-s2.0-33846065241
Rodnina M.,,How ribosomes make peptide bonds,2007,Trends in Biochemical Sciences,90,10.1016/j.tibs.2006.11.007,Germany,Review,Witten,0,Journal,2-s2.0-33845917020
Barneche F.,,ATAB2 is a novel factor in the signalling pathway of light-controlled synthesis of photosystem proteins,2006,EMBO Journal,50,10.1038/sj.emboj.7601472,Italy;Switzerland,Article,Naples;Geneva,0,Journal,2-s2.0-33845687519
Croitoru V.,,RNA chaperone activity of translation initiation factor IF1,2006,Biochimie,26,10.1016/j.biochi.2006.06.017,Sweden,Article,Stockholm,0,Journal,2-s2.0-33845341430
Komarova A.,,The Case for mRNA 5′ and 3′ End Cross Talk During Translation in a Eukaryotic Cell,2006,Progress in Nucleic Acid Research and Molecular Biology,15,10.1016/S0079-6603(06)81009-3,France,Review,Paris,0,Book Series,2-s2.0-33750607731
McKim S.,,Translational regulation of light-harvesting complex expression during photoacclimation to high-light in Chlamydomonas reinhardtii,2006,Plant Physiology and Biochemistry,35,10.1016/j.plaphy.2006.10.018,Canada;Canada,Article,Fredericton;Vancouver,0,Journal,2-s2.0-33845544471
Wilson D.,,The E-site story: The importance of maintaining two tRNAs on the ribosome during protein synthesis,2006,Cellular and Molecular Life Sciences,37,10.1007/s00018-006-6125-4,Germany,Review,Berlin,0,Journal,2-s2.0-33845484606
Selmer M.,,Structure of the 70S ribosome complexed with mRNA and tRNA,2006,Science,937,10.1126/science.1131127,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-33749354360
Korostelev A.,,Crystal Structure of a 70S Ribosome-tRNA Complex Reveals Functional Interactions and Rearrangements,2006,Cell,384,10.1016/j.cell.2006.08.032,United States,Article,Santa Cruz,1,Journal,2-s2.0-33748582906
Förster B.,,Comparative proteomics of high light stress in the model alga Chlamydomonas reinhardtii,2006,Proteomics,40,10.1002/pmic.200500907,Australia,Article,Canberra,0,Journal,2-s2.0-33747780498
Antoun A.,,How initiation factors tune the rate of initiation of protein synthesis in bacteria,2006,EMBO Journal,98,10.1038/sj.emboj.7601140,Sweden;United Kingdom,Article,Uppsala;Birmingham,0,Journal,2-s2.0-33745763700
Cohen I.,,A conserved mechanism controls translation of Rubisco large subunit in different photosynthetic organisms,2006,Plant Physiology,45,10.1104/pp.106.079046,Israel,Article,Beer Sheba,1,Journal,2-s2.0-33745947397
Nishiyama Y.,,A new paradigm for the action of reactive oxygen species in the photoinhibition of photosystem II,2006,Biochimica et Biophysica Acta - Bioenergetics,467,10.1016/j.bbabio.2006.05.013,Japan,Review,Matsuyama,1,Journal,2-s2.0-33746761616
Alergand T.,,The chloroplast protein disulfide isomerase RB60 reacts with a regulatory disulfide of the RNA-binding protein RB47,2006,Plant and Cell Physiology,40,10.1093/pcp/pcj023,Israel,Article,Rehovot,1,Journal,2-s2.0-33646231034
Hobbie S.,,Binding of neomycin-class aminoglycoside antibiotics to mutant ribosomes with alterations in the A site of 16S rRNA,2006,Antimicrobial Agents and Chemotherapy,48,10.1128/AAC.50.4.1489-1496.2006,Switzerland,Article,Zurich,1,Journal,2-s2.0-33645757767
Wagner V.,,Analysis of the phosphoproteome of Chlamydomonas reinhardtii provides new insights into various cellular pathways,2006,Eukaryotic Cell,48,10.1128/EC.5.3.457-468.2006,Germany,Article,Jena,1,Journal,2-s2.0-33645068852
Kessler F.,,The function and diversity of plastid protein import pathways: A multilane GTPase highway into plastids,2006,Traffic,99,10.1111/j.1600-0854.2005.00382.x,Switzerland,Review,Neuchatel,1,Journal,2-s2.0-33644637941
Tenson T.,,Antibiotics and the ribosome,2006,Molecular Microbiology,116,10.1111/j.1365-2958.2006.05063.x,Estonia,Short Survey,Tartu,1,Journal,2-s2.0-33645465733
Kramzar L.M.,,Regulatory sequences of orthologous petD chloroplast mRNAs are highly specific among Chlamydomonas species,2006,Plant Molecular Biology,15,10.1007/s11103-005-4477-z,United States,Article,Kenosha,0,Journal,2-s2.0-33644637212
Matsuo T.,,Real-time monitoring of chloroplast gene expression by a luciferase reporter: Evidence for nuclear regulation of chloroplast circadian period,2006,Molecular and Cellular Biology,44,10.1128/MCB.26.3.863-870.2006,Japan,Article,Nagoya,1,Journal,2-s2.0-31344482533
Barbrook A.,,Why are plastid genomes retained in non-photosynthetic organisms?,2006,Trends in Plant Science,141,10.1016/j.tplants.2005.12.004,United Kingdom,Review,Cambridge,0,Journal,2-s2.0-32544451561
Klinkert B.,,Translation of chloroplast psbD mRNA in Chlamydomonas is controlled by a secondary RNA structure blocking the AUG start codon,2006,Nucleic Acids Research,26,10.1093/nar/gkj433,Germany,Article,Bochum,1,Journal,2-s2.0-31544482201
Merendino L.,,A novel multifunctional factor involved in trans-splicing of chloroplast introns in Chlamydomonas,2006,Nucleic Acids Research,55,10.1093/nar/gkj429,France;Switzerland,Article,Saint Martin d'Heres;Geneva,1,Journal,2-s2.0-31544468450
Minai L.,,Chloroplast biogenesis of photosystem II cores involves a series of assembly-controlled steps that regulate translation,2006,Plant Cell,93,10.1105/tpc.105.037705,France;France,Article,Paris;Paris,1,Journal,2-s2.0-33645728659
Cohen I.,,A proposed mechanism for the inhibitory effects of oxidative stress on Rubisco assembly and its subunit expression,2005,Plant Physiology,52,10.1104/pp.104.056341,Israel,Article,Beer Sheba,1,Journal,2-s2.0-19044379043
Schmitz-Linneweber C.,,RNA immunoprecipitation and microarray analysis show a chloroplast pentatricopeptide repeat protein to be associated with the 5′ region of mRNAs whose translation it activates,2005,Plant Cell,212,10.1105/tpc.105.034454,United States,Article,Eugene,1,Journal,2-s2.0-31544432771
Lancaster L.,,Involvement of 16S rRNA nucleotides G1338 and A1339 in discrimination of initiator tRNA,2005,Molecular Cell,80,10.1016/j.molcel.2005.10.006,United States,Article,Santa Cruz,1,Journal,2-s2.0-27944442879
Poehlsgaard J.,,The bacterial ribosome as a target for antibiotics,2005,Nature Reviews Microbiology,353,10.1038/nrmicro1265,Denmark,Review,Odense,0,Journal,2-s2.0-28144441826
Murakami S.,,A spontaneous tRNA suppressor of a mutation in the Chlamydomonas reinhardtii nuclear MCD1 gene required for stability of the chloroplast petD mRNA,2005,Nucleic Acids Research,23,10.1093/nar/gki651,United States,Article,Ithaca,1,Journal,2-s2.0-20444443144
Polacek N.,,"The ribosomal peptidyl transferase center: Structure, function, evolution, inhibition",2005,Critical Reviews in Biochemistry and Molecular Biology,111,10.1080/10409230500326334,Austria,Review,Innsbruck,0,Journal,2-s2.0-31344478504
Manuell A.L.,,Composition and structure of the 80 S ribosome from the green alga Chlamydomonas reinhardtii: 80 S ribosomes are conserved in plants and animals,2005,Journal of Molecular Biology,30,10.1016/j.jmb.2005.06.022,United States,Article,San Diego,0,Journal,2-s2.0-22444435988
Yonath A.,,"Antibiotics targeting ribosomes: Resistance, selectivity, synergism, and cellular regulation",2005,Annual Review of Biochemistry,174,10.1146/annurev.biochem.74.082803.133130,Israel,Review,Rehovot,0,Book Series,2-s2.0-22244433549
Vothknecht U.,,Chloroplast membrane transport: Interplay of prokaryotic and eukaryotic traits,2005,Gene,46,10.1016/j.gene.2005.04.021,Germany,Conference Paper,Munich,0,Journal,2-s2.0-23644458111
Komar A.,,Internal ribosome entry sites in cellular mRNAs: Mystery of their existence,2005,Journal of Biological Chemistry,201,10.1074/jbc.R400041200,United States,Short Survey,Cleveland,1,Journal,2-s2.0-21244431682
Allen G.S.,,The cryo-EM structure of a translation initiation complex from Escherichia coli,2005,Cell,217,10.1016/j.cell.2005.03.023,United States,Article,Chevy Chase,1,Journal,2-s2.0-20444365142
Somanchi A.,,"A nuclear gene of Chlamydomonas reinhardtii, Tba1, encodes a putative oxidoreductase required for translation of the chloroplast psbA mRNA",2005,Plant Journal,29,10.1111/j.1365-313X.2005.02378.x,United States;United States,Article,Auburn;San Diego,1,Journal,2-s2.0-18844399317
St. Johnston D.,,Moving messages: The intracellular localization of mRNAs,2005,Nature Reviews Molecular Cell Biology,413,10.1038/nrm1643,United Kingdom,Review,Cambridge,0,Journal,2-s2.0-18344371641
GuhaMajumdar M.,,Chloroplast DNA base substitutions: An experimental assessment,2005,Molecular Genetics and Genomics,17,10.1007/s00438-005-1121-1,United States;United States,Article,East Lansing;Menlo Park,0,Journal,2-s2.0-18744404813
Kucho K.,,Identification of novel clock-controlled genes by cDNA macroarray analysis in Chlamydomonas reinhardtii,2005,Plant Molecular Biology,37,10.1007/s11103-005-3248-1,Japan,Article,Nagoya,0,Journal,2-s2.0-21244458898
Liu C.,,J-domain protein CDJ2 and HSP70B are a plastidic chaperone pair that interacts with vesicle-inducing protein in plastids 1,2005,Molecular Biology of the Cell,94,10.1091/mbc.E04-08-0736,Germany,Article,Freiburg im Breisgau,0,Journal,2-s2.0-14844293494
