Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Maselli G.,,Revisiting the evolutionary history and roles of protein phosphatases with Kelch-like domains in plants,2014,Plant Physiology,24,10.1104/pp.113.233627,Argentina,Article,Buenos Aires,1,Journal,2-s2.0-84897671406
O'Toole E.,,Site-specific basal body duplication in Chlamydomonas,2014,Cytoskeleton,27,10.1002/cm.21155,United States,Article,Boulder,0,Journal,2-s2.0-84893757961
Mittelmeier T.,,Independent localization of plasma membrane and chloroplast components during eyespot assembly,2013,Eukaryotic Cell,4,10.1128/EC.00111-13,United States,Article,Tucson,1,Journal,2-s2.0-84883216426
Lin H.,,Whole Genome Sequencing Identifies a Deletion in Protein Phosphatase 2A That Affects Its Stability and Localization in Chlamydomonas reinhardtii,2013,PLoS Genetics,28,10.1371/journal.pgen.1003841,United States,Article,St. Louis,1,Journal,2-s2.0-84884693165
Endicott J.A.,,Structural characterization of the cyclin-dependent protein kinase family,2013,Biochemical Society Transactions,26,10.1042/BST20130097,United Kingdom,Article,Newcastle,0,Journal,2-s2.0-84880564100
Zhang X.,,Rare allele of OsPPKL1 associated with grain length causes extra-large grain and a significant yield increase in rice,2012,Proceedings of the National Academy of Sciences of the United States of America,225,10.1073/pnas.1219776110,China,Article,Nanjing,1,Journal,2-s2.0-84871843521
Zhao X.,,A General G1/S-Phase Cell-Cycle Control Module in the Flowering Plant Arabidopsis thaliana,2012,PLoS Genetics,66,10.1371/journal.pgen.1002847,France,Article,Strasbourg,1,Journal,2-s2.0-84866160389
Nowack M.,,Genetic Framework of Cyclin-Dependent Kinase Function in Arabidopsis,2012,Developmental Cell,106,10.1016/j.devcel.2012.02.015,Belgium;Belgium,Article,Ghent;Ghent,1,Journal,2-s2.0-84860912928
Langmead B.,,Fast gapped-read alignment with Bowtie 2,2012,Nature Methods,14993,10.1038/nmeth.1923,United States;United States,Article,College Park;Baltimore,0,Journal,2-s2.0-84859210032
Iwata E.,,"GIGAS CELL1, a novel negative regulator of the anaphase-promoting complex/cyclosome, is required for proper mitotic progression and cell fate determination in Arabidopsis",2011,Plant Cell,65,10.1105/tpc.111.092049,Japan,Article,Nagoya,1,Journal,2-s2.0-84856431074
de Veylder L.,,Molecular control and function of endoreplication in development and physiology,2011,Trends in Plant Science,187,10.1016/j.tplants.2011.07.001,Belgium;Belgium,Review,Ghent;Ghent,0,Journal,2-s2.0-80455173888
Cross F.,,Evolution of networks and sequences in eukaryotic cell cycle control,20111227,Philosophical Transactions of the Royal Society B: Biological Sciences,92,10.1098/rstb.2011.0078,United States,Review,New York,1,Journal,2-s2.0-81055155486
Olson B.J.S.C.,,"Regulation of the Chlamydomonas cell cycle by a stable, chromatin-associated retinoblastoma tumor suppressor complex",2010,Plant Cell,47,10.1105/tpc.110.076067,United States,Article,San Diego,1,Journal,2-s2.0-78649506206
Parker J.,,Centrioles are freed from cilia by severing prior to mitosis,2010,Cytoskeleton,36,10.1002/cm.20454,Canada,Article,Burnaby,0,Journal,2-s2.0-77955878750
Kim T.,,Brassinosteroid signal transduction from receptor kinases to transcription factors,2010,Annual Review of Plant Biology,382,10.1146/annurev.arplant.043008.092057,United States,Article,"Washington, D.C.",0,Book Series,2-s2.0-77952507231
Malik S.,,The metazoan Mediator co-activator complex as an integrative hub for transcriptional regulation,2010,Nature Reviews Genetics,458,10.1038/nrg2901,United States,Review,New York,0,Journal,2-s2.0-77958111633
Dissmeyer N.,,"Control of cell proliferation, organ growth, and DNA damage response operate independently of dephosphorylation of the arabidopsis Cdk1 Homolog CDKA;1",2009,Plant Cell,82,10.1105/tpc.109.070417,France;Germany,Article,Strasbourg;Koln,1,Journal,2-s2.0-73549109158
Li H.,,The Sequence Alignment/Map format and SAMtools,2009,Bioinformatics,19581,10.1093/bioinformatics/btp352,United Kingdom,Article,Hinxton,1,Journal,2-s2.0-68549104404
