Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Peden E.,,Identification of global ferredoxin interaction networks in chlamydomonas reinhardtii,2013,Journal of Biological Chemistry,51,10.1074/jbc.M113.483727,United States,Article,Golden,1,Journal,2-s2.0-84890284056
Hanke G.,,Plant type ferredoxins and ferredoxin-dependent metabolism,2013,"Plant, Cell and Environment",128,10.1111/pce.12046,Germany,Article,Osnabruck,1,Journal,2-s2.0-84876787676
Noth J.,,Pyruvatei ferredoxin oxidoreductase is coupled to light-independent hydrogen production in Chlamydomonas reinhardtii,2013,Journal of Biological Chemistry,45,10.1074/jbc.M112.429985,Germany,Article,Bochum,1,Journal,2-s2.0-84873692596
van Lis R.,,Chlamydomonas reinhardtii chloroplasts contain a homodimeric pyruvate: Ferredoxin oxidoreductase that functions with FDX1,2013,Plant Physiology,24,10.1104/pp.112.208181,France,Article,Paris,1,Journal,2-s2.0-84871779491
Yacoby I.,,Optimized expression and purification for high-activity preparations of algal [FeFe]-hydrogenase,2012,PLoS ONE,26,10.1371/journal.pone.0035886,Israel;United States,Article,Tel Aviv-Yafo;Cambridge,1,Journal,2-s2.0-84860362239
Meuser J.,,Genetic disruption of both Chlamydomonas reinhardtii [FeFe]-hydrogenases: Insight into the role of HYDA2 in H<inf>2</inf> production,2012,Biochemical and Biophysical Research Communications,61,10.1016/j.bbrc.2011.12.002,United States,Article,Golden,0,Journal,2-s2.0-84855835711
Kameda H.,,Mapping of Protein-Protein interaction sites in the plant-type [2Fe-2S] Ferredoxin,2011,PLoS ONE,17,10.1371/journal.pone.0021947,Japan,Article,Suita,1,Journal,2-s2.0-79960098090
Murshudov G.N.,,REFMAC5 for the refinement of macromolecular crystal structures,2011,Acta Crystallographica Section D: Biological Crystallography,4641,10.1107/S0907444911001314,United Kingdom,Article,York,1,Journal,2-s2.0-79953763877
Winn M.D.,,Overview of the CCP4 suite and current developments,2011,Acta Crystallographica Section D: Biological Crystallography,7255,10.1107/S0907444910045749,United Kingdom,Review,Warrington,1,Journal,2-s2.0-79953737180
Winkler M.,,Multiple ferredoxin isoforms in Chlamydomonas reinhardtii - Their role under stress conditions and biotechnological implications,2010,European Journal of Cell Biology,52,10.1016/j.ejcb.2010.06.018,Germany,Short Survey,Bochum,0,Journal,2-s2.0-78149415409
