Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Saeki H.,,"Stability, Flexibility, and Dynamic Interactions of Colliding RNA Polymerase II Elongation Complexes",2009,Molecular Cell,57,10.1016/j.molcel.2009.06.009,United Kingdom,Article,London,1,Journal,2-s2.0-67651095903
Taft R.J.,,Small RNAs derived from snoRNAs,2009,RNA,290,10.1261/rna.1528909,Australia,Article,Brisbane,1,Journal,2-s2.0-67649386471
Hawkins P.,,Promoter targeted small RNAs induce long-term transcriptional gene silencing in human cells,2009,Nucleic Acids Research,159,10.1093/nar/gkp127,United States,Article,San Diego,1,Journal,2-s2.0-66249108936
Lee H.,,QiRNA is a new type of small interfering RNA induced by DNA damage,2009,Nature,186,10.1038/nature08041,United States,Article,Dallas,0,Journal,2-s2.0-66149084316
Taft R.J.,,Tiny RNAs associated with transcription start sites in animals,2009,Nature Genetics,277,10.1038/ng.312,Australia,Article,Brisbane,0,Journal,2-s2.0-67349157682
Wang Z.,,Characterization of human epigenomes,2009,Current Opinion in Genetics and Development,105,10.1016/j.gde.2009.02.001,United States,Review,Bethesda,0,Journal,2-s2.0-65349086836
Grasser M.,,Transcript Elongation Factor TFIIS Is Involved in Arabidopsis Seed Dormancy,2009,Journal of Molecular Biology,51,10.1016/j.jmb.2008.12.066,Denmark,Article,Aalborg,0,Journal,2-s2.0-59649102669
Fejes-Toth K.,,Post-transcriptional processing generates a diversity of 5′-modified long and short RNAs,2009,Nature,321,10.1038/nature07759,United States;United States,Article,Cold Spring Harbor;Chevy Chase,0,Journal,2-s2.0-60549115605
Shi W.,,A distinct class of small RNAs arises from pre-miRNA-proximal regions in a simple chordate,2009,Nature Structural and Molecular Biology,105,10.1038/nsmb.1536,United States,Article,Berkeley,0,Journal,2-s2.0-59649103076
Kuhn R.,,The UCSC Genome Browser Database: Update 2009,2009,Nucleic Acids Research,286,10.1093/nar/gkn875,United States,Article,Santa Cruz,1,Journal,2-s2.0-58149178565
Preker P.,,RNA exosome depletion reveals transcription upstream of active human promoters,2008,Science,506,10.1126/science.1164096,Denmark,Article,Aarhus,1,Journal,2-s2.0-57849123049
Seila A.,,Divergent transcription from active promoters,2008,Science,609,10.1126/science.1162253,United States,Article,Cambridge,1,Journal,2-s2.0-57849140661
Core L.,,Nascent RNA sequencing reveals widespread pausing and divergent initiation at human promoters,2008,Science,1207,10.1126/science.1162228,United States,Article,Ithaca,1,Journal,2-s2.0-57849109058
Lin H.,,ZOOM! Zillions of oligos mapped,2008,Bioinformatics,148,10.1093/bioinformatics/btn416,China,Article,Beijing,1,Journal,2-s2.0-54949110994
Morris K.,,Bidirectional transcription directs both transcriptional gene activation and suppression in human cells,2008,PLoS Genetics,266,10.1371/journal.pgen.1000258,United States,Article,San Diego,1,Journal,2-s2.0-57149110631
Morris K.,,Role of RNA in the regulation of gene expression,2008,Nutrition Reviews,5,10.1111/j.1753-4887.2008.00063.x,United States,Conference Paper,San Diego,0,Journal,2-s2.0-48349098676
