Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Houtz R.,,Protection of tryptic-sensitive sites in the large subunit of ribulosebisphosphate carboxylase/oxygenase by catalysis,1991,Plant Physiology,14,10.1104/pp.96.1.335,United States,Article,Lexington,1,Journal,2-s2.0-0000196404
Knight S.,,"Crystallographic analysis of ribulose 1,5-bisphosphate carboxylase from spinach at 2·4 Å resolution. Subunit interactions and active site",1990,Journal of Molecular Biology,267,10.1016/S0022-2836(05)80100-7,Sweden,Article,Uppsala,0,Journal,2-s2.0-0025160560
Niemi K.J.,,Protein methylation in pea chloroplasts,1990,Plant Physiology,6,10.1104/pp.93.3.1235,United States,Article,Madison,1,Journal,2-s2.0-11944260898
Houtz R.,,Post-translational modifications in the large subunit of ribulose bisphosphate carboxylase/oxygenase.,1989,Proceedings of the National Academy of Sciences of the United States of America,79,10.1073/pnas.86.6.1855,United States,Article,Lexington,1,Journal,2-s2.0-0024636180
Salvucci M.,,NADPH-dependent metabolism of the ribulose bisphosphate carboxylase/oxygenase inhibitor 2-carboxyarabinitol 1-phosphate by a chloroplast protein,1988,FEBS Letters,18,10.1016/0014-5793(88)80730-0,United States,Article,Lexington,0,Journal,2-s2.0-38249026909
Mulligan R.,,Reaction-intermediate analogue binding by ribulose bisphosphate carboxylase/oxygenase causes specific changes in proteolytic sensitivity: the amino-terminal residue of the large subunit is acetylated proline.,1988,Proceedings of the National Academy of Sciences of the United States of America,34,10.1073/pnas.85.5.1513,United States,Article,Palo Alto,1,Journal,2-s2.0-0023971857
Chapman M.S.,,Tertiary structure of plant RuBisCO: Domains and their contacts,1988,Science,91,10.1126/science.3133767,United States;United States,Article,West Lafayette;Los Angeles,0,Journal,2-s2.0-0024040201
Gregori L.,,Bacterially synthesized vertebrate calmodulin is a specific substrate for ubiquitination,1987,Journal of Biological Chemistry,27,,United States,Article,Gainesville,0,Journal,2-s2.0-0023217988
Black M.,,Light-regulated methylation of chloroplast proteins.,1987,Journal of Biological Chemistry,19,,,Article,,0,Journal,2-s2.0-0023655363
Morino H.,,Purification and Properties of Calmodulin‐Lysine N‐Methyltransferase from Rat Brain Cytosol,1987,Journal of Neurochemistry,18,10.1111/j.1471-4159.1987.tb05647.x,Japan,Article,Toon,0,Journal,2-s2.0-0023472129
KETTLEBOROUGH C.,,The role of the N‐terminus of the large subunit of ribulose‐bisphosphate carboxylase investigated by construction and expression of chimaeric genes,1987,European Journal of Biochemistry,21,10.1111/j.1432-1033.1987.tb13704.x,United Kingdom,Article,Harpenden,0,Journal,2-s2.0-0023874197
Larimer F.,,Intersubunit location of the active site of ribulose-bisphosphate carboxylase/oxygenase as determined by in vivo hybridization of site-directed mutants.,1987,The Journal of biological chemistry,53,,United States,Article,Oak Ridge,0,Journal,2-s2.0-0023656788
Rowe P.,,Calmodulin N-methyltransferase. Partial purification and characterization,1986,Journal of Biological Chemistry,35,,United States,Article,Madison,0,Journal,2-s2.0-0022837922
