Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Gray R.M.,,Entropy and information theory,2011,Entropy and Information Theory,959,10.1007/978-1-4419-7970-4,United States,Book,Palo Alto,0,Book,2-s2.0-84892332317
Mirkin B.,,The iterative extraction approach to clustering,2008,Lecture Notes in Computational Science and Engineering,7,10.1007/978-3-540-73750-6_6,United Kingdom,Conference Paper,London,0,Book Series,2-s2.0-78651533916
McLachlan G.J.,,The EM Algorithm and Extensions: Second Edition,2007,The EM Algorithm and Extensions: Second Edition,3091,10.1002/9780470191613,Australia,Book,Brisbane,0,Book,2-s2.0-84948109721
Jenssen R.,,Information cut for clustering using a gradient descent approach,2007,Pattern Recognition,26,10.1016/j.patcog.2006.06.028,Norway,Article,Tromso,0,Journal,2-s2.0-33750527085
Xu R.,,Multiclass cancer classification using semisupervised ellipsoid ARTMAP and particle swarm optimization with gene expression data,2007,IEEE/ACM Transactions on Computational Biology and Bioinformatics,51,10.1109/TCBB.2007.1009,United States,Conference Paper,Rolla,0,Journal,2-s2.0-33847753037
Jenssen R.,,Some equivalences between kernel methods and information theoretic methods,2006,"Journal of VLSI Signal Processing Systems for Signal, Image, and Video Technology",25,10.1007/s11265-006-9771-8,Norway,Conference Paper,Tromso,0,Journal,2-s2.0-33846338472
Lafon S.,,"Diffusion maps and coarse-graining: A unified framework for dimensionality reduction, graph partitioning, and data set parameterization",2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,408,10.1109/TPAMI.2006.184,United States,Article,Mountain View,0,Journal,2-s2.0-33746476985
Nath J.,,An efficient clustering scheme using support vector methods,2006,Pattern Recognition,15,10.1016/j.patcog.2006.03.012,India,Article,Bengaluru,0,Journal,2-s2.0-33646407316
Ma J.,,A cost-function approach to rival penalized competitive learning (RPCL),2006,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",58,10.1109/TSMCB.2006.870633,China,Article,Beijing,0,Journal,2-s2.0-33746803160
Peters G.,,Some refinements of rough k-means clustering,2006,Pattern Recognition,164,10.1016/j.patcog.2006.02.002,Germany,Article,Munich,0,Journal,2-s2.0-33646419553
Simon G.,,Unfolding preprocessing for meaningful time series clustering,2006,Neural Networks,18,10.1016/j.neunet.2006.05.020,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-33746632543
Kohonen T.,,Self-organizing neural projections,2006,Neural Networks,75,10.1016/j.neunet.2006.05.001,Finland,Article,Espoo,0,Journal,2-s2.0-33746588228
Cottrell M.,,Batch and median neural gas,2006,Neural Networks,111,10.1016/j.neunet.2006.05.018,France,Article,Paris,0,Journal,2-s2.0-33746583167
Coifman R.,,Diffusion maps,2006,Applied and Computational Harmonic Analysis,1400,10.1016/j.acha.2006.04.006,United States,Article,New Haven,1,Journal,2-s2.0-33745431702
Ma P.,,An evolutionary clustering algorithm for gene expression microarray data analysis,2006,IEEE Transactions on Evolutionary Computation,81,10.1109/TEVC.2005.859371,Hong Kong,Article,Kowloon,0,Journal,2-s2.0-33744745603
Kettenring J.,,The practice of cluster analysis,2006,Journal of Classification,90,10.1007/s00357-006-0002-6,United States,Article,Madison,0,Journal,2-s2.0-33746257145
Han J.,,Optimization of requantization codebook for vector quantization,2006,IEEE Transactions on Image Processing,13,10.1109/TIP.2005.863937,South Korea,Article,Seoul,0,Journal,2-s2.0-33645986469
Kumar M.,,"A min-max approach to fuzzy clustering, estimation, and identification",2006,IEEE Transactions on Fuzzy Systems,33,10.1109/TFUZZ.2005.864081,Germany,Article,Rostock,0,Journal,2-s2.0-33645807844
Laszlo M.,,A genetic algorithm using hyper-quadtrees for low-dimensional k-means clustering,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,87,10.1109/TPAMI.2006.66,United States,Article,Fort Lauderdale,0,Journal,2-s2.0-33144460268
Berglund E.,,The parameterless self-organizing map algorithm,2006,IEEE Transactions on Neural Networks,88,10.1109/TNN.2006.871720,Australia,Article,Brisbane,0,Journal,2-s2.0-33644887129
Jenssen R.,,An information theoretic perspective to kernel K-means,2006,"Proceedings of the 2006 16th IEEE Signal Processing Society Workshop on Machine Learning for Signal Processing, MLSP 2006",3,10.1109/MLSP.2006.275541,Norway,Conference Paper,Tromso,0,Conference Proceeding,2-s2.0-38949207884
Ordonez C.,,Integrating K-Means Clustering with a Relational DBMS Using SQL,2006,IEEE Transactions on Knowledge and Data Engineering,70,10.1109/TKDE.2006.31,United States,Article,Dayton,0,Journal,2-s2.0-85008009667
Yang M.,,Unsupervised possibilistic clustering,2006,Pattern Recognition,150,10.1016/j.patcog.2005.07.005,Taiwan,Article,Chung-Li,0,Journal,2-s2.0-27344449089
Charalampidis D.,,A modified K-means algorithm for circular invariant clustering,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,51,10.1109/TPAMI.2005.230,United States,Article,New Orleans,0,Journal,2-s2.0-30144436282
Sheng W.,,A weighted sum validity function for clustering with a hybrid niching genetic algorithm,2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",100,10.1109/TSMCB.2005.850173,United Kingdom,Article,Uxbridge,0,Journal,2-s2.0-29144475139
Cai D.,,Document clustering using locality preserving indexing,2005,IEEE Transactions on Knowledge and Data Engineering,451,10.1109/TKDE.2005.198,United States,Article,Urbana,0,Journal,2-s2.0-30344483178
Lee J.,,Hierarchical clustering based on ordinal consistency,2005,Pattern Recognition,5,10.1016/j.patcog.2005.05.008,Hong Kong,Article,Kowloon,0,Journal,2-s2.0-24044522532
Jin H.,,Scalable model-based clustering for large databases based on data summarization,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,32,10.1109/TPAMI.2005.226,Australia,Article,Melbourne,0,Journal,2-s2.0-28044431838
Cheung Y.,,On rival penalization controlled competitive learning for clustering with automatic cluster number selection,2005,IEEE Transactions on Knowledge and Data Engineering,59,10.1109/TKDE.2005.184,Hong Kong,Article,,0,Journal,2-s2.0-28244471987
Kim Y.,,miBLAST: Scalable evaluation of a batch of nucleotide sequence queries with BLAST,2005,Nucleic Acids Research,17,10.1093/nar/gki739,United States,Article,Ann Arbor,1,Journal,2-s2.0-23444433057
Nguyen H.,,A soft decoding scheme for vector quantization over a CDMA channel,2005,IEEE Transactions on Communications,5,10.1109/TCOMM.2005.857151,Canada,Article,Saskatoon,0,Journal,2-s2.0-27644521671
Shi Y.,,A shrinking-based clustering approach for multidimensional data,2005,IEEE Transactions on Knowledge and Data Engineering,19,10.1109/TKDE.2005.157,United States,Article,Buffalo,0,Journal,2-s2.0-27644439042
Asharaf S.,,Rough support vector clustering,2005,Pattern Recognition,41,10.1016/j.patcog.2004.12.016,India,Article,Bengaluru,0,Journal,2-s2.0-22844441843
D'Urso P.,,Fuzzy clustering for data time arrays with inlier and outlier time trajectories,2005,IEEE Transactions on Fuzzy Systems,50,10.1109/TFUZZ.2005.856565,Italy,Article,Campobasso,0,Journal,2-s2.0-27644501576
Gröll L.,,A new convergence proof of fuzzy c-means,2005,IEEE Transactions on Fuzzy Systems,66,10.1109/TFUZZ.2005.856560,Germany,Review,Eggenstein-Leopoldshafen,0,Journal,2-s2.0-27644485640
Liu X.,,The fuzzy clustering analysis based on AFS theory,2005,"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",68,10.1109/TSMCB.2005.847747,China;China,Article,Shenyang;Dalian,0,Journal,2-s2.0-26844459872
Barreto G.,,Condition monitoring of 3G cellular networks through competitive neural models,2005,IEEE Transactions on Neural Networks,38,10.1109/TNN.2005.853416,Brazil,Article,Fortaleza,0,Journal,2-s2.0-26844435038
Zhong W.,,Improved K-means clustering algorithm for exploring local protein sequence motifs representing common structural property,2005,IEEE Transactions on Nanobioscience,65,10.1109/TNB.2005.853667,United States,Article,Atlanta,0,Journal,2-s2.0-26644466306
Honda K.,,Regularized linear fuzzy clustering and probabilistic PCA mixture models,2005,IEEE Transactions on Fuzzy Systems,91,10.1109/TFUZZ.2004.840104,Japan,Article,Sakai,0,Journal,2-s2.0-26844514824
Pal N.,,A possibilistic fuzzy c-means clustering algorithm,2005,IEEE Transactions on Fuzzy Systems,813,10.1109/TFUZZ.2004.840099,India,Article,Kolkata,0,Journal,2-s2.0-26844532803
Sæbø P.,,PARALIGN: Rapid and sensitive sequence similarity searches powered by parallel computing technology,2005,Nucleic Acids Research,34,10.1093/nar/gki423,Norway,Article,Oslo,1,Journal,2-s2.0-23144452802
