Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Pratt W.,,Hsp90-binding immunophilins in plants: The protein movers,2001,Trends in Plant Science,85,10.1016/S1360-1385(00)01843-4,United States,Review,Ann Arbor,0,Journal,2-s2.0-0035205522
Harrar Y.,,FKBPs: At the crossroads of folding and transduction,2001,Trends in Plant Science,94,10.1016/S1360-1385(01)02044-1,France,Review,Versailles,0,Journal,2-s2.0-0035209361
Berardini T.,,Regulation of vegetative phase change in arabidopsis thaliana by cyclophilin 40,2001,Science,123,10.1126/science.1057144,United States,Article,Philadelphia,0,Journal,2-s2.0-0035937462
Kurek I.,,Isolation and characterization of the wheat prolyl isomerase FK506-binding protein (FKBP) 73 promoter,2000,Plant Molecular Biology,15,10.1023/A:1006345411056,Israel,Article,Tel Aviv-Yafo,0,Journal,2-s2.0-0034005661
Chuang C.F.,,Specific and heritable genetic interference by double-stranded RNA in Arabidopsis thaliana,2000,Proceedings of the National Academy of Sciences of the United States of America,541,10.1073/pnas.060034297,United States,Article,Pasadena,1,Journal,2-s2.0-0034712919
Keegstra K.,,Protein import and routing systems of chloroplasts,1999,Plant Cell,305,10.1105/tpc.11.4.557,United States,Article,East Lansing,1,Journal,2-s2.0-0033117218
Kurek I.,,The wheat peptidyl prolyl cis-trans-isomerase FKBP77 is heat induced and developmentally regulated,1999,Plant Physiology,71,10.1104/pp.119.2.693,Israel,Article,Tel Aviv-Yafo,1,Journal,2-s2.0-0033080475
Gupta R.,,Identification of a dual-specificity protein phosphatase that inactivates a MAP kinase from Arabidopsis,1998,Plant Journal,108,10.1046/j.1365-313X.1998.00327.x,United States,Article,Berkeley,1,Journal,2-s2.0-0032409540
Clough S.,,Floral dip: A simplified method for Agrobacterium-mediated transformation of Arabidopsis thaliana,1998,Plant Journal,13129,10.1046/j.1365-313X.1998.00343.x,United States,Article,Urbana,0,Journal,2-s2.0-0032447801
Faure J.D.,,"An Arabidopsis immunophilin, AtFKBP12, binds to atFIP37 (FKBP interacting protein) in an interaction that is disrupted by FK506",1998,Plant Journal,48,10.1046/j.1365-313X.1998.00248.x,United States;France,Article,Ithaca;Versailles,0,Journal,2-s2.0-0032169726
Xu Q.,,Molecular characterization of a plant FKBP12 that does not mediate action of FK506 and rapamycin,1998,Plant Journal,61,10.1046/j.1365-313X.1998.00232.x,United States,Article,Berkeley,1,Journal,2-s2.0-0032143086
Faure J.,,The PASTICCINO genes of Arabidopsis thaliana are involved in the control of cell division and differentiation,1998,Development,92,,France,Article,Versailles,0,Journal,2-s2.0-0031914255
Gupta R.,,Characterisation and promoter analysis of the Arabidopsis gene encoding high-mobility-group protein HMG-I/Y,1998,Plant Molecular Biology,22,10.1023/A:1005928219895,United Kingdom;United States,Article,Cambridge;Berkeley,0,Journal,2-s2.0-0032055095
Fulgosi H.,,A novel multi-functional chloroplast protein: Identification of a 40 kDa immunophilin-like protein located in the thylakoid lumen,1998,EMBO Journal,104,10.1093/emboj/17.6.1577,Germany,Article,Munich,0,Journal,2-s2.0-0032536779
Shou W.,,Cardiac defects and altered ryanodine receptor function in mice lacking FKBP 12,1998,Nature,336,10.1038/35146,United States,Article,Houston,0,Journal,2-s2.0-0032576689
Luan S.,,Immunophilins in animals and higher plants,1998,Botanical Bulletin of Academia Sinica,13,,United States,Review,Berkeley,0,Journal,2-s2.0-0031772748
Hueros G.,,"A maize FK506-sensitive immunophilin, mzFKBP-66, is a peptidylproline cis-tranas-isomerase that interacts with calmodulin and a 36-kDa cytoplasmic protein",1998,Planta,36,10.1007/s004250050303,Germany,Article,Koln,0,Journal,2-s2.0-0032063540
Vittorioso P.,,"Mutation in the Arabidopsis PASTICCINO1 gene, which encodes a new FK506- binding protein-like protein, has a dramatic effect on plant development",1998,Molecular and Cellular Biology,108,10.1128/mcb.18.5.3034,Italy;France,Article,Rome;Versailles,1,Journal,2-s2.0-0031945523
Chou I.,,Characterization of the cyclophilin gene family of Arabidopsis thaliana and phylogenetic analysis of known cyclophilin proteins,1997,Plant Molecular Biology,116,10.1023/A:1005930024796,United States,Article,Albany,0,Journal,2-s2.0-0031456116
Dolinski K.,,"All cyclophilins and FK506 binding proteins are, individually and collectively, dispensable for viability in Saccharomyces cerevisiae",1997,Proceedings of the National Academy of Sciences of the United States of America,240,10.1073/pnas.94.24.13093,United States,Article,Durham,1,Journal,2-s2.0-0030692139
Mould R.,,Azide-sensitive thylakoid membrane insertion of chimeric cytochrome f polypeptides imported by isolated pea chloroplasts,1997,Plant Journal,27,10.1046/j.1365-313X.1997.11051051.x,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-0031149916
Rao A.,,Transcription factors of the NFAT family: Regulation and function,1997,Annual Review of Immunology,2074,10.1146/annurev.immunol.15.1.707,United States,Review,Boston,0,Book Series,2-s2.0-0030973579
Freeman B.,,Molecular chaperone machines: Chaperone activities of the cyclophilin Cyp-40 and the steroid aporeceptor-associated protein p23,1996,Science,277,10.1126/science.274.5293.1718,United States,Article,Evanston,0,Journal,2-s2.0-0029852712
Vucich V.,,Novel structure of a high molecular weight FK506 binding protein from Arabidopsis thaliana,1996,Molecular and General Genetics,52,10.1007/s004380050258,United States,Article,Davis,0,Journal,2-s2.0-0029958048
Luan S.,,Molecular characterization of a FKBP-type immunophilin from higher plants,1996,Proceedings of the National Academy of Sciences of the United States of America,61,10.1073/pnas.93.14.6964,United States,Article,Berkeley,1,Journal,2-s2.0-0029937302
Blecher O.,,"A novel plant peptidyl-prolyl-cis-trans-isomerase (PPIase): cDNA cloning, structural analysis, enzymatic activity and expression",Nov,Plant Molecular Biology,53,10.1007/BF00019101,Israel,Article,Tel Aviv-Yafo,0,Journal,2-s2.0-0030292782
Kaneko T.,,Sequence analysis of the genome of the unicellular cyanobacterium synechocystis sp. strain PCC6803. II. Sequence determination of the entire genome and assignment of potential protein-coding regions,1996,DNA Research,2008,10.1093/dnares/3.3.109,Japan,Article,Kisarazu,1,Journal,2-s2.0-0030606607
Albertsson P.,,The structure and function of the chloroplast photosynthetic membrane - a model for the domain organization,1995,Photosynthesis Research,109,10.1007/BF00020424,,Review,,0,Journal,2-s2.0-0000449591
Luan Sheng,,"pCyP B: A chloroplast-localized, heat shock-responsive cyclophilin from fava bean",1994,Plant Cell,73,10.1105/tpc.6.6.885,United States,Article,Cambridge,1,Journal,2-s2.0-0028445305
Brillantes A.M.B.,,Stabilization of calcium release channel (ryanodine receptor) function by FK506-binding protein,1994,Cell,660,10.1016/0092-8674(94)90214-3,United States,Article,New York,0,Journal,2-s2.0-0028358901
Luan S.,,"Light-regulated, tissue-specific immunophilins in a higher plant",1994,Proceedings of the National Academy of Sciences of the United States of America,62,10.1073/pnas.91.3.984,United States,Article,Cambridge,1,Journal,2-s2.0-0028158402
Madueno F.,,Newly imported Rieske iron-sulfur protein associates with both Cpn60 and Hsp70 in the chloroplast stroma,1993,Plant Cell,80,10.1105/tpc.5.12.1865,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-0027142232
Hope A.,,The chloroplast cytochrome bf complex A critical focus on function,1993,BBA - Bioenergetics,129,10.1016/0005-2728(93)90210-7,Australia,Review,Adelaide,0,Journal,2-s2.0-0027241479
Luan S.,,Immunosuppressants implicate protein phosphatase regulation of K<sup>+</sup> channels in guard cells,1993,Proceedings of the National Academy of Sciences of the United States of America,211,10.1073/pnas.90.6.2202,United States,Article,Cambridge,1,Journal,2-s2.0-0027409558
Van Duyne G.,,Atomic structures of the human immunophilin FKBP-12 complexes with FK506 and rapamycin,1993,Journal of Molecular Biology,1038,10.1006/jmbi.1993.1012,United States,Article,Ithaca,0,Journal,2-s2.0-0027439390
Yang Z.,,"Molecular cloning and characterization of rho, a ras-related small GTP- binding protein from the garden pea",1993,Proceedings of the National Academy of Sciences of the United States of America,104,10.1073/pnas.90.18.8732,United States,Article,College Park,1,Journal,2-s2.0-0027280216
