Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Mullighan C.G.,,Genome-wide analysis of genetic alterations in acute lymphoblastic leukaemia,2007,Nature,1212,10.1038/nature05690,United States,Review,"Memphis TN,",0,Journal,2-s2.0-34147224008
Lage K.,,A human phenome-interactome network of protein complexes implicated in genetic disorders,2007,Nature Biotechnology,700,10.1038/nbt1295,Denmark,Article,Lyngby,0,Journal,2-s2.0-33947095027
Ergün A.,,A network biology approach to prostate cancer,2007,Molecular Systems Biology,128,10.1038/msb4100125,United States,Article,Boston,1,Journal,2-s2.0-33847008688
Lefebvre C.,,A context-specific network of protein-DNA and protein-protein interactions reveals new regulatory motifs in human B cells,2007,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),19,10.1007/978-3-540-73060-6_4,United States,Conference Paper,New York,0,Book Series,2-s2.0-38049129809
Bende R.,,Molecular pathways in follicular lymphoma,2007,Leukemia,103,10.1038/sj.leu.2404426,Netherlands,Review,Amsterdam,1,Journal,2-s2.0-33845517974
Lamb J.,,"The connectivity map: Using gene-expression signatures to connect small molecules, genes, and disease",2006,Science,2679,10.1126/science.1132939,United States,Article,Cambridge,0,Journal,2-s2.0-33749335282
Yao J.,,Combined cDNA array comparative genomic hybridization and serial analysis of gene expression analysis of breast tumor progression,2006,Cancer Research,136,10.1158/0008-5472.CAN-05-4083,United States;United States,Article,Boston;Boston,1,Journal,2-s2.0-33646253192
Reddy K.,,Burkitt t(8;14)(q24;q32) and cryptic deletion in a CLL patient: report of a case and review of literature,2006,Cancer Genetics and Cytogenetics,11,10.1016/j.cancergencyto.2005.08.025,United States,Article,Irvine,0,Journal,2-s2.0-33645971982
Adler A.,,Genetic regulators of large-scale transcriptional signatures in cancer,2006,Nature Genetics,172,10.1038/ng1752,United States,Article,Stanford,0,Journal,2-s2.0-33645127077
Margolin A.,,ARACNE: An algorithm for the reconstruction of gene regulatory networks in a mammalian cellular context,2006,BMC Bioinformatics,1528,10.1186/1471-2105-7-S1-S7,United States,Article,New York,1,Journal,2-s2.0-33947305781
Downward J.,,Cancer biology: Signatures guide drug choice,2006,Nature,51,10.1038/439274a,United Kingdom,Short Survey,London,0,Journal,2-s2.0-31144438305
Bild A.,,Oncogenic pathway signatures in human cancers as a guide to targeted therapies,2006,Nature,1491,10.1038/nature04296,United States;United States,Article,Durham;Durham,0,Journal,2-s2.0-31144459985
Wang K.,,Genome-wide discovery of modulators of transcriptional interactions in human B lymphocytes,2006,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),27,10.1007/11732990_30,United States,Conference Paper,New York,0,Book Series,2-s2.0-33745800831
Heider U.,,Histone deacetylase inhibitors reduce VEGF production and induce growth suppression and apoptosis in human mantle cell lymphoma,2006,European Journal of Haematology,69,10.1111/j.1600-0609.2005.00546.x,Germany,Article,Berlin,0,Journal,2-s2.0-33644873930
Kanehisa M.,,From genomics to chemical genomics: new developments in KEGG.,2006,Nucleic acids research,2079,10.1093/nar/gkj102,Japan,Article,Kyoto,1,Journal,2-s2.0-33644874819
Tomlins S.,,Recurrent fusion of TMPRSS2 and ETS transcription factor genes in prostate cancer,2005,Science,2768,10.1126/science.1117679,United States,Article,Ann Arbor,0,Journal,2-s2.0-27344451557
Subramanian A.,,Gene set enrichment analysis: A knowledge-based approach for interpreting genome-wide expression profiles,2005,Proceedings of the National Academy of Sciences of the United States of America,16249,10.1073/pnas.0506580102,United States,Article,Cambridge,1,Journal,2-s2.0-27344435774
Zhang X.,,Metastasis-associated protein 1 (MTA1) is an essential downstream effector of the c-MYC oncoprotein,2005,Proceedings of the National Academy of Sciences of the United States of America,100,10.1073/pnas.0502330102,United States,Article,Philadelphia,1,Journal,2-s2.0-25444508476
Bernardo D.D.,,Chemogenomic profiling on a genome-wide scale using reverse-engineered gene networks,2005,Nature Biotechnology,282,10.1038/nbt1075,Italy,Article,Naples,0,Journal,2-s2.0-21444452397
Rzhetsky A.,,"GeneWays: A system for extracting, analyzing, visualizing, and integrating molecular pathway data",2004,Journal of Biomedical Informatics,196,10.1016/j.jbi.2003.10.001,United States,Article,New York,1,Journal,2-s2.0-12144290446
Munoz O.,,TGFβ-mediated activation of Smad1 in B-cell non-Hodgkin's lymphoma and effect on cell proliferation,2004,Leukemia,25,10.1038/sj.leu.2403485,United States;United States,Article,Boston;Boston,1,Journal,2-s2.0-11144282425
Shannon P.,,Cytoscape: A software Environment for integrated models of biomolecular interaction networks,2003,Genome Research,14368,10.1101/gr.1239303,United States,Article,Seattle,1,Journal,2-s2.0-0242490780
Li Z.,,A global transcriptional regulatory role for c-Myc in Burkitt's lymphoma cells,2003,Proceedings of the National Academy of Sciences of the United States of America,375,10.1073/pnas.1332764100,United States,Article,San Diego,1,Journal,2-s2.0-0038492517
Gardner T.S.,,Inferring genetic networks and identifying compound mode of action via expression profiling,2003,Science,866,10.1126/science.1081900,United States,Article,Boston,0,Journal,2-s2.0-0038048325
Bellan C.,,Burkitt's lymphoma: New insights into molecular pathogenesis,2003,Journal of Clinical Pathology,65,10.1136/jcp.56.3.188,Italy,Review,Siena,1,Journal,2-s2.0-0037338766
Van't Veer L.,,Gene expression profiling predicts clinical outcome of breast cancer,2002,Nature,7079,10.1038/415530a,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-18244409687
Perez O.,,Simultaneous measurement of multiple active kinase states using polychromatic flow cytometry,2002,Nature Biotechnology,215,10.1038/nbt0202-155,United States,Article,Stanford,0,Journal,2-s2.0-0036173143
Ren B.,,Genome-wide location and function of DNA binding proteins,2000,Science,1524,10.1126/science.290.5500.2306,United States,Article,Cambridge,0,Journal,2-s2.0-0034704248
Miranda R.,,Immunohistochemical detection of cyclin D1 using optimized conditions is highly specific for mantle cell lymphoma and hairy cell leukemia,2000,Modern Pathology,88,10.1038/modpathol.3880239,United States,Article,Kansas City,1,Journal,2-s2.0-0034538440
Hamosh A.,,Online Mendelian Inheritance in Man (OMIM),2000,Human Mutation,229,10.1002/(SICI)1098-1004(200001)15:1<57::AID-HUMU12>3.0.CO;2-G,United States,Article,Baltimore,1,Journal,2-s2.0-0033985936
Golub T.,,Molecular classification of cancer: Class discovery and class prediction by gene expression monitoring,1999,Science,8575,10.1126/science.286.5439.531,United States;United States,Article,Cambridge;Boston,0,Journal,2-s2.0-0033569406
