Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Elman J.L.,,"Connectionism, Artificial Life, and Dynamical Systems",2008,A Companion to Cognitive Science,16,10.1002/9781405164535.ch38,United States,Chapter,San Diego,0,Book,2-s2.0-85052774542
Mehler M.F.,,"Noncoding RNAs and RNA editing in brain development, functional diversification, and neurological disease",2007,Physiological Reviews,201,10.1152/physrev.00036.2006,United States,Review,New York,0,Journal,2-s2.0-34249724360
Zuckerkandl E.,,"Combinatorial epigenetics, ""junk DNA"", and the evolution of complex organisms",2007,Gene,38,10.1016/j.gene.2006.12.001,United States,Review,Stanford,0,Journal,2-s2.0-33846897622
Taft R.J.,,The relationship between non-protein-coding DNA and eukaryotic complexity,2007,BioEssays,412,10.1002/bies.20544,Australia,Review,Brisbane,0,Journal,2-s2.0-33847698971
Sessa L.,,Noncoding RNA synthesis and loss of polycomb group repression accompanies the colinear activation of the human HOXA cluster,2007,RNA,100,10.1261/rna.266707,Italy,Article,Naples,1,Journal,2-s2.0-33846420626
Canfield D.,,Late-Neoproterozoic deep-ocean oxygenation and the rise of animal life,2007,Science,573,10.1126/science.1135013,Denmark,Article,Odense,0,Journal,2-s2.0-33846696837
Schwartz Y.,,Polycomb silencing mechanisms and the management of genomic programmes,2007,Nature Reviews Genetics,659,10.1038/nrg1981,United States,Review,New Brunswick,0,Journal,2-s2.0-33845799903
Prochnik S.E.,,Evidence for a microRNA expansion in the bilaterian ancestor,2007,Development Genes and Evolution,104,10.1007/s00427-006-0116-1,United States,Article,Walnut Creek,0,Journal,2-s2.0-33846052292
Ringrose L.,,Polycom/Trithorax response elements and epigenetic memory of cell identity,2007,Development,353,10.1242/dev.02723,Austria,Review,Vienna,1,Journal,2-s2.0-33846983276
Pandorf C.,,Dynamics of myosin heavy chain gene regulation in slow skeletal muscle: Role of natural antisense RNA,2006,Journal of Biological Chemistry,39,10.1074/jbc.M607249200,United States,Article,Irvine,1,Journal,2-s2.0-33846027119
Petruk S.,,Transcription of bxd Noncoding RNAs Promoted by Trithorax Represses Ubx in cis by Transcriptional Interference,2006,Cell,200,10.1016/j.cell.2006.10.039,United States,Article,Philadelphia,1,Journal,2-s2.0-33845452031
Ruby J.G.,,Large-Scale Sequencing Reveals 21U-RNAs and Additional MicroRNAs and Endogenous siRNAs in C. elegans,2006,Cell,677,10.1016/j.cell.2006.10.040,United States;United States,Article,Cambridge;Cambridge,1,Journal,2-s2.0-33845436047
Berezikov E.,,Diversity of microRNAs in human and chimpanzee brain,2006,Nature Genetics,403,10.1038/ng1914,Netherlands,Article,Utrecht,0,Journal,2-s2.0-33751548288
