Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Ali M.,,The Ligand-Free State of the TPP Riboswitch: A Partially Folded RNA Structure,2010,Journal of Molecular Biology,53,10.1016/j.jmb.2009.11.030,United States,Article,Palo Alto,0,Journal,2-s2.0-74649084566
Barkow S.,,Polypeptide Translocation by the AAA+ ClpXP Protease Machine,2009,Chemistry and Biology,39,10.1016/j.chembiol.2009.05.007,United States,Article,Cambridge,1,Journal,2-s2.0-67649550852
Walton T.,,The cavity-chaperone Skp protects its substrate from aggregation but allows independent folding of substrate domains,2009,Proceedings of the National Academy of Sciences of the United States of America,85,10.1073/pnas.0809275106,United States;United States,Article,Pasadena;Boulder,1,Journal,2-s2.0-60549101514
Doyle S.,,Hsp104 and ClpB: protein disaggregating machines,2009,Trends in Biochemical Sciences,188,10.1016/j.tibs.2008.09.010,United States,Review,Bethesda,0,Journal,2-s2.0-58149181486
Stengel K.,,Structural basis for specific substrate recognition by the chloroplast signal recognition particle protein cpSRP43,2008,Science,65,10.1126/science.1158640,Germany,Article,Heidelberg,0,Journal,2-s2.0-47249160767
Balch W.E.,,Adapting proteostasis for disease intervention,2008,Science,1450,10.1126/science.1141448,United States,Review,San Diego,0,Journal,2-s2.0-39349083915
Oreb M.,,"Policing Tic 'n' Toc, the doorway to chloroplasts",2008,Trends in Cell Biology,44,10.1016/j.tcb.2007.10.002,Germany;Germany,Article,Munich;Frankfurt am Main,0,Journal,2-s2.0-38049094411
Doyle S.,,Collaboration between the ClpB AAA+ remodeling protein and the DnaK chaperone system,2007,Proceedings of the National Academy of Sciences of the United States of America,67,10.1073/pnas.0703980104,United States,Article,Bethesda,1,Journal,2-s2.0-34547455220
Jaru-Ampornpan P.,,Efficient interaction between two GTPases allows the chloroplast SRP pathway to bypass the requirement for an SRP RNA,2007,Molecular Biology of the Cell,33,10.1091/mbc.E07-01-0037,United States,Article,Pasadena,0,Journal,2-s2.0-34347374732
Stefanovic S.,,Identification of a Targeting Factor for Posttranslational Membrane Protein Insertion into the ER,2007,Cell,273,10.1016/j.cell.2007.01.036,United States,Article,Bethesda,1,Journal,2-s2.0-33947218544
Doyle S.,,Asymmetric deceleration of ClpB or Hsp104 ATPase activity unleashes protein-remodeling activity,2007,Nature Structural and Molecular Biology,114,10.1038/nsmb1198,United States,Article,Bethesda,0,Journal,2-s2.0-33846941900
