Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Pienkos P.,,The promise and challenges of microalgal-derived biofuels,2009,"Biofuels, Bioproducts and Biorefining",416,10.1002/bbb.159,United States,Article,Golden,0,Journal,2-s2.0-67650721445
Sialve B.,,Anaerobic digestion of microalgae as a necessary step to make microalgal biodiesel sustainable,2009,Biotechnology Advances,765,10.1016/j.biotechadv.2009.03.001,France,Review,Montpellier,0,Journal,2-s2.0-67349139887
Smith B.,,Catalytic upgrading of tri-glycerides and fatty acids to transport biofuels,2009,Energy and Environmental Science,101,10.1039/b814123a,United Kingdom,Article,Durham,0,Journal,2-s2.0-65649087138
Masojídek J.,,A two-stage solar photobioreactor for cultivation of microalgae based on solar concentrators,2009,Journal of Applied Phycology,30,10.1007/s10811-008-9324-6,Czech Republic;Czech Republic,Article,Prague;České Budějovice,0,Journal,2-s2.0-67349176359
Gordon R.,,The Glass Menagerie: diatoms for novel applications in nanotechnology,2009,Trends in Biotechnology,273,10.1016/j.tibtech.2008.11.003,Canada,Review,Winnipeg,0,Journal,2-s2.0-58849131429
Chi Z.,,Study of a two-stage growth of DHA-producing marine algae Schizochytrium limacinum SR21 with shifting dissolved oxygen level,2009,Applied Microbiology and Biotechnology,108,10.1007/s00253-008-1740-7,United States,Article,Pullman,0,Journal,2-s2.0-58149159737
Grierson S.,,Thermal characterisation of microalgae under slow pyrolysis conditions,2009,Journal of Analytical and Applied Pyrolysis,152,10.1016/j.jaap.2008.10.003,Australia,Article,North Ryde,0,Journal,2-s2.0-67349247566
Rodolfi L.,,"Microalgae for oil: Strain selection, induction of lipid synthesis and outdoor mass cultivation in a low-cost photobioreactor",2009,Biotechnology and Bioengineering,1834,10.1002/bit.22033,Italy,Article,Florence,0,Journal,2-s2.0-58149269804
Flynn K.,,"Use, abuse, misconceptions and insights from quota models - The droop cell quota model 40 years on",2008,Oceanography and Marine Biology,48,,United Kingdom,Article,Swansea,0,Book Series,2-s2.0-52449094283
Doucha J.,,Influence of processing parameters on disintegration of Chlorella cells in various types of homogenizers,2008,Applied Microbiology and Biotechnology,117,10.1007/s00253-008-1660-6,Czech Republic,Article,Prague,0,Journal,2-s2.0-56349094214
Mulbry W.,,Treatment of dairy and swine manure effluents using freshwater algae: Fatty acid content and composition of algal biomass at different manure loading rates,2008,Journal of Applied Phycology,133,10.1007/s10811-008-9314-8,United States,Article,Beltsville,0,Journal,2-s2.0-56349140113
Lou W.,,Efficient production of biodiesel from high free fatty acid-containing waste oils using various carbohydrate-derived solid acid catalysts,2008,Bioresource Technology,292,10.1016/j.biortech.2008.04.038,China,Article,Guangzhou,0,Journal,2-s2.0-50349101118
Li Y.,,Effects of nitrogen sources on cell growth and lipid accumulation of green alga Neochloris oleoabundans,2008,Applied Microbiology and Biotechnology,777,10.1007/s00253-008-1681-1,Canada;China,Article,Ottawa;Guangzhou,0,Journal,2-s2.0-57249095894
Vega-Galvez A.,,Mathematical modeling of mass transfer during convective dehydration of brown algae macrocystis pyrifera,2008,Drying Technology,28,10.1080/07373930802467532,Chile,Article,La Serena,0,Journal,2-s2.0-56549105566
Mulbry W.,,Treatment of dairy manure effluent using freshwater algae: Algal productivity and recovery of manure nutrients using pilot-scale algal turf scrubbers,2008,Bioresource Technology,254,10.1016/j.biortech.2008.03.073,United States,Article,Beltsville,0,Journal,2-s2.0-47949104014
Cantrell K.,,Livestock waste-to-bioenergy generation opportunities,2008,Bioresource Technology,378,10.1016/j.biortech.2008.02.061,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-48049095223
Hu D.,,The design and optimization for light-algae bioreactor controller based on Artificial Neural Network-Model Predictive Control,2008,Acta Astronautica,20,10.1016/j.actaastro.2008.02.008,China,Article,Beijing,0,Journal,2-s2.0-48549094975
Eriksen N.,,The technology of microalgal culturing,2008,Biotechnology Letters,196,10.1007/s10529-008-9740-3,Denmark,Review,Aalborg,0,Journal,2-s2.0-49749096338
Garcia C.,,Transesterification of soybean oil catalyzed by sulfated zirconia,2008,Bioresource Technology,214,10.1016/j.biortech.2007.09.092,Brazil,Article,Campinas,0,Journal,2-s2.0-43849098069
Zhu Y.,,Continuous cultivation of Dunaliella salina in photobioreactor for the production of β-carotene,2008,European Food Research and Technology,58,10.1007/s00217-007-0789-3,China,Article,Guangzhou,1,Journal,2-s2.0-46549088564
Zijffers J.,,Design process of an area-efficient photobioreactor,2008,Marine Biotechnology,83,10.1007/s10126-007-9077-2,Netherlands,Article,Wageningen,1,Journal,2-s2.0-44949101359
