Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Fyfe C.,,Gaussian processes for canonical correlation analysis,2008,Neurocomputing,4,10.1016/j.neucom.2008.04.037,United Kingdom;Taiwan,Conference Paper,Ayr;Yung Kung,0,Journal,2-s2.0-56549126352
Zhou Z.,,Semi-supervised learning with very few labeled training examples,2007,Proceedings of the National Conference on Artificial Intelligence,106,,China,Conference Paper,Nanjing,0,Conference Proceeding,2-s2.0-36348938695
Hoi S.,,Batch mode active learning and its application to medical image classification,2006,ACM International Conference Proceeding Series,121,10.1145/1143844.1143897,Hong Kong,Conference Paper,Shatin,0,Conference Proceeding,2-s2.0-34250745927
Balcan M.,,Co-training and expansion: Towards bridging theory and practice,2005,Advances in Neural Information Processing Systems,103,,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-84898930761
Zhou Y.,,Democratic Co-learning,2004,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",136,10.1109/ICTAI.2004.48,United States,Conference Paper,Mobile,0,Conference Proceeding,2-s2.0-16244378563
Hardoon D.,,Canonical correlation analysis: An overview with application to learning methods,2004,Neural Computation,1673,10.1162/0899766042321814,United Kingdom,Review,Southampton,0,Journal,2-s2.0-10044285992
Kolenda T.,,Independent component analysis for understanding multimedia content,2002,Neural Networks for Signal Processing - Proceedings of the IEEE Workshop,39,10.1109/NNSP.2002.1030096,Denmark,Conference Paper,Lyngby,0,Conference Proceeding,2-s2.0-84953744795
Lai P.L.,,Kernel and nonlinear canonical correlation analysis.,2000,International journal of neural systems,275,10.1142/S012906570000034X,United Kingdom,Article,Ayr,0,Journal,2-s2.0-0034304404
Kushmerick N.,,Learning to remove Internet advertisements,1999,Proceedings of the International Conference on Autonomous Agents,132,10.1145/301136.301186,Ireland,Conference Paper,Dublin,0,Conference Proceeding,2-s2.0-0032645145
Blum A.,,Combining labeled and unlabeled data with co-training,1998,Proceedings of the Annual ACM Conference on Computational Learning Theory,3259,10.1145/279943.279962,United States,Conference Paper,Pittsburgh,0,Conference Proceeding,2-s2.0-0031620208
Freund Y.,,Selective Sampling Using the Query by Committee Algorithm,1997,Machine Learning,689,10.1023/a:1007330508534,United States,Article,Florham Park,1,Journal,2-s2.0-0031209604
Cohn D.A.,,Active learning with statistical models,1996,Journal of Artificial Intelligence Research,915,10.1613/jair.295,United States,Article,Cambridge,1,Journal,2-s2.0-0029679131
Lewis D.D.,,A sequential algorithm for training text classifiers,1994,"Proceedings of the 17th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 1994",1144,10.1007/978-1-4471-2099-5_1,United States,Conference Paper,Murray,0,Conference Proceeding,2-s2.0-85013879626
Seung H.S.,,Query by committee,1992,Proceedings of the Fifth Annual ACM Workshop on Computational Learning Theory,856,10.1145/130385.130417,Israel,Conference Paper,Jerusalem,0,Conference Proceeding,2-s2.0-0026981853
Angluin D.,,Queries and Concept Learning,1988,Machine Learning,1178,10.1023/A:1022821128753,United States,Article,New Haven,1,Journal,2-s2.0-0000710299
Salton G.,,Term-weighting approaches in automatic text retrieval,1988,Information Processing and Management,5099,10.1016/0306-4573(88)90021-0,United States,Article,Ithaca,0,Journal,2-s2.0-45549117987
Mitchell T.,,Generalization as search,1982,Artificial Intelligence,756,10.1016/0004-3702(82)90040-6,United States,Article,New Brunswick,0,Journal,2-s2.0-0000531852
Porter M.,,An algorithm for suffix stripping,1980,Program,4848,10.1108/eb046814,United States,Review,Cambridge,0,Journal,2-s2.0-84948481845
Fukunaga K.,,"The Estimation of the Gradient of a Density Function, with Applications in Pattern Recognition",1975,IEEE Transactions on Information Theory,2102,10.1109/TIT.1975.1055330,United States,Article,West Lafayette,0,Journal,2-s2.0-0016421071
