Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Work V.,,Biocommodities from photosynthetic microorganisms,2013,Environmental Progress and Sustainable Energy,16,10.1002/ep.11849,United States,Article,Golden,0,Journal,2-s2.0-84886284686
Meuser J.,,"Contrasting Patterns of Community Assembly in the Stratified Water Column of Great Salt Lake, Utah",2013,Microbial Ecology,35,10.1007/s00248-013-0180-9,United States,Article,Golden,0,Journal,2-s2.0-84880077792
Arora M.,,"Tetraselmis indica (Chlorodendrophyceae, Chlorophyta), a new species isolated from salt pans in Goa, India",2013,European Journal of Phycology,25,10.1080/09670262.2013.768357,India;United Kingdom,Article,Goa;Newcastle,1,Journal,2-s2.0-84875913329
Atteia A.,,Anaerobic energy metabolism in unicellular photosynthetic eukaryotes,2013,Biochimica et Biophysica Acta - Bioenergetics,60,10.1016/j.bbabio.2012.08.002,France,Review,Marseille,1,Journal,2-s2.0-84871713337
Peters J.,,"Hydrogenases, nitrogenases, anoxia, and H<inf>2</inf> production in water-oxidizing phototrophs",2013,Algae for Biofuels and Energy,11,10.1007/978-94-007-5479-9_3,United States,Chapter,Bozeman,0,Book,2-s2.0-84987975493
Arakaki A.,,Glycosylceramides from marine green microalga Tetraselmis sp.,2013,Phytochemistry,15,10.1016/j.phytochem.2012.09.006,Japan,Article,Fuchu,0,Journal,2-s2.0-84871319087
Xu D.,,Detection and quantitation of lipid in the microalga Tetraselmis subcordiformis (Wille) Butcher with BODIPY 505/515 staining,2013,Bioresource Technology,29,10.1016/j.biortech.2012.09.068,China,Article,Qingdao,0,Journal,2-s2.0-84868314907
Jinkerson R.,,Genomic insights from the oleaginous model alga Nannochloropsis gaditana,2013,Bioengineered,62,10.4161/bioe.21880,United States,Article,Golden,1,Journal,2-s2.0-84877721429
Luo R.,,SOAPdenovo2: An empirically improved memory-efficient short-read de novo assembler,2012,GigaScience,2397,10.1186/2047-217X-1-18,Hong Kong;Hong Kong,Note,Pokfulam;Hong Kong,1,Journal,2-s2.0-84942887758
Vieler A.,,"Genome, Functional Gene Annotation, and Nuclear Transformation of the Heterokont Oleaginous Alga Nannochloropsis oceanica CCMP1779",2012,PLoS Genetics,238,10.1371/journal.pgen.1003064,United States,Article,East Lansing,1,Journal,2-s2.0-84870681271
Elliott L.,,Establishment of a bioenergy-focused microalgal culture collection,2012,Algal Research,26,10.1016/j.algal.2012.05.002,United States;United States,Article,Golden;Golden,0,Journal,2-s2.0-84867691500
Yao C.,,Enhancing starch production of a marine green microalga Tetraselmis subcordiformis through nutrient limitation,2012,Bioresource Technology,104,10.1016/j.biortech.2012.05.030,China;China,Article,Beijing;Dalian,0,Journal,2-s2.0-84862303302
Lim D.K.Y.,,Isolation and evaluation of oil-producing microalgae from subtropical coastal and Brackish waters,2012,PLoS ONE,107,10.1371/journal.pone.0040751,Australia,Article,Brisbane,1,Journal,2-s2.0-84863850498
Bondioli P.,,Oil production by the marine microalgae Nannochloropsis sp. F&amp;M-M24 and Tetraselmis suecica F&amp;M-M33,2012,Bioresource Technology,154,10.1016/j.biortech.2012.02.123,Italy,Article,Milan,0,Journal,2-s2.0-84860481861
Müller M.,,Biochemistry and evolution of anaerobic energy metabolism in eukaryotes,2012,Microbiology and Molecular Biology Reviews,376,10.1128/MMBR.05024-11,United States,Review,New York,1,Journal,2-s2.0-84862556334
Burow L.,,"Hydrogen production in photosynthetic microbial mats in the Elkhorn Slough estuary, Monterey Bay",2012,ISME Journal,39,10.1038/ismej.2011.142,United States;United States,Article,Palo Alto;Moffett Field,1,Journal,2-s2.0-84858861595
Catalanotti C.,,Altered fermentative metabolism in Chlamydomonas reinhardtii mutants lacking pyruvate formate lyase and both pyruvate formate lyase and alcohol dehydrogenase,2012,Plant Cell,44,10.1105/tpc.111.093146,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-84857955106
Meuser J.,,Genetic disruption of both Chlamydomonas reinhardtii [FeFe]-hydrogenases: Insight into the role of HYDA2 in H<inf>2</inf> production,2012,Biochemical and Biophysical Research Communications,61,10.1016/j.bbrc.2011.12.002,United States,Article,Golden,0,Journal,2-s2.0-84855835711
Brazelton W.J.,,Metagenomic evidence for H<inf>2</inf> oxidation and H<inf>2</inf> production by serpentinite-hosted subsurface microbial communities,2012,Frontiers in Microbiology,105,10.3389/fmicb.2011.00268,United States;United States,Article,Greenville;Seattle,1,Journal,2-s2.0-84862703105
Radakovits R.,,Draft genome sequence and genetic transformation of the oleaginous alga Nannochloropis gaditana,2012,Nature Communications,337,10.1038/ncomms1688,United States,Article,Golden,1,Journal,2-s2.0-84857701617
Esquível M.G.,,Efficient H<inf>2</inf> production via Chlamydomonas reinhardtii,2011,Trends in Biotechnology,65,10.1016/j.tibtech.2011.06.008,Portugal,Review,Lisbon,0,Journal,2-s2.0-81155150196
Lambertz C.,,O <inf>2</inf> reactions at the six-iron active site (H-cluster) in [FeFe]-hydrogenase,2011,Journal of Biological Chemistry,64,10.1074/jbc.M111.283648,Germany,Article,Bochum,1,Journal,2-s2.0-81755171433
Meuser J.E.,,Evolutionary significance of an algal gene encoding an [FeFe]-hydrogenase with F-domain homology and hydrogenase activity in Chlorella variabilis NC64A,2011,Planta,31,10.1007/s00425-011-1431-y,United States,Article,Golden,0,Journal,2-s2.0-80053132399
Srirangan K.,,Biochemical and genetic engineering strategies to enhance hydrogen production in photosynthetic algae and cyanobacteria,2011,Bioresource Technology,79,10.1016/j.biortech.2011.03.087,Canada,Article,Waterloo,0,Journal,2-s2.0-80051673932
Eroglu E.,,Photobiological hydrogen production: Recent advances and state of the art,2011,Bioresource Technology,156,10.1016/j.biortech.2011.03.026,Australia,Article,Perth,0,Journal,2-s2.0-80051688002
Mulder D.W.,,"Insights into [FeFe]-hydrogenase structure, mechanism, and maturation",2011,Structure,170,10.1016/j.str.2011.06.008,United States;United States,Review,Golden;Bozeman,1,Journal,2-s2.0-80051538667
Cai G.,,Metabolic flux network and analysis of fermentative hydrogen production,2011,Biotechnology Advances,70,10.1016/j.biotechadv.2011.02.001,Australia,Review,Adelaide,0,Journal,2-s2.0-79955577710
Yan F.,,Purification and characterization of a hydrogenase from the marine green alga Tetraselmis subcordiformis,2011,Process Biochemistry,7,10.1016/j.procbio.2011.02.005,China;China,Article,Beijing;Dalian,0,Journal,2-s2.0-79953223277
Whitney L.,,Alcohol dehydrogenase and hydrogenase transcript fluctuations during a day-night cycle in Chlamydomonas reinhardtii: The role of anoxia,2011,New Phytologist,14,10.1111/j.1469-8137.2010.03503.x,Italy,Article,Pisa,1,Journal,2-s2.0-79953044438
Shepard E.,,Biosynthesis of complex iron-sulfur enzymes,2011,Current Opinion in Chemical Biology,58,10.1016/j.cbpa.2011.02.012,United States,Review,Bozeman,0,Journal,2-s2.0-79953655381
Araujo G.S.,,Bioprospecting for oil producing microalgal strains: Evaluation of oil and biomass production for ten microalgal strains,2011,Bioresource Technology,92,10.1016/j.biortech.2011.01.089,Brazil,Article,Fortaleza,1,Journal,2-s2.0-79952536631
Darriba D.,,ProtTest 3: Fast selection of best-fit models of protein evolution,2011,Bioinformatics,1471,10.1093/bioinformatics/btr088,Spain;Spain,Article,Vigo;A Coruna,1,Journal,2-s2.0-79954529507
Jinkerson R.,,Improving biofuel production in phototrophic microorganisms with systems biology,2011,Biofuels,16,10.4155/bfs.11.7,United States,Review,Golden,0,Journal,2-s2.0-79953197928
Chen H.,,Effects of salinities on the gene expression of a (NAD<sup>+</sup>)-dependent glycerol-3-phosphate dehydrogenase in Dunaliella salina,2011,Science of the Total Environment,36,10.1016/j.scitotenv.2010.12.038,China,Article,Guangzhou,0,Journal,2-s2.0-79851508657
Narváez-Zapata A.,,Different physiological responses influenced by salinity in genetically related Dunaliella salina isolates,2011,Biotechnology Letters,5,10.1007/s10529-011-0523-x,Mexico,Article,Mexico City,0,Journal,2-s2.0-79955117961
Antal T.,,Acclimation of green algae to sulfur deficiency: Underlying mechanisms and application for hydrogen production,2011,Applied Microbiology and Biotechnology,59,10.1007/s00253-010-2879-6,Russian Federation,Review,Moscow,0,Journal,2-s2.0-78651064828
Barz M.,,Distribution analysis of hydrogenases in surface waters of marine and freshwater environments,2010,PLoS ONE,29,10.1371/journal.pone.0013846,Germany,Article,Kiel,1,Journal,2-s2.0-78751614479
Boyd E.,,[FeFe]-hydrogenase in Yellowstone National Park: Evidence for dispersal limitation and phylogenetic niche conservatism,2010,ISME Journal,47,10.1038/ismej.2010.76,United States,Article,Bozeman,1,Journal,2-s2.0-78649448514
Alkayal F.,,Expressed sequence tag (EST) profiling in hyper saline shocked Dunaliella salina reveals high expression of protein synthetic apparatus components,2010,Plant Science,35,10.1016/j.plantsci.2010.07.001,Kuwait,Article,Kuwait City,0,Journal,2-s2.0-77956755250
