Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Subbarao K.,,Renormalization group for Ising spins on a finite lattice,1975,Physical Review B,28,10.1103/PhysRevB.11.1165,United States;United States,Article,Santa Cruz;Ithaca,0,Journal,2-s2.0-35949038452
Hsu S.,,Improved cumulant expansion for a renormalization-group treatment of Ising models,1975,Physical Review B,30,10.1103/PhysRevB.11.2699,United States,Article,Philadelphia,0,Journal,2-s2.0-4243902116
Nienhuis B.,,Renormalization-group calculation for the equation of state of an Ising ferromagnet,1975,Physical Review B,53,10.1103/PhysRevB.11.4152,United States;Netherlands,Article,Santa Cruz;Utrecht,0,Journal,2-s2.0-0000221628
Bell T.,,Finite-lattice approximations to renormalization groups,1975,Physical Review B,106,10.1103/PhysRevB.11.3431,United States,Article,Ithaca,0,Journal,2-s2.0-0001017386
Kadanoff L.,,Variational principles and approximate renormalization group calculations,1975,Physical Review Letters,143,10.1103/PhysRevLett.34.1005,United States,Article,Providence,0,Journal,2-s2.0-4244021136
Kadanoff L.,,Numerical evaluations of the critical properties of the two-dimensional Ising model,1975,Physical Review B,179,10.1103/PhysRevB.11.377,United States,Article,Providence,0,Journal,2-s2.0-0000220176
Nelson D.,,Soluble renormalization groups and scaling fields for low-dimensional Ising systems,1975,Annals of Physics,204,10.1016/0003-4916(75)90284-5,United States,Article,Ithaca,0,Journal,2-s2.0-0009369688
Rizzuto C.,,Formation of localized moments in metals: Experimental bulk properties,1974,Reports on Progress in Physics,178,10.1088/0034-4885/37/2/001,Italy,Review,,0,Journal,2-s2.0-33748020215
Gruner G.,,Magnetic impurities in non-magnetic metals,1974,Reports on Progress in Physics,271,10.1088/0034-4885/37/12/001,United Kingdom;Hungary,Review,London;Budapest,0,Journal,2-s2.0-36149059754
Nozières P.,,"A ""fermi-liquid"" description of the Kondo problem at low temperatures",1974,Journal of Low Temperature Physics,726,10.1007/BF00654541,France,Article,Grenoble,0,Journal,2-s2.0-4644277362
Wilson K.,,Critical phenomena in 3.99 dimensions,1974,Physica,36,10.1016/0031-8914(74)90229-8,United States,Article,Ithaca,0,Journal,2-s2.0-2442492770
Weyland A.,,Renormalization group equations and the gaussian spin model,1974,Physics Letters A,1,10.1016/0375-9601(74)90235-7,Netherlands,Article,Nijmegen,0,Journal,2-s2.0-49549156263
Krinsky S.,,Exact renormalization group exhibiting a tricritical fixed point for a spin-1 ising model in one dimension,1974,Physical Review Letters,25,10.1103/PhysRevLett.32.731,United States,Article,Upton,0,Journal,2-s2.0-35949029951
Balian R.,,Phase transitions for one and zero dimensional systems with short-range forces,1974,Annals of Physics,66,10.1016/0003-4916(74)90377-7,France,Article,Gif-sur-Yvette,0,Journal,2-s2.0-5544243108
