Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kaul S.,,Analysis of the genome sequence of the flowering plant Arabidopsis thaliana,2000,Nature,6280,10.1038/35048692,United States,Article,Rockville,1,Journal,2-s2.0-0034649566
Irihimovitch V.,,Glutathione redox potential modulated by reactive oxygen species regulates translation of Rubisco large subunit in the chloroplast,2000,Journal of Biological Chemistry,72,10.1074/jbc.275.21.16289,Israel,Article,Beer Sheba,1,Journal,2-s2.0-0034717170
Zhang L.,,"Biogenesis of the chloroplast-encoded D1 protein: Regulation of translation elongation, insertion, and assembly into photosystem II",2000,Plant Cell,120,10.1105/tpc.12.9.1769,Finland,Article,Turku,1,Journal,2-s2.0-0033791940
Holloway S.,,"The catalytic group-I introns of the psbA gene of Chlamydomonas reinhardtii: Core structures, ORFs and evolutionary implications",1999,Current Genetics,25,10.1007/s002940050474,United States;United States,Article,San Antonio;Austin,0,Journal,2-s2.0-0032831814
Lemaire S.D.,,The complex regulation of ferredoxin/thioredoxin-related genes by light and the circadian clock,1999,Planta,36,10.1007/s004250050626,France,Article,Gif-sur-Yvette,0,Journal,2-s2.0-0032865144
Morikawa K.,,Circadian-regulated expression of a nuclear-encoded plastid σ factor gene (sigA) in wheat seedlings,1999,FEBS Letters,36,10.1016/S0014-5793(99)00593-1,Japan,Article,Kyoto,0,Journal,2-s2.0-0032981534
Oikawa K.,,Two types of differentially photo-regulated nuclear genes that encode σ factors for chloroplast RNA polymerase in the red alga Cyanidium caldarium strain RK-1,1998,Gene,33,10.1016/S0378-1119(98)00075-4,Japan,Article,Tokyo,0,Journal,2-s2.0-0032515916
Nakahira Y.,,Circadian-regulated transcription of the psbD light-responsive promoter in wheat chloroplasts,1998,Plant Physiology,50,10.1104/pp.118.3.1079,Japan,Article,Kyoto,1,Journal,2-s2.0-0032199768
Kreps J.,,Coordination of plant metabolism and development by the circadian clock,1997,Plant Cell,63,10.1105/tpc.9.7.1235,United States,Article,San Diego,1,Journal,2-s2.0-0031429191
Deshpande N.,,Evidence for light/redox-regulated splicing of psbA pre-RNAs in Chlamydomonas chloroplasts,1997,RNA,51,,United States,Article,Austin,0,Journal,2-s2.0-0031015472
Hwang S.,,Transcription of tufA and other chloroplast-encoded genes is controlled by a circadian clock in Chlamydomonas,1996,Proceedings of the National Academy of Sciences of the United States of America,70,10.1073/pnas.93.3.996,United States;United States,Article,Boston;Austin,1,Journal,2-s2.0-0030053397
Jacobshagen S.,,Transcription of CABII is regulated by the biological clock in Chlamydomonas reinhardtii,Sep,Plant Molecular Biology,37,10.1007/BF00040834,United States;United States,Article,Bowling Green;Nashville,0,Journal,2-s2.0-0030239138
