Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Sankoff D.,,Short inversions and conserved gene clusters,2002,Bioinformatics,24,10.1093/bioinformatics/18.10.1305,Canada,Article,Montreal,1,Journal,2-s2.0-0036772910
Snel B.,,The identification of functional modules from the genomic association of genes,2002,Proceedings of the National Academy of Sciences of the United States of America,204,10.1073/pnas.092632599,Germany,Article,Heidelberg,1,Journal,2-s2.0-0037197886
Korbel J.,,SHOT: A web server for the construction of genome phylogenies,2002,Trends in Genetics,142,10.1016/S0168-9525(01)02597-5,Germany,Note,Heidelberg,0,Journal,2-s2.0-0036499057
Remm M.,,Automatic clustering of orthologs and in-paralogs from pairwise species comparisons,2001,Journal of Molecular Biology,882,10.1006/jmbi.2000.5197,Estonia;Sweden,Article,Tartu;Stockholm,0,Journal,2-s2.0-0035861990
Barloy-Hubler F.,,Ribosomal protein gene cluster analysis in eubacterium genomics: Homology between Sinorhizobium meliloti strain 1021 and Bacillus subtilis,2001,Nucleic Acids Research,12,10.1093/nar/29.13.2747,France,Article,Rennes,1,Journal,2-s2.0-0035394646
Heber S.,,Algorithms for finding gene clusters,2001,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),30,10.1007/3-540-44696-6_20,United States,Conference Paper,San Diego,0,Book Series,2-s2.0-84959048279
Heber S.,,Finding all common intervals of k permutations,2001,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),74,10.1007/3-540-48194-x_19,United States;Germany,Conference Paper,San Diego;Heidelberg,0,Book Series,2-s2.0-84956972433
Fujibuchi W.,,Automatic detection of conserved gene clusters in multiple genomes by graph comparison and P-quasi grouping,2000,Nucleic Acids Research,36,10.1093/nar/28.20.4029,United States;Japan,Article,Bethesda;Kyoto,1,Journal,2-s2.0-0034668036
Ogata H.,,A heuristic graph comparison algorithm and its application to detect functionally related enzyme clusters,2000,Nucleic Acids Research,156,10.1093/nar/28.20.4021,Japan;France,Article,Kyoto;Marseille,0,Journal,2-s2.0-0034667776
Uno T.,,Fast algorithms to enumerate all common intervals of two permutations,2000,Algorithmica (New York),105,10.1007/s004539910014,Japan,Article,Tokyo,0,Journal,2-s2.0-1642392968
Tatusov R.L.,,The COG database: A tool for genome-scale analysis of protein functions and evolution,2000,Nucleic Acids Research,2214,10.1093/nar/28.1.33,United States,Short Survey,Bethesda,0,Journal,2-s2.0-0033956060
Aude J.,,Applications of the pyramidal clustering method to biological objects,1999,Computers and Chemistry,18,10.1016/S0097-8485(99)00006-6,France,Article,Le Chesnay,0,Journal,2-s2.0-0033563471
Comet J.P.,,Significance of Z-value statistics of Smith-Waterman scores for protein alignments,1999,Computers and Chemistry,60,10.1016/S0097-8485(99)00008-X,France,Article,Le Chesnay,0,Journal,2-s2.0-0033563350
Overbeek R.,,The use of gene clusters to infer functional coupling,1999,Proceedings of the National Academy of Sciences of the United States of America,937,10.1073/pnas.96.6.2896,United States;United States,Article,Lemont;Chicago,1,Journal,2-s2.0-0033055062
Bansal A.K.,,An automated comparative analysis of 17 complete microbial genomes,1999,Bioinformatics,44,10.1093/bioinformatics/15.11.900,United States,Conference Paper,Kent,1,Journal,2-s2.0-0033384634
Gale M.,,Plant comparative genetics after 10 years,1998,Science,299,10.1126/science.282.5389.656,United Kingdom,Short Survey,Norwich,0,Journal,2-s2.0-0032561403
Deckert G.,,The complete genome of the hyperthermophilic bacterium Aquifex aeolicus,1998,Nature,922,10.1038/32831,United States;United States,Article,San Diego;San Diego,1,Journal,2-s2.0-0032568375
Glemet E.,,"Lassap, a large scale sequence compahson package",1997,Bioinformatics,72,10.1093/bioinformatics/13.2.137,,Article,,1,Journal,2-s2.0-0030929643
Sankoff D.,,Gene order comparisons for phylogenetic inference: Evolution of the mitochondrial genome,1992,Proceedings of the National Academy of Sciences of the United States of America,300,10.1073/pnas.89.14.6575,Canada,Article,Montreal,1,Journal,2-s2.0-0026680446
