Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kaneko S.,,Phosphorylation of the PRC2 component Ezh2 is cell cycle-regulated and up-regulates its binding to ncRNA,2010,Genes and Development,276,10.1101/gad.1983810,United States,Article,New York,1,Journal,2-s2.0-78649807567
Chen S.,,Cyclin-dependent kinases regulate epigenetic gene silencing through phosphorylation of EZH2,2010,Nature Cell Biology,168,10.1038/ncb2116,United States;United States,Article,Minneapolis;Minneapolis,0,Journal,2-s2.0-78149285100
Tsai M.C.,,Long noncoding RNA as modular scaffold of histone modification complexes,2010,Science,2068,10.1126/science.1192002,United States,Article,Stanford,0,Journal,2-s2.0-77954572735
Nikoloski G.,,Somatic mutations of the histone methyltransferase gene EZH2 in myelodysplastic syndromes,2010,Nature Genetics,553,10.1038/ng.620,Netherlands,Article,Nijmegen,0,Journal,2-s2.0-77955087290
Ernst T.,,Inactivating mutations of the histone methyltransferase gene EZH2 in myeloid disorders,2010,Nature Genetics,810,10.1038/ng.621,United Kingdom;Germany,Article,Southampton;Jena,0,Journal,2-s2.0-77955085750
Kanhere A.,,Short RNAs Are Transcribed from Repressed Polycomb Target Genes and Interact with Polycomb Repressive Complex-2,2010,Molecular Cell,279,10.1016/j.molcel.2010.03.019,United Kingdom,Article,London,1,Journal,2-s2.0-77953107585
Yap K.,,Molecular Interplay of the Noncoding RNA ANRIL and Methylated Histone H3 Lysine 27 by Polycomb CBX7 in Transcriptional Silencing of INK4a,2010,Molecular Cell,957,10.1016/j.molcel.2010.03.021,United States,Article,New York,1,Journal,2-s2.0-77953096072
Pereira C.F.,,ESCs require PRC2 to direct the successful reprogramming of differentiated cells toward pluripotency,2010,Cell Stem Cell,121,10.1016/j.stem.2010.04.013,United Kingdom,Article,London,1,Journal,2-s2.0-77953086963
Mattout A.,,Chromatin plasticity and genome organization in pluripotent embryonic stem cells,2010,Current Opinion in Cell Biology,91,10.1016/j.ceb.2010.02.001,Israel,Review,Jerusalem,0,Journal,2-s2.0-77954819820
Landeira D.,,Jarid2 is a PRC2 component in embryonic stem cells required for multi-lineage differentiation and recruitment of PRC1 and RNA Polymerase II to developmental regulators,2010,Nature Cell Biology,214,10.1038/ncb2065,United Kingdom,Article,London,0,Journal,2-s2.0-77953120646
Eskeland R.,,Ring1B Compacts Chromatin Structure and Represses Gene Expression Independent of Histone Ubiquitination,2010,Molecular Cell,351,10.1016/j.molcel.2010.02.032,United Kingdom,Article,Edinburgh,1,Journal,2-s2.0-77951947926
Zemach A.,,Genome-wide evolutionary analysis of eukaryotic DNA methylation,2010,Science,940,10.1126/science.1186366,United States,Article,Berkeley,0,Journal,2-s2.0-77952355762
Scheuermann J.,,Histone H2A deubiquitinase activity of the Polycomb repressive complex PR-DUB,2010,Nature,446,10.1038/nature08966,Germany,Article,Heidelberg,0,Journal,2-s2.0-77952429798
Hawkins R.D.,,Distinct epigenomic landscapes of pluripotent and lineage-committed human cells,2010,Cell Stem Cell,523,10.1016/j.stem.2010.03.018,United States,Article,San Diego,1,Journal,2-s2.0-77953809032
Karanikolas B.,,"Comprehensive evaluation of the role of EZH2 in the growth, invasion, and aggression of a panel of prostate cancer cell lines",2010,Prostate,49,10.1002/pros.21112,United States,Article,Los Angeles,0,Journal,2-s2.0-77950874502
Wang L.,,Histone H3K27 methyltransferase Ezh2 represses Wnt genes to facilitate adipogenesis,2010,Proceedings of the National Academy of Sciences of the United States of America,167,10.1073/pnas.1000031107,United States,Article,Bethesda,1,Journal,2-s2.0-77952208495
