Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Ding X.,,An improved model for information dissemination and prediction on microblog networks,2014,Journal of University of Science and Technology of China,2,10.3969/j.issn.0253-2778.2014.07.007,China,Article,Yantai,0,Journal,2-s2.0-84906967838
Wang H.,,Dynamics of rumor spreading in mobile social networks,2013,Wuli Xuebao/Acta Physica Sinica,34,10.7498/aps.62.110505,China,Article,Hefei,0,Journal,2-s2.0-84879878232
Wang C.C.,,Rumor propagation model based on complex network,2012,Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice,5,,China,Article,Changsha,0,Journal,2-s2.0-84863232453
Chen B.,,Dissemination and control model of internet public opinion in the ubiquitous media environments,2011,Xitong Gongcheng Lilun yu Shijian/System Engineering Theory and Practice,18,,China;China,Article,Nanjing;Nanjing,0,Journal,2-s2.0-84855181839
Huo L.,,An interplay model for authorities' actions and rumor spreading in emergency event,2011,Physica A: Statistical Mechanics and its Applications,30,10.1016/j.physa.2011.05.008,China,Article,Shanghai,0,Journal,2-s2.0-79961025727
Lebensztayn E.,,On the behaviour of a rumour process with random stifling,2011,Environmental Modelling and Software,21,10.1016/j.envsoft.2010.10.015,Brazil,Article,Campinas,1,Journal,2-s2.0-78650531263
Belen S.,,Rumours with general initial conditions,2004,ANZIAM Journal,10,10.1017/S1446181100013444,Australia,Article,Adelaide,1,Journal,2-s2.0-33747282702
Li J.Q.,,Global analysis of some epidemic models with general contact rate and constant immigration,2004,Applied Mathematics and Mechanics (English Edition),16,10.1007/bf02437523,China;China,Article,Xi'an;Xi'an,0,Journal,2-s2.0-3142613396
Gruhl D.,,Information diffusion through blogspace,2004,"Thirteenth International World Wide Web Conference Proceedings, WWW2004",737,10.1145/988672.988739,United States,Conference Paper,Yorktown Heights,0,Conference Proceeding,2-s2.0-19944399438
Van Den Driessche P.,,Reproduction numbers and sub-threshold endemic equilibria for compartmental models of disease transmission,2002,Mathematical Biosciences,3309,10.1016/S0025-5564(02)00108-6,Canada,Article,Victoria,0,Journal,2-s2.0-0036845274
Fan M.,,Global stability of an SEIS epidemic model with recruitment and a varying total population size,2001,Mathematical Biosciences,88,10.1016/S0025-5564(00)00067-5,China,Article,Changchun,0,Journal,2-s2.0-0035050183
Van Den Driessche P.,,A simple SIS epidemic model with a backward bifurcation,2000,Journal of Mathematical Biology,175,10.1007/s002850000032,Canada,Article,Victoria,0,Journal,2-s2.0-0034198679
