Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Paothong A.,,Agent-based modeling simulation under local network externality,2014,Journal of Economic Interaction and Coordination,3,10.1007/s11403-013-0110-4,United States,Article,Tampa,0,Journal,2-s2.0-84897627787
Crokidakis N.,,The influence of local majority opinions on the dynamics of the sznajd model,2014,Journal of Physics: Conference Series,4,10.1088/1742-6596/487/1/012016,Brazil,Conference Paper,Rio de Janeiro,1,Conference Proceeding,2-s2.0-84896959779
Eliaz K.,,A model of boundedly rational “neuro” agents,2014,Economic Theory,5,10.1007/s00199-014-0834-y,United States;Israel,Article,Ann Arbor;Tel Aviv-Yafo,0,Journal,2-s2.0-85027929227
Bodineau T.,,Metastability in the dilute Ising model,2013,Probability Theory and Related Fields,4,10.1007/s00440-012-0474-8,France,Article,Paris,0,Journal,2-s2.0-84888303531
Guo L.,,How much information is needed to be the majority during the binary-state opinion formation?,2013,Physica A: Statistical Mechanics and its Applications,3,10.1016/j.physa.2013.05.032,China,Article,Wuhan,0,Journal,2-s2.0-84880327307
Jalili M.,,Social power and opinion formation in complex networks,2013,Physica A: Statistical Mechanics and its Applications,81,10.1016/j.physa.2012.10.013,Iran,Article,Tehran,0,Journal,2-s2.0-84871716798
Mobilia M.,,Fixation and polarization in a three-species opinion dynamics model,2011,EPL,19,10.1209/0295-5075/95/50002,United Kingdom,Article,Leeds,0,Journal,2-s2.0-80052363539
Galam S.,,Pitfalls driven by the sole use of local updates in dynamical systems,2011,EPL,18,10.1209/0295-5075/95/48005,France,Article,Paris,0,Journal,2-s2.0-80051718572
He M.,,Public opinion evolution model with the variable topology structure based on scale free network,2010,Wuli Xuebao/Acta Physica Sinica,24,,China,Article,Wuhan,0,Journal,2-s2.0-77955798408
Zaklan G.,,Analysing tax evasion dynamics via the Ising model,2009,Journal of Economic Interaction and Coordination,47,10.1007/s11403-008-0043-5,Germany,Article,Bamberg,0,Journal,2-s2.0-58349120648
Suo S.,,The dynamics of public opinion in complex networks,2008,JASSS,33,,,Article,,0,Journal,2-s2.0-55849152383
Sousa A.,,Consensus formation on a triad scale-free network,2005,Physica A: Statistical Mechanics and its Applications,35,10.1016/j.physa.2004.09.027,Germany,Article,Stuttgart,0,Journal,2-s2.0-11444266427
Elgazzar A.,,Applications of small-world networks to some socio-economic systems,2003,Physica A: Statistical Mechanics and its Applications,25,10.1016/S0378-4371(02)01956-8,Egypt,Conference Paper,El-Arish,0,Journal,2-s2.0-0038576362
Albert R.,,Statistical mechanics of complex networks,2002,Reviews of Modern Physics,13650,10.1103/RevModPhys.74.47,United States;United States,Article,Minneapolis;Notre Dame,0,Journal,2-s2.0-0036013593
Ahmed E.,,An epidemic model on small-world networks and ring vaccination,2002,International Journal of Modern Physics C,17,10.1142/S0129183102003048,Egypt;United Arab Emirates,Article,Mansoura;Al Ain,0,Journal,2-s2.0-0036011459
Sznajd-Weron K.,,Opinion evolution in closed community,2000,International Journal of Modern Physics C,986,10.1142/S0129183100000936,Poland,Article,Wroclaw,0,Journal,2-s2.0-71849095800
Stauffer D.,,Generalization to square lattice of Sznajd sociophysics model,2000,International Journal of Modern Physics C,144,10.1142/S012918310000105X,Germany;Brazil,Article,Koln;Niteroi,0,Journal,2-s2.0-0034553451
Watts D.J.,,Collective dynamics of 'small-world9 networks,1998,Nature,25792,10.1038/30918,United States,Article,Ithaca,0,Journal,2-s2.0-0032482432
