Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang Y.,,A new genetic-based rumor diffusion model for social networks,2015,"2015 International Conference on Cyber Security of Smart Cities, Industrial Control System and Communications, SSIC 2015 - Proceedings",6,10.1109/SSIC.2015.7245327,China,Conference Paper,Shanghai,0,Conference Proceeding,2-s2.0-84957921738
Hong W.,,A novel SCNDR rumor propagation model on online social networks,2015,"2015 IEEE International Conference on Consumer Electronics - Taiwan, ICCE-TW 2015",6,10.1109/ICCE-TW.2015.7216829,,Conference Paper,,0,Conference Proceeding,2-s2.0-84959551340
Wang Y.,,On studying the impact of uncertainty on behavior diffusion in social networks,2015,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",40,10.1109/TSMC.2014.2359857,China,Article,Nanjing,0,Journal,2-s2.0-84921409419
Jiang Y.,,Diffusion in social networks: A multiagent perspective,2015,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",61,10.1109/TSMC.2014.2339198,China,Article,Nanjing,0,Journal,2-s2.0-84921419212
Metaxas P.T.,,DEMO: Using TwitterTrails.com to investigate rumor propagation,2015,"Proceedings of the ACM Conference on Computer Supported Cooperative Work, CSCW",29,10.1145/2685553.2702691,United States,Conference Paper,Wellesley,0,Conference Proceeding,2-s2.0-84939208637
Wu K.,,False rumors detection on Sina Weibo by propagation structures,2015,Proceedings - International Conference on Data Engineering,159,10.1109/ICDE.2015.7113322,China,Conference Paper,Shanghai,0,Conference Proceeding,2-s2.0-84940872958
Liu Y.,,The evolution of rumor spread on micrblog based on small-world network,2014,Complex Systems and Complexity Science,3,10.13306/j.1672-3813.2014.04.010,China,Article,Changsha,0,Journal,2-s2.0-84914097804
Zhang N.,,Dynamic 8-state ICSAR rumor propagation model considering official rumor refutation,2014,Physica A: Statistical Mechanics and its Applications,36,10.1016/j.physa.2014.07.023,China,Article,Beijing,0,Journal,2-s2.0-84906846253
Jiang Y.,,Understanding social networks from a multiagent perspective,2014,IEEE Transactions on Parallel and Distributed Systems,66,10.1109/TPDS.2013.254,China,Article,Nanjing,0,Journal,2-s2.0-84907203392
Xia L.,,Rumor spreading model considering the importance and fuzziness of information,2014,"Proceedings - 2014 9th International Conference on P2P, Parallel, Grid, Cloud and Internet Computing, 3PGCIC 2014",7,10.1109/3PGCIC.2014.51,China,Conference Paper,Nanjing,0,Conference Proceeding,2-s2.0-84946687631
Han S.,,Energy model for rumor propagation on social networks,2014,Physica A: Statistical Mechanics and its Applications,55,10.1016/j.physa.2013.10.003,China;China,Article,Beijing;Beijing,0,Journal,2-s2.0-84887217009
Zhao L.,,A model for the spread of rumors in Barrat-Barthelemy-Vespignani (BBV) networks,2013,Physica A: Statistical Mechanics and its Applications,19,10.1016/j.physa.2013.07.012,China;United States,Article,Shanghai;Ithaca,0,Journal,2-s2.0-84882853048
Huang J.,,A rumor spreading model based on user browsing behavior analysis in microblog,2013,2013 10th International Conference on Service Systems and Service Management - Proceedings of ICSSSM 2013,12,10.1109/ICSSSM.2013.6602630,China,Conference Paper,Shanghai,0,Conference Proceeding,2-s2.0-84885407711
Zhao L.,,SIR rumor spreading model in the new media age,2013,Physica A: Statistical Mechanics and its Applications,137,10.1016/j.physa.2012.09.030,China,Article,Shanghai,0,Journal,2-s2.0-84871711769
Liu D.,,Rumor propagation in online social networks like Twitter - A simulation study,2011,"Proceedings - 3rd International Conference on Multimedia Information Networking and Security, MINES 2011",44,10.1109/MINES.2011.109,China,Conference Paper,Nanjing,0,Conference Proceeding,2-s2.0-84862950054
Mendoza M.,,Twitter under crisis: Can we trust what we RT?,2010,SOMA 2010 - Proceedings of the 1st Workshop on Social Media Analytics,577,10.1145/1964858.1964869,United States,Conference Paper,Sunnyvale,0,Conference Proceeding,2-s2.0-79956048659
López-Pintado D.,,Diffusion in complex social networks,2008,Games and Economic Behavior,161,10.1016/j.geb.2007.08.001,Spain,Article,Barcelona,0,Journal,2-s2.0-39149136216
Kempe D.,,Maximizing the spread of influence through a social network,2003,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,4470,10.1145/956750.956769,United States,Conference Paper,Ithaca,0,Conference Proceeding,2-s2.0-33747172362
Zanette D.H.,,Dynamics of rumor propagation on small-world networks,2002,"Physical Review E - Statistical Physics, Plasmas, Fluids, and Related Interdisciplinary Topics",394,10.1103/PhysRevE.65.041908,Argentina,Article,Rio Negro,0,Journal,2-s2.0-41349109719
Daley D.,,Epidemics and Rumours [49],1964,Nature,312,10.1038/2041118a0,United Kingdom,Letter,Cambridge,0,Journal,2-s2.0-4143136066
