Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Unicomb S.,,Threshold driven contagion on weighted networks,2018,Scientific Reports,11,10.1038/s41598-018-21261-9,France,Article,Lyon,1,Journal,2-s2.0-85042173585
Wang W.,,Social contagions with heterogeneous credibility,2018,Physica A: Statistical Mechanics and its Applications,16,10.1016/j.physa.2018.02.052,China;China,Article,Chengdu;Chengdu,0,Journal,2-s2.0-85044656941
Wang W.,,Social contagions on correlated multiplex networks,2018,Physica A: Statistical Mechanics and its Applications,44,10.1016/j.physa.2017.12.081,China;China,Article,Chengdu;Chengdu,0,Journal,2-s2.0-85042057597
Chen X.,,Optimal resource diffusion for suppressing disease spreading in multiplex networks,2018,Journal of Statistical Mechanics: Theory and Experiment,46,10.1088/1742-5468/aabfcc,China,Article,Chengdu,0,Journal,2-s2.0-85048081970
Chen X.,,Suppressing epidemic spreading in multiplex networks with social-support,2018,New Journal of Physics,54,10.1088/1367-2630/aa9cda,China,Article,Chengdu,1,Journal,2-s2.0-85041482842
Liu M.,,Social contagions on time-varying community networks,2017,Physical review. E,30,10.1103/PhysRevE.95.052306,China,Article,Chengdu,0,Journal,2-s2.0-85041499134
Malik H.,,Robustness of dengue complex network under targeted versus random attack,2017,Complexity,11,10.1155/2017/2515928,Malaysia,Article,Kuala Lumpur,1,Journal,2-s2.0-85029434922
Liu X.,,Online social network emergency public event information propagation and nonlinear mathematical modeling,2017,Complexity,9,10.1155/2017/5857372,China;China,Article,Chongqing;Chongqing,1,Journal,2-s2.0-85023605577
Qi H.,,Dynamics of a nonautonomous stochastic SIS epidemic model with double epidemic hypothesis,2017,Complexity,48,10.1155/2017/4861391,China,Article,Qingdao,1,Journal,2-s2.0-85037640223
Gao L.,,Effective information spreading based on local information in correlated networks,2016,Scientific Reports,24,10.1038/srep38220,China,Article,Chengdu,1,Journal,2-s2.0-85002604721
Chen X.,,Crossover phenomena of percolation transition in evolution networks with hybrid attachment,2016,Chaos,22,10.1063/1.4961251,China,Article,Chengdu,0,Journal,2-s2.0-84983637773
Karsai M.,,"Local cascades induced global contagion: How heterogeneous thresholds, exogenous effects, and unconcerned behaviour govern online adoption spreading",2016,Scientific Reports,21,10.1038/srep27178,France,Article,Paris,1,Journal,2-s2.0-84974653249
Wang W.,,Dynamics of social contagions with heterogeneous adoption thresholds: Crossover phenomena in phase transition,2016,New Journal of Physics,51,10.1088/1367-2630/18/1/013029,China,Article,Chengdu,1,Journal,2-s2.0-84957575083
Karampourniotis P.,,The impact of heterogeneous thresholds on social contagion with multiple initiators,2015,PLoS ONE,19,10.1371/journal.pone.0143020,United States,Article,Troy,1,Journal,2-s2.0-84957108902
Wang W.,,Dynamics of social contagions with memory of nonredundant information,2015,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",80,10.1103/PhysRevE.92.012820,China,Article,Chengdu,1,Journal,2-s2.0-84938792803
Wang W.,,Dynamics of social contagions with limited contact capacity,2015,Chaos,27,10.1063/1.4929761,China,Article,Chengdu,0,Journal,2-s2.0-84940993061
Backlund V.P.,,Effects of temporal correlations on cascades: Threshold models on temporal networks,2014,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",28,10.1103/PhysRevE.89.062815,Finland,Article,Espoo,0,Journal,2-s2.0-84903649496
Wang W.,,Asymmetrically interacting spreading dynamics on complex layered networks,2014,Scientific Reports,144,10.1038/srep05097,China,Article,Chengdu,1,Journal,2-s2.0-84901705456
Chen W.,,Microtransition cascades to percolation,2014,Physical Review Letters,37,10.1103/PhysRevLett.112.155701,China,Article,Beijing,0,Journal,2-s2.0-84898964342
Zheng M.,,Spreading in online social networks: The role of social reinforcement,2013,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",67,10.1103/PhysRevE.88.012818,China,Article,Guilin,0,Journal,2-s2.0-84881124585
Dodds P.,,"Limited imitation contagion on random networks: Chaos, universality, and unpredictability",2013,Physical Review Letters,20,10.1103/PhysRevLett.110.158701,United States,Article,Burlington,1,Journal,2-s2.0-84876154714
Miller J.,,Incorporating disease and population structure into models of SIR disease in contact networks.,2013,PloS one,58,10.1371/journal.pone.0069162,United States,Article,University Park,1,Journal,2-s2.0-84899041710
Miller J.C.,,Edge-based compartmental modelling for infectious disease spread,2012,Journal of the Royal Society Interface,135,10.1098/rsif.2011.0403,United States;United States,Article,Boston;Bethesda,1,Journal,2-s2.0-84859089658
Liu R.R.,,Cascading dynamics on random networks: Crossover in phase transition,2012,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",50,10.1103/PhysRevE.85.026110,China;China;United States,Article,Hangzhou;Hefei;Tempe,0,Journal,2-s2.0-84863168017
Centola D.,,An experimental study of homophily in the adoption of health behavior,2011,Science,307,10.1126/science.1207055,United States,Article,Cambridge,0,Journal,2-s2.0-82755165157
Karrer B.,,Message passing approach for general epidemic models,2010,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",160,10.1103/PhysRevE.82.016101,United States,Article,Ann Arbor,0,Journal,2-s2.0-77954322317
Aral S.,,Distinguishing influence-based contagion from homophily-driven diffusion in dynamic networks,2009,Proceedings of the National Academy of Sciences of the United States of America,655,10.1073/pnas.0908800106,United States;United States,Article,New York;Cambridge,1,Journal,2-s2.0-76049088642
Dodds P.S.,,Analysis of a threshold model of social contagion on degree-correlated networks,2009,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",35,10.1103/PhysRevE.79.066115,United States,Article,Burlington,0,Journal,2-s2.0-67650109623
Castellano C.,,Statistical physics of social dynamics,2009,Reviews of Modern Physics,2176,10.1103/RevModPhys.81.591,Italy,Article,Rome,0,Journal,2-s2.0-65549108449
Gleeson J.P.,,Cascades on correlated and modular random networks,2008,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",130,10.1103/PhysRevE.77.046117,Ireland,Article,Limerick,0,Journal,2-s2.0-43049086711
Barrat A.,,Dynamical processes on complex networks,2008,Dynamical Processes on Complex Networks,1582,10.1017/CBO9780511791383,France;France;Italy,Book,Saint-Aubin;Paris;,0,Book,2-s2.0-84924517160
Watts D.,,"Inf luentials, networks, and public opinion formation",2007,Journal of Consumer Research,1024,10.1086/518527,United States,Article,New York,0,Journal,2-s2.0-36749044180
Christakis N.,,The spread of obesity in a large social network over 32 years,2007,New England Journal of Medicine,2896,10.1056/NEJMsa066082,United States;United States;United States,Article,Cambridge;Cambridge;Boston,0,Journal,2-s2.0-34547170053
Gleeson J.P.,,Seed size strongly affects cascades on random networks,2007,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",131,10.1103/PhysRevE.75.056103,Ireland,Article,Cork,0,Journal,2-s2.0-34248227402
Catanzaro M.,,Generation of uncorrelated random scale-free networks 027103,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",470,10.1103/PhysRevE.71.027103,Spain,Article,Barcelona,0,Journal,2-s2.0-34548491989
Dodds P.S.,,Universal behavior in a generalized model of contagion,2004,Physical Review Letters,320,10.1103/PhysRevLett.92.218701,United States,Article,New York,0,Journal,2-s2.0-3142519922
Barthélemy M.,,Velocity and hierarchical spread of epidemic outbreaks in scale-free networks,2004,Physical review letters,491,,France,Article,Bruyeres-les-Chatel,0,Journal,2-s2.0-2942573513
Watts D.,,A simple model of global cascades on random networks,2002,Proceedings of the National Academy of Sciences of the United States of America,1445,10.1073/pnas.082090499,United States,Article,New York,1,Journal,2-s2.0-0037197979
Challet D.,,Stylized facts of financial markets and market crashes in Minority Games,2001,Physica A: Statistical Mechanics and its Applications,117,10.1016/S0378-4371(01)00103-0,United Kingdom,Article,Oxford,0,Journal,2-s2.0-0035873615
Pastor-Satorras R.,,Epidemic spreading in scale-free networks,2001,Physical Review Letters,3738,10.1103/PhysRevLett.86.3200,Spain,Article,Barcelona,0,Journal,2-s2.0-0035794256
Challet D.,,Statistical mechanics of systems with heterogeneous agents: Minority games,2000,Physical Review Letters,212,10.1103/PhysRevLett.84.1824,Switzerland,Article,Fribourg,0,Journal,2-s2.0-0000538502
Granovetter M.,,Threshold models of interpersonal effects in consumer demand,1986,Journal of Economic Behavior and Organization,174,10.1016/0167-2681(86)90023-5,United States,Article,Stony Brook,0,Journal,2-s2.0-0001973647
