Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Xia W.,,Structural Balance and Opinion Separation in Trust-Mistrust Social Networks,2016,IEEE Transactions on Control of Network Systems,94,10.1109/TCNS.2015.2437528,China,Article,Dalian,0,Journal,2-s2.0-84963812567
Hu J.,,Adaptive bipartite consensus on coopetition networks,2015,Physica D: Nonlinear Phenomena,45,10.1016/j.physd.2015.05.012,China,Article,Chengdu,0,Journal,2-s2.0-84935901126
Altafini C.,,Predictable dynamics of opinion forming for networks with antagonistic interactions,2015,IEEE Transactions on Automatic Control,87,10.1109/TAC.2014.2343371,Italy;Sweden,Article,Trieste;Linkoping,0,Journal,2-s2.0-84921776186
Zakhar'Eva A.,,Distributed control of multiple non-holonomic robots with sector vision and range-only measurements for target capturing with collision avoidance,2015,Robotica,12,10.1017/S0263574714000320,Russian Federation,Article,Saint Petersburg (ex Leningrad),0,Journal,2-s2.0-84921028899
Hu J.,,Emergent collective behaviors on coopetition networks,2014,"Physics Letters, Section A: General, Atomic and Solid State Physics",111,10.1016/j.physleta.2014.04.070,China,Article,Chengdu,0,Journal,2-s2.0-84901641121
Valcher M.,,On the consensus and bipartite consensus in high-order multi-agent dynamical systems with antagonistic interactions,2014,Systems and Control Letters,193,10.1016/j.sysconle.2014.01.006,Italy,Article,Padua,0,Journal,2-s2.0-84894624208
Ovchinnikov K.,,Decentralized multi-agent tracking of unknown environmental level sets by a team of nonholonomic robots,2014,International Congress on Ultra Modern Telecommunications and Control Systems and Workshops,5,10.1109/ICUMT.2014.7002127,Russian Federation,Conference Paper,Saint Petersburg (ex Leningrad),0,Conference Proceeding,2-s2.0-85011659390
Chebotarev P.,,The forest consensus theorem,2014,IEEE Transactions on Automatic Control,11,10.1109/TAC.2014.2304369,Russian Federation,Article,Moscow,0,Journal,2-s2.0-84906539554
Proskurnikov A.,,Opinion dynamics using Altafini's model with a time-varying directed graph,2014,"2014 IEEE International Symposium on Intelligent Control, ISIC 2014",13,10.1109/ISIC.2014.6967611,Russian Federation;Netherlands,Conference Paper,Saint Petersburg (ex Leningrad);Groningen,0,Conference Proceeding,2-s2.0-84919391773
Proskurnikov A.,,Consensus and polarization in Altafini's model with bidirectional time-varying network topologies,2014,Proceedings of the IEEE Conference on Decision and Control,18,10.1109/CDC.2014.7039710,Netherlands,Conference Paper,Groningen,0,Conference Proceeding,2-s2.0-84988042623
Hendrickx J.,,A lifting approach to models of opinion dynamics with antagonisms,2014,Proceedings of the IEEE Conference on Decision and Control,43,10.1109/CDC.2014.7039711,Belgium,Conference Paper,Louvain-la-Neuve,0,Conference Proceeding,2-s2.0-84973168285
Shi G.,,Robust consensus for continuous-time multiagent dynamics,2013,SIAM Journal on Control and Optimization,73,10.1137/110841308,Sweden,Conference Paper,Stockholm,0,Journal,2-s2.0-84890465452
Wang C.,,Forming circle formations of anonymous mobile agents with order preservation,2013,IEEE Transactions on Automatic Control,90,10.1109/TAC.2013.2263653,China;Netherlands,Article,Beijing;Groningen,0,Journal,2-s2.0-84889651441
Yu W.,,Swarming behaviors in multi-agent systems with nonlinear dynamics,2013,Chaos,26,10.1063/1.4829631,Australia;China,Article,Melbourne;Nanjing,0,Journal,2-s2.0-84891397081
Shi G.,,The role of persistent graphs in the agreement seeking of social networks,2013,IEEE Journal on Selected Areas in Communications,40,10.1109/JSAC.2013.SUP.0513052,Sweden,Article,Stockholm,0,Journal,2-s2.0-84883402176
Dandekar P.,,"Biased assimilation, homophily, and the dynamics of polarization",2013,Proceedings of the National Academy of Sciences of the United States of America,128,10.1073/pnas.1217220110,United States,Article,Palo Alto,1,Journal,2-s2.0-84876046902
Altafini C.,,Consensus problems on networks with antagonistic interactions,2013,IEEE Transactions on Automatic Control,602,10.1109/TAC.2012.2224251,Italy,Article,Trieste,0,Journal,2-s2.0-84875588811
Hendrickx J.,,Convergence of type-symmetric and cut-balanced consensus seeking systems,2013,IEEE Transactions on Automatic Control,123,10.1109/TAC.2012.2203214,Belgium,Article,Louvain-la-Neuve,0,Journal,2-s2.0-84871729992
Matveev A.S.,,Stability of continuous-time consensus algorithms for switching networks with bidirectional interaction,2013,"2013 European Control Conference, ECC 2013",15,10.23919/ecc.2013.6669764,Russian Federation,Conference Paper,Saint Petersburg (ex Leningrad),0,Conference Proceeding,2-s2.0-84893306280
Altafini C.,,Dynamics of opinion forming in structurally balanced social networks,2012,PLoS ONE,118,10.1371/journal.pone.0038135,Italy,Article,Trieste,1,Journal,2-s2.0-84862531737
Romanczuk P.,,Swarming and pattern formation due to selective attraction and repulsion,2012,Interface Focus,31,10.1098/rsfs.2012.0030,Germany,Article,Dresden,1,Journal,2-s2.0-84868295471
Münz U.,,Consensus in multi-agent systems with coupling delays and switching topology,2011,IEEE Transactions on Automatic Control,121,10.1109/TAC.2011.2161052,Germany,Article,Stuttgart,0,Journal,2-s2.0-83255176379
Xia W.,,Clustering in diffusively coupled networks,2011,Automatica,149,10.1016/j.automatica.2011.08.043,Netherlands,Article,Groningen,0,Journal,2-s2.0-80053619900
Marvel S.,,Continuous-time model of structural balance,2011,Proceedings of the National Academy of Sciences of the United States of America,140,10.1073/pnas.1013213108,United States,Article,Ithaca,1,Journal,2-s2.0-79952174808
Flache A.,,Small worlds and cultural polarization,2011,Journal of Mathematical Sociology,96,10.1080/0022250X.2010.532261,Netherlands,Article,Groningen,0,Journal,2-s2.0-79551601874
Mesbahi M.,,Graph theoretic methods in multiagent networks,2010,Graph Theoretic Methods in Multiagent Networks,1556,,United States,Book,Seattle,0,Book,2-s2.0-84883932589
Scardovi L.,,Synchronization in networks of identical linear systems,2009,Automatica,587,10.1016/j.automatica.2009.07.006,United States,Article,Princeton,0,Journal,2-s2.0-70349855204
Cao M.,,"Reaching a consensus in a dynamically changing environment: Convergence rates, measurement delays, and asynchronous events",2008,SIAM Journal on Control and Optimization,228,10.1137/060657029,United States,Article,New Haven,0,Journal,2-s2.0-55549122339
Ren W.,,Distributed consensus in multi-vehicle cooperative control: Theory and applications,2008,Communications and Control Engineering,1575,,United States,Chapter,Logan,0,Book Series,2-s2.0-85030956522
Zhiyun L.,,State agreement for continuous-time coupled nonlinear systems,2007,SIAM Journal on Control and Optimization,376,10.1137/050626405,Canada,Article,Toronto,0,Journal,2-s2.0-39449107783
Dillard J.P.,,On the nature of reactance and its role in persuasive health communication,2005,Communication Monographs,558,10.1080/03637750500111815,United States,Article,University Park,0,Journal,2-s2.0-23044479110
Blondel V.,,"Convergence in multiagent coordination, consensus, and flocking",2005,"Proceedings of the 44th IEEE Conference on Decision and Control, and the European Control Conference, CDC-ECC '05",636,10.1109/CDC.2005.1582620,Belgium,Conference Paper,Louvain-la-Neuve,0,Conference Proceeding,2-s2.0-33750580637
Antal T.,,Dynamics of social balance on networks,2005,"Physical Review E - Statistical, Nonlinear, and Soft Matter Physics",146,10.1103/PhysRevE.72.036121,United States,Article,Boston,0,Journal,2-s2.0-28844504317
