Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Sun G.,,EvoRiver: Visual analysis of topic coopetition on social media,2014,IEEE Transactions on Visualization and Computer Graphics,76,10.1109/TVCG.2014.2346919,China,Article,Hangzhou,0,Journal,2-s2.0-84910063242
Cui W.,,How hierarchical topics evolve in large text corpora,2014,IEEE Transactions on Visualization and Computer Graphics,76,10.1109/TVCG.2014.2346433,United States,Article,Redmond,0,Journal,2-s2.0-84909635750
Liu S.,,A survey on information visualization: recent advances and challenges,2014,Visual Computer,191,10.1007/s00371-013-0892-3,China,Article,Beijing,0,Journal,2-s2.0-84919877524
Tang D.,,Learning sentiment-specific word embedding for twitter sentiment classification,2014,"52nd Annual Meeting of the Association for Computational Linguistics, ACL 2014 - Proceedings of the Conference",620,10.3115/v1/p14-1146,China,Conference Paper,Harbin,0,Conference Proceeding,2-s2.0-84906924350
Viégas F.,,Google+ Ripples: A native visualization of information flow,2013,WWW 2013 - Proceedings of the 22nd International Conference on World Wide Web,35,,United States,Conference Paper,Mountain View,0,Conference Proceeding,2-s2.0-84886686623
Xu P.,,Visual analysis of topic competition on social media,2013,IEEE Transactions on Visualization and Computer Graphics,82,10.1109/TVCG.2013.221,Hong Kong,Article,Hong Kong,0,Journal,2-s2.0-84885393523
Dou W.,,HierarchicalTopics: Visually exploring large text collections using topic hierarchies,2013,IEEE Transactions on Visualization and Computer Graphics,100,10.1109/TVCG.2013.162,United States,Article,Charlotte,0,Journal,2-s2.0-84886651912
Sun G.,,A survey of visual analytics techniques and applications: State-of-the-art research and future challenges,2013,Journal of Computer Science and Technology,120,10.1007/s11390-013-1383-8,China;China,Conference Paper,Beijing;Hangzhou,0,Journal,2-s2.0-84885410898
Zhang C.,,Time-space varying visual analysis of micro-blog sentiment,2013,ACM International Conference Proceeding Series,6,10.1145/2493102.2493110,China,Conference Paper,Shanghai,0,Conference Proceeding,2-s2.0-84883721224
Hao M.,,Visual sentiment analysis of customer feedback streams using geo-temporal term associations,2013,Information Visualization,20,10.1177/1473871613481691,United States,Article,Palo Alto,0,Journal,2-s2.0-84889040184
Guille A.,,Information diffusion in online social networks: A survey,2013,SIGMOD Record,402,10.1145/2503792.2503797,France,Article,Lyon,0,Journal,2-s2.0-84887422995
Stieglitz S.,,Emotions and information diffusion in social media - Sentiment of microblogs and sharing behavior,2013,Journal of Management Information Systems,542,10.2753/MIS0742-1222290408,Germany,Article,Munster,0,Journal,2-s2.0-84880193020
Wang C.,,SentiView: Sentiment analysis and visualization for internet popular topics,2013,IEEE Transactions on Human-Machine Systems,49,10.1109/THMS.2013.2285047,China,Article,Shanghai,0,Journal,2-s2.0-84893086921
Liu S.,,StoryFlow: Tracking the evolution of stories,2013,IEEE Transactions on Visualization and Computer Graphics,112,10.1109/TVCG.2013.196,China,Article,Beijing,0,Journal,2-s2.0-84885409727
Cao N.,,Whisper: Tracing the spatiotemporal process of information diffusion in real time,2012,IEEE Transactions on Visualization and Computer Graphics,99,10.1109/TVCG.2012.291,Hong Kong,Article,Hong Kong,0,Journal,2-s2.0-84867634266
Liu X.,,Automatic taxonomy construction from keywords,2012,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,91,10.1145/2339530.2339754,China;China,Conference Paper,Beijing;Beijing,0,Conference Proceeding,2-s2.0-84866030345
Rohrdantz C.,,Feature-based visual sentiment analysis of text document streams,2012,ACM Transactions on Intelligent Systems and Technology,20,10.1145/2089094.2089102,Germany,Conference Paper,Konstanz,0,Journal,2-s2.0-84858212695
Luo D.,,Event river: Visually exploring text collections with temporal references,2012,IEEE Transactions on Visualization and Computer Graphics,82,10.1109/TVCG.2010.225,United States,Article,Charlotte,0,Journal,2-s2.0-81455141431
Cui W.,,Textflow: Towards better understanding of evolving topics in text,2011,IEEE Transactions on Visualization and Computer Graphics,247,10.1109/TVCG.2011.239,Hong Kong,Article,Hong Kong,0,Journal,2-s2.0-80955143433
Marcus A.,,TwitInfo: Aggregating and visualizing microblogs for event exploration,2011,Conference on Human Factors in Computing Systems - Proceedings,401,10.1145/1978942.1978975,United States,Conference Paper,Cambridge,0,Conference Proceeding,2-s2.0-79958165921
Bollen J.,,Happiness is assortative in online social networks,2011,Artificial Life,150,10.1162/artl_a_00034,United States,Article,Bloomington,0,Journal,2-s2.0-79960530759
Bollen J.,,Twitter mood predicts the stock market,2011,Journal of Computational Science,2176,10.1016/j.jocs.2010.12.007,United States,Article,Bloomington,0,Journal,2-s2.0-79953102821
Blundell C.,,Bayesian rose trees,2010,"Proceedings of the 26th Conference on Uncertainty in Artificial Intelligence, UAI 2010",36,,United Kingdom,Conference Paper,London,0,Conference Proceeding,2-s2.0-80053136654
Wu Y.,,OpinionSeer: Interactive visualization of hotel customer feedback,2010,IEEE Transactions on Visualization and Computer Graphics,129,10.1109/TVCG.2010.183,Hong Kong,Article,Hong Kong,0,Journal,2-s2.0-78149254580
Dörk M.,,A Visual backchannel for large-scale events,2010,IEEE Transactions on Visualization and Computer Graphics,154,10.1109/TVCG.2010.129,Canada,Article,Calgary,0,Journal,2-s2.0-78149247056
Gomez-Rodriguez M.,,Inferring networks of diffusion and influence,2010,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,504,10.1145/1835804.1835933,United States,Conference Paper,Palo Alto,0,Conference Proceeding,2-s2.0-77956221415
Stroud N.,,Polarization and partisan selective exposure,2010,Journal of Communication,424,10.1111/j.1460-2466.2010.01497.x,United States,Article,Austin,0,Journal,2-s2.0-77955730862
Faridani S.,,Opinion space: A scalable tool for browsing online comments,2010,Conference on Human Factors in Computing Systems - Proceedings,101,10.1145/1753326.1753502,United States,Conference Paper,Berkeley,0,Conference Proceeding,2-s2.0-77953997246
Oelke D.,,Visual opinion analysis of customer feedback data,2009,"VAST 09 - IEEE Symposium on Visual Analytics Science and Technology, Proceedings",67,10.1109/VAST.2009.5333919,Germany,Conference Paper,Konstanz,0,Conference Proceeding,2-s2.0-72849140906
Carenini G.,,A multimedia interface for facilitating comparisons of opinions,2009,"International Conference on Intelligent User Interfaces, Proceedings IUI",25,10.1145/1502650.1502696,Canada,Conference Paper,Vancouver,0,Conference Proceeding,2-s2.0-77953871671
Parkinson B.,,Affecting others: Social appraisal and emotion contagion in everyday decision making,2009,Personality and Social Psychology Bulletin,70,10.1177/0146167209336611,United Kingdom,Article,Oxford,0,Journal,2-s2.0-69149090080
Gamon M.,,Blews: Using blogs to provide context for news articles,2008,ICWSM 2008 - Proceedings of the 2nd International Conference on Weblogs and Social Media,62,,United States,Conference Paper,Redmond,0,Conference Proceeding,2-s2.0-84890745998
Pang B.,,Opinion mining and sentiment analysis,2008,Foundations and Trends in Information Retrieval,5000,10.1561/1500000011,United States,Article,Sunnyvale,0,Journal,2-s2.0-48449095896
Chen C.,,Visual analysis of conflicting opinions,2006,"IEEE Symposium on Visual Analytics Science and Technology 2006, VAST 2006 - Proceedings",51,10.1109/VAST.2006.261431,United States,Conference Paper,Philadelphia,0,Conference Proceeding,2-s2.0-36349011694
Riehmann P.,,Interactive sankey diagrams,2005,"Proceedings - IEEE Symposium on Information Visualization, INFO VIS",141,10.1109/INFVIS.2005.1532152,Germany,Conference Paper,Weimar,0,Conference Proceeding,2-s2.0-33749418307
Gamon M.,,Pulse: Mining customer opinions from free text,2005,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),240,10.1007/11552253_12,United States,Conference Paper,Redmond,0,Book Series,2-s2.0-33745209469
Morinaga S.,,Mining product reputations on the web,2002,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,271,10.1145/775047.775098,Japan,Conference Paper,Tokyo,0,Conference Proceeding,2-s2.0-0242540451
Havre S.,,ThemeRiver: Visualizing thematic changes in large document collections,2002,IEEE Transactions on Visualization and Computer Graphics,494,10.1109/2945.981848,United States;United States,Article,Richland;New York,0,Journal,2-s2.0-0036261416
Richardson M.,,Mining knowledge-sharing sites for viral marketing,2002,Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,1052,10.1145/775047.775057,United States,Conference Paper,Seattle,0,Conference Proceeding,2-s2.0-0242456823
