Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang L.,,Characterizing the dynamics underlying global spread of epidemics,2018,Nature Communications,62,10.1038/s41467-017-02344-z,Hong Kong,Article,,1,Journal,2-s2.0-85040790397
de Arruda G.,,Fundamentals of spreading processes in single and multilayer complex networks,2018,Physics Reports,40,10.1016/j.physrep.2018.06.007,Italy;Brazil,Review,Turin;Sao Paulo,0,Journal,2-s2.0-85054148617
Tejedor A.,,Diffusion Dynamics and Optimal Coupling in Multiplex Networks with Directed Layers,2018,Physical Review X,16,10.1103/PhysRevX.8.031071,United States,Article,Irvine,1,Journal,2-s2.0-85054096694
Chen L.,,Complex contagions with social reinforcement from different layers and neighbors,2018,Physica A: Statistical Mechanics and its Applications,3,10.1016/j.physa.2018.03.017,China,Article,Chengdu,0,Journal,2-s2.0-85045795622
Wang W.,,Social contagions with heterogeneous credibility,2018,Physica A: Statistical Mechanics and its Applications,16,10.1016/j.physa.2018.02.052,China;China,Article,Chengdu;Chengdu,0,Journal,2-s2.0-85044656941
Wang Q.,,Heterogeneous investments promote cooperation in evolutionary public goods games,2018,Physica A: Statistical Mechanics and its Applications,31,10.1016/j.physa.2018.02.140,China,Article,Beijing,0,Journal,2-s2.0-85043389404
Chen X.,,Optimal resource diffusion for suppressing disease spreading in multiplex networks,2018,Journal of Statistical Mechanics: Theory and Experiment,46,10.1088/1742-5468/aabfcc,China,Article,Chengdu,0,Journal,2-s2.0-85048081970
Chen X.,,Suppressing epidemic spreading in multiplex networks with social-support,2018,New Journal of Physics,54,10.1088/1367-2630/aa9cda,China,Article,Chengdu,1,Journal,2-s2.0-85041482842
Yuan X.,,Eradicating catastrophic collapse in interdependent networks via reinforced nodes,2017,Proceedings of the National Academy of Sciences of the United States of America,46,10.1073/pnas.1621369114,United States,Article,Boston,1,Journal,2-s2.0-85016406931
Kan J.,,Effects of awareness diffusion and self-initiated awareness behavior on epidemic spreading - An approach based on multiplex networks,2017,Communications in Nonlinear Science and Numerical Simulation,69,10.1016/j.cnsns.2016.08.007,China,Article,Hefei,0,Journal,2-s2.0-84982146195
