Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Zhao J.,,MicroRNA expression profile and identification of miR-29 as a prognostic marker and pathogenetic factor by targeting CDK6 in mantle cell lymphoma,2010,Blood,276,10.1182/blood-2009-09-243147,United States,Article,Tampa,0,Journal,2-s2.0-77951003346
Ma L.,,Therapeutic silencing of miR-10b inhibits metastasis in a mouse mammary tumor model,2010,Nature Biotechnology,590,10.1038/nbt.1618,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-77950665077
Beitzinger M.,,MicroRNAs: From Decay to Decoy,2010,Cell,33,10.1016/j.cell.2010.02.020,Germany,Short Survey,Regensburg,1,Journal,2-s2.0-77649092427
Eiring A.,,miR-328 Functions as an RNA Decoy to Modulate hnRNP E2 Regulation of mRNA Translation in Leukemic Blasts,2010,Cell,380,10.1016/j.cell.2010.01.007,United States,Article,Columbus,1,Journal,2-s2.0-77649133970
Trang P.,,Regression of murine lung tumors by the let-7 microRNA,2010,Oncogene,385,10.1038/onc.2009.445,United States;United States,Article,New Haven;New Haven,1,Journal,2-s2.0-77949658280
Xiong Y.,,"Effects of microrna-29 on apoptosis, tumorigenicity, and prognosis of hepatocellular carcinoma",2010,Hepatology,454,10.1002/hep.23380,China,Article,Guangzhou,1,Journal,2-s2.0-77950602604
Lanford R.,,Therapeutic silencing of microRNA-122 in primates with chronic hepatitis C virus infection,2010,Science,1347,10.1126/science.1178178,United States,Article,San Antonio,0,Journal,2-s2.0-74249112787
Klein U.,,The DLEU2/miR-15a/16-1 Cluster Controls B Cell Proliferation and Its Deletion Leads to Chronic Lymphocytic Leukemia,2010,Cancer Cell,575,10.1016/j.ccr.2009.11.019,United States,Article,New York,1,Journal,2-s2.0-73649116987
Khraiwesh B.,,Transcriptional Control of Gene Expression by MicroRNAs,2010,Cell,300,10.1016/j.cell.2009.12.023,Germany;Germany,Article,Freiburg im Breisgau;Freiburg,1,Journal,2-s2.0-73149089202
Garzon R.,,MicroRNA 29b functions in acute myeloid leukemia,2009,Blood,338,10.1182/blood-2009-03-211938,United States,Article,Columbus,0,Journal,2-s2.0-73949118737
Mu P.,,Genetic dissection of the miR-17-92 cluster of microRNAs in Myc-induced B-cell lymphomas,2009,Genes and Development,366,10.1101/gad.1872909,United States,Article,New York,1,Journal,2-s2.0-72849125619
Olive V.,,miR-19 is a key oncogenic component of mir-17-92,2009,Genes and Development,462,10.1101/gad.1861409,United States,Article,Berkeley,1,Journal,2-s2.0-72849120988
Michelfelder S.,,Adeno-Associated Viral Vectors and Their Redirection to Cell-Type Specific Receptors,2009,Advances in Genetics,91,10.1016/S0065-2660(09)67002-4,Germany,Review,Hamburg,0,Book Series,2-s2.0-71549132206
Kumar M.,,Dicer1 functions as a haploinsufficient tumor suppressor,2009,Genes and Development,329,10.1101/gad.1848209,United States,Article,Cambridge,1,Journal,2-s2.0-72549115018
Costinean S.,,Src homology 2 domain-containing inositol-5-phosphatase and CCAAT enhancer-binding protein β are targeted by miR-155 in B cells of Eμ-MiR-155 transgenic mice,2009,Blood,232,10.1182/blood-2009-05-220814,United States,Article,Columbus,0,Journal,2-s2.0-70349331525
Garzon R.,,MicroRNA-29b induces global DNA hypomethylation and tumor suppressor gene reexpression in acute myeloid leukemia by targeting directly DNMT3A and 3B and indirectly DNMT1,2009,Blood,595,10.1182/blood-2008-07-170589,United States;United States,Article,Columbus;Columbus,0,Journal,2-s2.0-67650588646
Roccaro A.,,"MicroRNA expression in the biology, prognosis, and therapy of Waldenström macroglobulinemia",2009,Blood,84,10.1182/blood-2008-09-178228,Italy;Italy;United States,Article,Bari;Brescia;Boston,0,Journal,2-s2.0-66149084384
Velu C.,,Gfi1 regulates miR-21 and miR-196b to control myelopoiesis,2009,Blood,118,10.1182/blood-2008-11-190215,United States,Article,Cincinnati,0,Journal,2-s2.0-66549105485
Loya C.,,Transgenic microRNA inhibition with spatiotemporal specificity in intact organisms,2009,Nature Methods,154,10.1038/nmeth.1402,United States,Article,Boston,0,Journal,2-s2.0-73349122330
Kotani A.,,miR-128b is a potent glucocorticoid sensitizer in MLL-AF4 acute lymphocytic leukemia cells and exerts cooperative effects with miR-221,2009,Blood,75,10.1182/blood-2008-12-191619,Japan;United States,Article,Tokyo;Cambridge,0,Journal,2-s2.0-77950546589
Diosdado B.,,MiR-17-92 cluster is associated with 13q gain and c-myc expression during colorectal adenoma to adenocarcinoma progression,2009,British Journal of Cancer,201,10.1038/sj.bjc.6605037,Netherlands,Article,Amsterdam,1,Journal,2-s2.0-68749119636
Xu H.,,MicroRNA miR-29 modulates expression of immunoinhibitory molecule B7-H3: Potential implications for immune based therapy of human solid tumors,2009,Cancer Research,167,10.1158/0008-5472.CAN-08-4517,United States,Article,New York,1,Journal,2-s2.0-68049117231
Zhao X.,,Controlled delivery of antisense oligonucleotides: A brief review of current strategies,2009,Expert Opinion on Drug Delivery,69,10.1517/17425240902992894,United Kingdom,Review,Manchester,0,Journal,2-s2.0-67650403364
Kota J.,,Therapeutic microRNA Delivery Suppresses Tumorigenesis in a Murine Liver Cancer Model,2009,Cell,1362,10.1016/j.cell.2009.04.021,United States,Article,Columbus,1,Journal,2-s2.0-66449136951
Li Z.,,Biological functions of miR-29b contribute to positive regulation of osteoblast differentiation,2009,Journal of Biological Chemistry,420,10.1074/jbc.M809787200,United States,Article,Worcester,1,Journal,2-s2.0-67650169908
O'Connell R.,,Inositol phosphatase SHIP1 is a primary target of miR-155,2009,Proceedings of the National Academy of Sciences of the United States of America,573,10.1073/pnas.0902636106,United States,Article,Pasadena,1,Journal,2-s2.0-66349137358
Pigazzi M.,,MiR-34b targets cyclic AMP-responsive element binding protein in acute myeloid leukemia,2009,Cancer Research,108,10.1158/0008-5472.CAN-08-3404,Italy,Article,Padua,1,Journal,2-s2.0-65549124181
Friedman R.,,Most mammalian mRNAs are conserved targets of microRNAs,2009,Genome Research,5184,10.1101/gr.082701.108,United States;United States,Article,Cambridge;Chevy Chase,1,Journal,2-s2.0-60149095444
Merritt W.,,"Dicer, Drosha, and outcomes in patients with ovarian cancer",2008,New England Journal of Medicine,542,10.1056/NEJMoa0803785,United States,Article,Houston,0,Journal,2-s2.0-58049213696
Yang N.,,MicroRNA microarray identifies Let-7i as a novel biomarker and therapeutic target in human epithelial ovarian cancer,2008,Cancer Research,303,10.1158/0008-5472.CAN-08-1954,United States,Article,Philadelphia,1,Journal,2-s2.0-57749105325
Wang H.,,NF-κB-YY1-miR-29 Regulatory Circuitry in Skeletal Myogenesis and Rhabdomyosarcoma,2008,Cancer Cell,470,10.1016/j.ccr.2008.10.006,United States,Article,Columbus,1,Journal,2-s2.0-54549119169
Bonci D.,,The miR-15a-miR-16-1 cluster controls prostate cancer by targeting multiple oncogenic activities,2008,Nature Medicine,758,10.1038/nm.1880,Italy,Article,Rome,0,Journal,2-s2.0-55549114664
Kim D.,,MicroRNA-directed transcriptional gene silencing in mammalian cells,2008,Proceedings of the National Academy of Sciences of the United States of America,495,10.1073/pnas.0808830105,United States;United States;United States,Article,Boston;Duarte;Boston,1,Journal,2-s2.0-55849135596
Ivanovska I.,,Combinatorial microRNAs: Working together to make a difference,2008,Cell Cycle,57,10.4161/cc.7.20.6923,United States,Review,Seattle,1,Journal,2-s2.0-54049090778
Li Z.,,Distinct microRNA expression profiles in acute myeloid leukemia with common translocations,2008,Proceedings of the National Academy of Sciences of the United States of America,353,10.1073/pnas.0808266105,United States,Article,Chicago,1,Journal,2-s2.0-55749099505
Malik R.,,Design and development of antisense drugs,2008,Expert Opinion on Drug Discovery,15,10.1517/17460441.3.10.1189,India,Review,Mohali,0,Journal,2-s2.0-55049111537
Gumireddy K.,,Small-molecule inhibitors of microRNA miR-21 function,2008,Angewandte Chemie - International Edition,319,10.1002/anie.200801555,United States,Article,Philadelphia,0,Journal,2-s2.0-54749089002
Lujambio A.,,A microRNA DNA methylation signature for human cancer metastasis,2008,Proceedings of the National Academy of Sciences of the United States of America,854,10.1073/pnas.0803055105,Spain;Spain,Article,Hospitalet de Llobregat;Madrid,1,Journal,2-s2.0-51649083501
Yamakuchi M.,,miR-34a repression of SIRT1 regulates apoptosis,2008,Proceedings of the National Academy of Sciences of the United States of America,972,10.1073/pnas.0801613105,United States,Article,Baltimore,1,Journal,2-s2.0-51649115553
Pichiorri F.,,MicroRNAs regulate critical genes associated with multiple myeloma pathogenesis,2008,Proceedings of the National Academy of Sciences of the United States of America,438,10.1073/pnas.0806202105,United States,Article,Columbus,1,Journal,2-s2.0-51349093465
Gonzalez S.,,Mechanistic principles of chromatin remodeling guided by siRNAs and miRNAs,2008,Cell Cycle,99,10.4161/cc.7.16.6541,Spain,Article,Madrid,1,Journal,2-s2.0-49749133953
Lodygin D.,,Inactivation of miR-34a by aberrant CpG methylation in multiple types of cancer,2008,Cell Cycle,611,10.4161/cc.7.16.6533,Germany,Article,Planegg,1,Journal,2-s2.0-49749126791
Toyota M.,,Epigenetic silencing of microRNA-34b/c and B-cell translocation gene 4 is associated with CpG island methylation in colorectal cancer,2008,Cancer Research,528,10.1158/0008-5472.CAN-08-0325,Japan,Article,Sapporo,1,Journal,2-s2.0-49249121155
Ørom U.,,MicroRNA-10a Binds the 5′UTR of Ribosomal Protein mRNAs and Enhances Their Translation,2008,Molecular Cell,884,10.1016/j.molcel.2008.05.001,Denmark,Article,Copenhagen,1,Journal,2-s2.0-43449090367
Hackanson B.,,Epigenetic modification of CCAAT/enhancer binding protein α expression in acute myeloid leukemia,2008,Cancer Research,121,10.1158/0008-5472.CAN-08-0483,Germany;Germany;United States,Article,Freiburg im Breisgau;Freiburg im Breisgau;Columbus,1,Journal,2-s2.0-44849121373
Cole K.A.,,A functional screen identifies miR-34a as a candidate neuroblastoma tumor suppressor gene,2008,Molecular Cancer Research,244,10.1158/1541-7786.MCR-07-2102,United States,Article,Philadelphia,1,Journal,2-s2.0-49749150980
Sun F.,,Downregulation of CCND1 and CDK6 by miR-34a induces cell cycle arrest,2008,FEBS Letters,367,10.1016/j.febslet.2008.03.057,China,Article,Beijing,1,Journal,2-s2.0-42049092138
Elmén J.,,LNA-mediated microRNA silencing in non-human primates,2008,Nature,1303,10.1038/nature06783,Denmark,Article,Horsholm,0,Journal,2-s2.0-42249093319
Motoyama K.,,Clinical significance of high mobility group A2 in human gastric cancer and its relationship to let-7 MicroRNA family,2008,Clinical Cancer Research,190,10.1158/1078-0432.CCR-07-4667,Japan;Japan,Article,Fukuoka;Tokyo,1,Journal,2-s2.0-42249103794
Calin G.,,MiR-15a and miR-16-1 cluster functions in human leukemia,2008,Proceedings of the National Academy of Sciences of the United States of America,572,10.1073/pnas.0800121105,United States;United States,Article,Houston;Columbus,1,Journal,2-s2.0-42449152333
Xiao C.,,Lymphoproliferative disease and autoimmunity in mice with increased miR-17-92 expression in lymphocytes,2008,Nature Immunology,954,10.1038/ni1575,United States,Article,Boston,0,Journal,2-s2.0-39749163245
Garzon R.,,Distinctive microRNA signature of acute myeloid leukemia bearing cytoplasmic mutated nucleophosmin,2008,Proceedings of the National Academy of Sciences of the United States of America,396,10.1073/pnas.0800135105,United States,Article,Columbus,1,Journal,2-s2.0-41649119008
