Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Xie Y.,,Altered miRNA expression in sputum for diagnosis of non-small cell lung cancer,2010,Lung Cancer,242,10.1016/j.lungcan.2009.04.004,United States,Article,Baltimore,0,Journal,2-s2.0-72449187466
Ghosal R.,,A review of novel biological tools used in screening for the early detection of lung cancer,2009,Postgraduate Medical Journal,43,10.1136/pgmj.2008.076307,United Kingdom;United Kingdom,Review,Swansea;Llanelli,1,Journal,2-s2.0-67650469082
Jemal A.,,"Cancer statistics, 2009",2009,CA Cancer Journal for Clinicians,9529,10.3322/caac.20006,United States,Article,Atlanta,0,Journal,2-s2.0-67650874081
Lynam-Lennon N.,,The roles of microRNA in cancer and apoptosis,2009,Biological Reviews,285,10.1111/j.1469-185X.2008.00061.x,Ireland,Review,Dublin,0,Journal,2-s2.0-58849139162
Rabinowits G.,,Exosomal microRNA: A diagnostic marker for lung cancer,2009,Clinical Lung Cancer,884,10.3816/CLC.2009.n.006,United States,Article,Louisville,0,Journal,2-s2.0-62549125455
Markou A.,,Prognostic value of mature MicroRNA-21 and MicroRNA-205 overexpression in non-small cell lung cancer by quantitative real-time RT-PCR,2008,Clinical Chemistry,367,10.1373/clinchem.2007.101741,Greece,Article,Athens,1,Journal,2-s2.0-54049115558
Chen X.,,Characterization of microRNAs in serum: A novel class of biomarkers for diagnosis of cancer and other diseases,2008,Cell Research,3130,10.1038/cr.2008.282,China,Article,Nanjing,1,Journal,2-s2.0-53349177819
Deng S.,,Mechanisms of microRNA deregulation in human cancer,2008,Cell Cycle,253,10.4161/cc.7.17.6597,United States,Short Survey,Philadelphia,1,Journal,2-s2.0-50849104285
Qiu Q.,,Magnetic enrichment of bronchial epithelial cells from sputum for lung cancer diagnosis,2008,Cancer,35,10.1002/cncr.23596,United States,Article,Baltimore,0,Journal,2-s2.0-51649120893
Peltier H.,,Normalization of microRNA expression levels in quantitative RT-PCR assays: Identification of suitable reference RNA targets in normal and cancerous human solid tissues,2008,RNA,587,10.1261/rna.939908,United States,Article,Austin,1,Journal,2-s2.0-42449098100
Rosenfeld N.,,MicroRNAs accurately identify cancer tissue origin,2008,Nature Biotechnology,763,10.1038/nbt1392,Israel,Article,Rehovot,0,Journal,2-s2.0-41849114566
Barbarotto E.,,"MicroRNAs and cancer: Profile, profile, profile",2008,International Journal of Cancer,172,10.1002/ijc.23343,Italy;United States,Review,Ferrara;Houston,0,Journal,2-s2.0-38749083425
Yu S.L.,,MicroRNA Signature Predicts Survival and Relapse in Lung Cancer,2008,Cancer Cell,670,10.1016/j.ccr.2007.12.008,Taiwan;Taiwan,Article,Taipei;Taipei,1,Journal,2-s2.0-37349096992
Schmittgen T.,,Real-time PCR quantification of precursor and mature microRNA,2008,Methods,407,10.1016/j.ymeth.2007.09.006,United States,Article,Columbus,0,Journal,2-s2.0-37349051019
Jay C.,,miRNA profiling for diagnosis and prognosis of human cancer,2007,DNA and Cell Biology,179,10.1089/dna.2006.0554,United States,Article,Dallastown,0,Journal,2-s2.0-34249086851
Si M.,,miR-21-mediated tumor growth,2007,Oncogene,1232,10.1038/sj.onc.1210083,United States,Article,IL,1,Journal,2-s2.0-34247495591
Ferlay J.,,Estimates of the cancer incidence and mortality in Europe in 2006,2007,Annals of Oncology,2139,10.1093/annonc/mdl498,France,Article,Lyon,1,Journal,2-s2.0-33847638137
Li R.,,Genetic deletions in sputum as diagnostic markers for early detection of stage I non-small cell lung cancer,2007,Clinical Cancer Research,76,10.1158/1078-0432.CCR-06-1593,United States,Article,Baltimore,1,Journal,2-s2.0-33846869304
Calin G.,,MicroRNA-cancer connection: The beginning of a new tale,2006,Cancer Research,852,10.1158/0008-5472.CAN-06-0800,United States,Review,Columbus,1,Journal,2-s2.0-33747876113
Yanaihara N.,,Unique microRNA molecular profiles in lung cancer diagnosis and prognosis,2006,Cancer Cell,2500,10.1016/j.ccr.2006.01.025,United States,Article,Bethesda,1,Journal,2-s2.0-33644819964
Volinia S.,,A microRNA expression signature of human solid tumors defines cancer gene targets,2006,Proceedings of the National Academy of Sciences of the United States of America,4511,10.1073/pnas.0510565103,Italy;United States,Article,Ferrara;Columbus,1,Journal,2-s2.0-33144490646
Riffenburgh R.,,Statistics in Medicine,2006,Statistics in Medicine,62,10.1016/B978-0-12-088770-5.X5036-9,United States,Book,San Diego,0,Book,2-s2.0-85013895975
Iorio M.,,MicroRNA gene expression deregulation in human breast cancer,2005,Cancer Research,3167,10.1158/0008-5472.CAN-05-1783,United States,Article,Columbus,1,Journal,2-s2.0-23844555119
Lu J.,,MicroRNA expression profiles classify human cancers,2005,Nature,7356,10.1038/nature03702,United States;United States,Article,Boston;Cambridge,0,Journal,2-s2.0-20444460289
Van Mechelen I.,,Two-mode clustering methods: A structured overview,2004,Statistical Methods in Medical Research,129,10.1191/0962280204sm373ra,Belgium,Review,3000 Leuven,0,Journal,2-s2.0-6444228650
Sheski F.,,Diagnosis and treatment of early lung cancer: As it stands today,2004,Seminars in Respiratory and Critical Care Medicine,6,10.1055/s-2004-832718,United States,Review,Indianapolis,0,Journal,2-s2.0-4444360931
Keohavong P.,,Detection of K-ras and p53 mutations in sputum samples of lung cancer patients using laser capture microdissection microscope and mutation analysis,2004,Analytical Biochemistry,33,10.1016/j.ab.2003.09.030,United States,Article,Pittsburgh,0,Journal,2-s2.0-0344062858
Chanin T.,,Recent developments in biomarkers for the early detection of lung cancer: Perspectives based on publications 2003 to present,2004,Current Opinion in Pulmonary Medicine,41,10.1097/01.mcp.0000130321.11513.13,,Review,,0,Journal,2-s2.0-3042524939
Michael M.Z.,,Reduced Accumulation of Specific MicroRNAs in Colorectal Neoplasia,2003,Molecular Cancer Research,1379,,Australia,Article,Adelaide,0,Journal,2-s2.0-0142120587
Borczuk A.,,Non-Small-Cell Lung Cancer Molecular Signatures Recapitulate Lung Developmental Pathways,2003,American Journal of Pathology,171,10.1016/S0002-9440(10)63553-5,United States,Article,New York,0,Journal,2-s2.0-0142151074
Livak K.J.,,Analysis of relative gene expression data using real-time quantitative PCR and the 2<sup>-ΔΔC</sup>T method,2001,Methods,92026,10.1006/meth.2001.1262,United States,Article,Foster City,0,Journal,2-s2.0-0035710746
Mclachlan G.,,Cluster analysis and related techniques in medical research,1992,Statistical Methods in Medical Research,90,10.1177/096228029200100103,Australia,Article,Brisbane,0,Journal,2-s2.0-0026959461
