Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Carvalho B.,,Allelic gains and losses in distinct regions of chromosome 6 in gastric carcinoma,2001,Cancer Genetics and Cytogenetics,11,10.1016/S0165-4608(01)00514-3,Portugal,Article,Porto,0,Journal,2-s2.0-0035187688
Berry A.,,"Refined localization of autosomal recessive nonsyndromic deafness DFNB10 locus using 34 novel microsatellite markers, genomic structure, and exclusion of six known genes in the region",2000,Genomics,20,10.1006/geno.2000.6253,Israel,Article,Ramal Aviv,0,Journal,2-s2.0-0034662762
Al-Azzeh E.,,Transcription factor GATA-6 activates expression of gastroprotective trefoil genes TFF1 and TFF2,2000,Biochimica et Biophysica Acta - Gene Structure and Expression,72,10.1016/S0167-4781(00)00013-0,Germany,Article,Tubingen,0,Journal,2-s2.0-0033951477
Fujimoto J.,,DNA hypermethylation at the pS2 promoter region is associated with early stage of stomach carcinogenesis,2000,Cancer Letters,73,10.1016/S0304-3835(99)00349-3,Japan,Article,Hiroshima,0,Journal,2-s2.0-0033952575
Park W.,,Somatic mutations of the trefoil factor family 1 gene in gastric cancer,2000,Gastroenterology,128,10.1053/gast.2000.16483,South Korea,Article,Youngdeungpo,0,Journal,2-s2.0-0033857454
Sommer P.,,"Tracing the evolutionary origin of the TFF-domain, an ancient motif at mucous surfaces",1999,Gene,21,10.1016/S0378-1119(99)00243-7,Germany,Article,Tubingen,0,Journal,2-s2.0-0032768557
Beck S.,,Hepatocyte nuclear factor 3 (Winged Helix Domain) activates trefoil factor gene TFF1 through a binding motif adjacent to the TATAA box,1999,DNA and Cell Biology,50,10.1089/104454999315547,Germany,Article,Tubingen,0,Journal,2-s2.0-0033010817
Wong W.,,Trefoil peptides,1999,Gut,176,10.1136/gut.44.6.890,,Review,,1,Journal,2-s2.0-0001588530
Martin V.,,Involvement of DNA methylation in the control of the expression of an estrogen-induced breast-cancer-associated protein (pS2) in human breast cancers,1997,Journal of Cellular Biochemistry,34,10.1002/(SICI)1097-4644(199704)65:1<95::AID-JCB10>3.0.CO;2-G,France,Article,Paris,0,Journal,2-s2.0-0030906551
Sakata K.,,Commonly deleted regions on the long arm of chromosome 21 in differentiated adenocarcinoma of the stomach,1997,Genes Chromosomes and Cancer,53,10.1002/(SICI)1098-2264(199704)18:4<318::AID-GCC12>3.0.CO;2-C,Japan,Article,Morioka,0,Journal,2-s2.0-0030942909
Machado J.,,PS2 protein expression in gastric carcinoma. an immunohistochemical and immunoradiometric study,1996,European Journal of Cancer Part A,7,,Portugal,Article,Porto,0,Journal,2-s2.0-33748457171
Lefebvre O.,,Gastric mucosa abnormalities and tumorigenesis in mice lacking the pS2 trefoil protein,1996,Science,436,10.1126/science.274.5285.259,France,Article,Paris,0,Journal,2-s2.0-10244252625
Herman J.,,Methylation-specific PCR: A novel PCR assay for methylation status of CpG islands,1996,Proceedings of the National Academy of Sciences of the United States of America,4983,10.1073/pnas.93.18.9821,United States,Article,Baltimore,1,Journal,2-s2.0-0029843950
Machado J.,,Pattern of pS2 protein expression in premalignant and malignant lesions of gastric mucosa,1996,European Journal of Cancer Prevention,36,10.1097/00008469-199606000-00005,Portugal,Article,Porto,0,Journal,2-s2.0-0029942039
Gärtner F.,,Establishment and characterization of two cell lines derived from human diffuse gastric carcinomas xenografted in nude mice,1996,Virchows Archiv,30,,Portugal,Article,Porto,0,Journal,2-s2.0-0030000111
Martin V.,,Genomic sequencing indicates a correlation between DNA hypomethylation in the 5′ region of the pS2 gene and its expression in human breast cancer cell lines,1995,Gene,13,10.1016/0378-1119(95)00096-O,France,Article,Lyon,0,Journal,2-s2.0-0029069763
Vollmers H.,,Characterization of four new gastric cancer cell lines,1993,Virchows Archiv B Cell Pathology Including Molecular Pathology,28,10.1007/BF02899281,Germany,Article,Wurzburg,0,Journal,2-s2.0-0027166732
Wright N.,,Trefoil peptide gene expression in gastrointestinal epithelial cells in inflammatory bowel disease,1993,Gastroenterology,219,10.1016/0016-5085(93)90830-6,United Kingdom;United Kingdom,Article,London;London,0,Journal,2-s2.0-0027533089
Thim L.,,"A new family of growth factor-like peptides 'Trefoil' disulphide loop structures as a common feature in breast cancer associated peptide (pS2), pancreatic spasmolytic polypeptide (PSP), and frog skin peptides (spasmolysins)",1989,FEBS Letters,217,10.1016/0014-5793(89)80690-8,Denmark,Article,Bagsvard,1,Journal,2-s2.0-0024349761
Rio M.,,Breast cancer-Associated pS2 protein: Synthesis and secretion by normal stomach mucosa,1988,Science,331,10.1126/science.3041593,France,Article,Strasbourg,0,Journal,2-s2.0-0023769895
Chomczynski P.,,Single-step method of RNA isolation by acid guanidinium thiocyanate-phenol-chloroform extraction,1987,Analytical Biochemistry,61669,10.1016/0003-2697(87)90021-2,United States,Article,Bethesda,0,Journal,2-s2.0-0023277545
Motoyama T.,,COMPARISON OF SEVEN CELL LINES DERIVED FROM HUMAN GASTRIC CARCINOMAS,1986,Pathology International,240,10.1111/j.1440-1827.1986.tb01461.x,Japan,Article,Niigata,0,Journal,2-s2.0-0022643476
Sekiguchi M.,,Establishment of cultured cell lines derived from a human gastric carcinoma,1978,Japanese Journal of Experimental Medicine,230,,Japan,Article,Tokyo,0,Journal,2-s2.0-0017800259
