Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Sprinzak D.,,Cis-interactions between Notch and Delta generate mutually exclusive signalling states,2010,Nature,351,10.1038/nature08959,United States,Article,Pasadena,0,Journal,2-s2.0-77952092577
Qian C.F.,,Notch1 induces enhanced expression of Δ-like-1 in the U251MG glioma cell line,2009,International Journal of Molecular Medicine,9,10.3892/ijmm_00000251,China,Article,Nanjing,1,Journal,2-s2.0-70350757411
Yunqing L.,,MicroRNA-34a inhibits glioblastoma growth by targeting multiple oncogenes,2009,Cancer Research,457,10.1158/0008-5472.CAN-09-0529,United States,Article,Charlottesville,1,Journal,2-s2.0-70350221952
Ji Q.,,MicroRNA miR-34 inhibits human pancreatic cancer tumor-initiating cells,2009,PLoS ONE,537,10.1371/journal.pone.0006816,China;United States;China,Article,Xi'an;Ann Arbor;Chongqing,1,Journal,2-s2.0-69949087531
Suzuki H.I.,,Modulation of microRNA processing by p53,2009,Nature,875,10.1038/nature08199,Japan,Article,Tokyo,0,Journal,2-s2.0-67749143728
Kato M.,,The mir-34 microRNA is required for the DNA damage response in vivo in C. elegans and in vitro in human breast cancer cells,2009,Oncogene,182,10.1038/onc.2009.106,United States,Article,New Haven,1,Journal,2-s2.0-67649979858
Kopan R.,,The Canonical Notch Signaling Pathway: Unfolding the Activation Mechanism,2009,Cell,2061,10.1016/j.cell.2009.03.045,United States,Review,St. Louis,1,Journal,2-s2.0-64249172203
Garzia L.,,MicroRNA-199b-5p impairs cancer stem cells through negative regulation of HES1 in medulloblastoma,2009,PLoS ONE,206,10.1371/journal.pone.0004998,Italy,Article,Naples,1,Journal,2-s2.0-63449135077
Uziel T.,,The miR-17-92 cluster collaborates with the Sonic Hedgehog pathway in medulloblastoma,2009,Proceedings of the National Academy of Sciences of the United States of America,237,10.1073/pnas.0809579106,United States;United States,Article,"Memphis TN,;Chicago",1,Journal,2-s2.0-62449294691
Read T.,,Identification of CD15 as a Marker for Tumor-Propagating Cells in a Mouse Model of Medulloblastoma,2009,Cancer Cell,266,10.1016/j.ccr.2008.12.016,United States;Norway,Article,Durham;Bergen,1,Journal,2-s2.0-58649111264
Kawaguchi D.,,Selection of differentiating cells by different levels of delta-like 1 among neural precursor cells in the developing mouse telencephalon,2008,Development,61,10.1242/dev.024570,Japan,Article,Tokyo,1,Journal,2-s2.0-59749104309
Ferretti E.,,Concerted microRNA control of Hedgehog signalling in cerebellar neuronal progenitor and tumour cells,2008,EMBO Journal,247,10.1038/emboj.2008.172,Italy,Article,Rome,0,Journal,2-s2.0-53549129980
Fan X.,,Medulloblastoma stem cells,2008,Journal of Clinical Oncology,113,10.1200/JCO.2007.15.2264,United States,Review,Baltimore,0,Journal,2-s2.0-45549091581
Yang Z.J.,,Medulloblastoma Can Be Initiated by Deletion of Patched in Lineage-Restricted Progenitors or Stem Cells,2008,Cancer Cell,435,10.1016/j.ccr.2008.07.003,United States,Article,Durham,1,Journal,2-s2.0-48449101742
Cordle J.,,A conserved face of the Jagged/Serrate DSL domain is involved in Notch trans-activation and cis-inhibition,2008,Nature Structural and Molecular Biology,162,10.1038/nsmb.1457,United Kingdom,Article,Oxford,0,Journal,2-s2.0-49449094586
Wang Q.,,Correlative analyses of notch signaling with resveratrol-induced differentiation and apoptosis of human medulloblastoma cells,2008,Neuroscience Letters,25,10.1016/j.neulet.2008.04.012,China,Article,Dalian,0,Journal,2-s2.0-43849088022
Cole K.A.,,A functional screen identifies miR-34a as a candidate neuroblastoma tumor suppressor gene,2008,Molecular Cancer Research,244,10.1158/1541-7786.MCR-07-2102,United States,Article,Philadelphia,1,Journal,2-s2.0-49749150980
Gilbertson R.,,The origins of medulloblastoma subtypes,2008,Annual Review of Pathology: Mechanisms of Disease,202,10.1146/annurev.pathmechdis.3.121806.151518,United States,Review,"Memphis TN,",0,Book Series,2-s2.0-41749098048
