Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Yong F.,,Human papillomavirus types 16 and 18 in esophagus squamous cell carcinoma: A meta-analysis,2013,Annals of Epidemiology,26,10.1016/j.annepidem.2013.07.002,China,Article,Shanghai,0,Journal,2-s2.0-84885955104
Barendregt J.,,Meta-analysis of prevalence,2013,Journal of Epidemiology and Community Health,551,10.1136/jech-2013-203104,Australia,Article,Brisbane,0,Journal,2-s2.0-84885339508
Liyanage S.,,Role of human papillomaviruses in esophageal squamous cell carcinoma,2013,Asia-Pacific Journal of Clinical Oncology,21,10.1111/j.1743-7563.2012.01555.x,Australia,Article,Sydney,1,Journal,2-s2.0-84874105297
Chen W.,,"Esophageal cancer incidence and mortality in China, 2009",2013,Journal of Thoracic Disease,121,10.3978/j.issn.2072-1439.2013.01.04,China,Article,Beijing,0,Journal,2-s2.0-84876095226
Haeri H.,,Human papilloma virus and esophageal squamous cell carcinoma,2013,Acta Medica Iranica,12,,Iran,Article,Tehran,0,Journal,2-s2.0-84885459228
Syrjänen K.,,Geographic origin is a significant determinant of human papillomavirus prevalence in oesophageal squamous cell carcinoma: Systematic review and meta-analysis,2013,Scandinavian Journal of Infectious Diseases,34,10.3109/00365548.2012.702281,Brazil;Finland,Review,Barretos;Abo,0,Journal,2-s2.0-84871381378
Noori S.,,The prevalence of human papilloma virus in esophageal squamous cell carcinoma,2012,Iranian Journal of Medical Sciences,15,,Iran,Article,Shiraz,0,Journal,2-s2.0-84862736460
Guo F.,,Human papillomavirus infection and esophageal squamous cell carcinoma: A case-control study,2012,Cancer Epidemiology Biomarkers and Prevention,52,10.1158/1055-9965.EPI-11-1206,China,Article,Beijing,1,Journal,2-s2.0-84862896007
Kimple A.J.,,HPV-associated head and neck cancer: Molecular and nano-scale markers for prognosis and therapeutic stratification,2012,Sensors,12,10.3390/s120405159,United States,Review,Chapel Hill,1,Journal,2-s2.0-84860173870
Sitas F.,,InterSCOPE study: Associations between esophageal squamous cell carcinoma and human papillomavirus serological markers,2012,Journal of the National Cancer Institute,55,10.1093/jnci/djr499,Australia,Article,Woolloomooloo,1,Journal,2-s2.0-84862962583
Qu P.,,[Comparative study on the HPV infection rate of different esophageal squamous cell carcinoma in Anyang China].,2012,Zhonghua shi yan he lin chuang bing du xue za zhi = Zhonghua shiyan he linchuang bingduxue zazhi = Chinese journal of experimental and clinical virology,3,,China,Article,Jinan,0,Journal,2-s2.0-84866747539
Castillo A.,,Human papillomavirus in upper digestive tract tumors from three countries,2011,World Journal of Gastroenterology,34,10.3748/wjg.v17.i48.5295,Japan,Article,Kagoshima,1,Journal,2-s2.0-84455192859
Patel K.,,"TP53 mutations, human papilloma virus DNA and inflammation markers in esophageal squamous cell carcinoma from the Rift Valley, a high-incidence area in Kenya",2011,BMC Research Notes,13,10.1186/1756-0500-4-469,Kenya,Article,Eldoret,1,Journal,2-s2.0-80054985277
Agrawal N.,,Exome sequencing of head and neck squamous cell carcinoma reveals inactivating mutations in NOTCH1,2011,Science,1112,10.1126/science.1206923,United States;United States,Article,Baltimore;Baltimore,0,Journal,2-s2.0-80052177544
Goto A.,,Human papillomavirus infection in lung and esophageal cancers: Analysis of 485 Asian cases,2011,Journal of Medical Virology,35,10.1002/jmv.22150,Japan,Article,Tokyo,0,Journal,2-s2.0-79959190373
Ludema C.,,Meta-analysis of randomized trials on the association of prophylactic acyclovir and HIV-1 viral load in individuals coinfected with herpes simplex virus-2,2011,AIDS,17,10.1097/QAD.0b013e328347fa37,United States,Article,Chapel Hill,0,Journal,2-s2.0-79958832057
Wei W.Q.,,"Esophageal cancer mortality trends during the last 30 years in high risk areas in china: Comparison of results from national death surveys conducted in the 1970's, 1990's and 2004-2005",2011,Asian Pacific Journal of Cancer Prevention,22,,China,Article,Beijing,0,Journal,2-s2.0-84864340743
Mao W.,,Epidemiologic risk factors for esophageal cancer development,2011,Asian Pacific Journal of Cancer Prevention,113,,China,Short Survey,Hangzhou,0,Journal,2-s2.0-84858227973
Koshiol J.,,No role for human papillomavirus in esophageal squamous cell carcinoma in China,2010,International Journal of Cancer,56,10.1002/ijc.25023,United States,Article,Bethesda,1,Journal,2-s2.0-77953406653
Kreimer A.,,Oral Human papillomavirus in healthy individuals: A systematic review of the literature,2010,Sexually Transmitted Diseases,205,10.1097/OLQ.0b013e3181c94a3b,United States,Review,Bethesda,0,Journal,2-s2.0-77953109265
Wang X.,,Detection of HPV DNA in esophageal cancer specimens from different regions and ethnic groups: A descriptive study,2010,BMC Cancer,67,10.1186/1471-2407-10-19,China,Article,Beijing,1,Journal,2-s2.0-77349086397
Bellizzi A.,,Basaloid squamous cell carcinoma of the esophagus: Assessment for high-risk human papillomavirus and related molecular markers,2009,American Journal of Surgical Pathology,29,10.1097/PAS.0b013e3181b46fd4,United States,Article,Columbus,0,Journal,2-s2.0-70350448230
Moher D.,,Preferred reporting items for systematic reviews and meta-analyses: the PRISMA statement,2009,Journal of clinical epidemiology,5550,10.1016/j.jclinepi.2009.06.005,Canada,Article,Ottawa,0,Journal,2-s2.0-84925548115
Song C.S.,,Relationship between detection of human papilloma virus genotypes and esophageal squamous cell carcinoma,2009,Chinese Journal of Cancer Prevention and Treatment,2,,China,Article,Foshan,0,Journal,2-s2.0-77953386690
Ding G.,,Correlation between human papillomavirus infection and esophageal squamous cell carcinoma and gastric cardia adenocarcinoma in high-incidence area of Henan province,2009,Chinese Journal of Cancer Prevention and Treatment,2,,China,Article,Zhengzhou,0,Journal,2-s2.0-77953474719
Hongo M.,,"Epidemiology of esophageal cancer: Orient to Occident. Effects of chronology, geography and ethnicity",2009,Journal of Gastroenterology and Hepatology (Australia),259,10.1111/j.1440-1746.2009.05824.x,Japan,Review,Sendai,1,Journal,2-s2.0-65949102794
Borzacchiello G.,,"Bovine papillomaviruses, papillomas and cancer in cattle",2008,Veterinary Research,121,10.1051/vetres:2008022,Italy,Review,Naples,1,Journal,2-s2.0-51049096566
Koh J.S.,,"No association of high-risk human papillomavirus with esophageal squamous cell carcinomas among Koreans, as determined by polymerase chain reaction",2008,Diseases of the Esophagus,33,10.1111/j.1442-2050.2007.00726.x,South Korea,Article,Seoul,0,Journal,2-s2.0-39049098949
Yang W.,,p53 codon 72 polymorphism and the risk of esophageal squamous cell carcinoma,2008,Molecular Carcinogenesis,35,10.1002/mc.20368,China;China,Article,Yinchuan;Beijing,0,Journal,2-s2.0-38949155561
Dai M.,,Human papillomavirus infection among 100 oesophageal cancer cases in the People's Republic of China,2007,International Journal of Cancer,12,10.1002/ijc.22824,France,Letter,Lyon,1,Journal,2-s2.0-34548108397
Kamangar F.,,Esophageal cancer in Northeastern Iran: A review,2007,Archives of Iranian Medicine,131,,United States,Review,Bethesda,0,Journal,2-s2.0-33846687592
Castillo A.,,Human papillomavirus in esophageal squamous cell carcinoma in Colombia and Chile,2006,World Journal of Gastroenterology,44,10.3748/wjg.v12.i38.6188,Japan,Article,Kagoshima,1,Journal,2-s2.0-33750616492
Cao B.,,LMP7/TAP2 gene polymorphisms and HPV infection in esophageal carcinoma patients from a high incidence area in China,2005,Carcinogenesis,79,10.1093/carcin/bgi071,China;China;China,Article,Shanghai;Beijing;Xuzhou,1,Journal,2-s2.0-22844445950
White R.E.,,Absence of human papillomavirus in esophageal carcinomas from southwestern Kenya,2005,Diseases of the Esophagus,24,10.1111/j.1442-2050.2005.00452.x,Kenya;United States,Article,Bomet;Providence,0,Journal,2-s2.0-17444382013
Zhu L.Z.,,Detection rate of human papillomavirus-16 in esophageal squamous cell carcinoma from different Chinese populations,2005,Ai zheng = Aizheng = Chinese journal of cancer,13,,China,Article,Beijing,0,Journal,2-s2.0-34548105890
Sweeting M.,,What to add to nothing? Use and avoidance of continuity corrections in meta-analysis of sparse data,2004,Statistics in Medicine,862,10.1002/sim.1761,United Kingdom,Article,Cambridge,0,Journal,2-s2.0-2342661718
Strauss S.,,Contamination of environmental surfaces by genital human papillomaviruses (HPV): A follow up study [6],2003,Sexually Transmitted Infections,8,10.1136/sti.79.5.426,United Kingdom,Letter,London,1,Journal,2-s2.0-0142179894
Awerkiew S.,,Esophageal cancer in germany is associated with Epstein-Barr-virus but not with papillomaviruses,2003,Medical Microbiology and Immunology,34,10.1007/s00430-002-0128-z,Germany,Article,Koln,0,Journal,2-s2.0-0042831212
Hubbard R.,,Human papillomavirus testing methods,2003,Archives of Pathology and Laboratory Medicine,141,,United States,Conference Paper,Maryville,0,Journal,2-s2.0-0042674405
Si H.X.,,Viral load of HPV in esophageal squamous cell carcinoma,2003,International Journal of Cancer,54,10.1002/ijc.10865,Hong Kong,Article,Pokfulam,1,Journal,2-s2.0-0037428674
Clifford G.,,Human papillomavirus types in invasive cervical cancer worldwide: A meta-analysis,2003,British Journal of Cancer,1174,10.1038/sj.bjc.6600688,France,Article,Lyon,1,Journal,2-s2.0-0037434411
Gillison M.,,Chapter 9: Role of mucosal human papillomavirus in nongenital cancers.,2003,Journal of the National Cancer Institute. Monographs,166,10.1093/oxfordjournals.jncimonographs.a003484,United States,Review,Baltimore,1,Journal,2-s2.0-0142125389
Syrjänen K.,,HPV infections and oesophageal cancer,2002,Journal of Clinical Pathology,225,10.1136/jcp.55.10.721,Italy,Review,Rome,1,Journal,2-s2.0-0036774654
Strauss S.,,Contamination of environmental surfaces by genital human papillomaviruses,2002,Sexually Transmitted Infections,42,10.1136/sti.78.2.135,United Kingdom,Article,Cambridge,1,Journal,2-s2.0-0036107293
Glenn T.,,"Esophageal Cancer: Facts, Figures, and Screening",2001,Gastroenterology Nursing,18,10.1097/00001610-200111000-00002,United States,Article,Charleston,0,Journal,2-s2.0-0035524940
Corley D.,,Oesophageal and gastric cardia adenocarcinomas: Analysis of regional variation using the Cancer Incidence in Five Continents database,2001,International Journal of Epidemiology,194,10.1093/ije/30.6.1415,United States;United States,Article,Berkeley;San Francisco,1,Journal,2-s2.0-0035711603
Kamath,,Investigation of the association of esophageal carcinoma with human papillomaviruses,2000,Diseases of the Esophagus,34,10.1046/j.1442-2050.2000.00098.x,United States;United States,Article,Baltimore;Baltimore,0,Journal,2-s2.0-0033748359
Talamini G.,,"Alcohol, smoking and papillomavirus infection as risk factors for esophageal squamous-cell papilloma and esophageal squamous-cell carcinoma in Italy",2000,International Journal of Cancer,63,10.1002/(SICI)1097-0215(20000615)86:6<874::AID-IJC18>3.0.CO;2-V,Italy,Article,Verona,1,Journal,2-s2.0-0034660211
Kawaguchi H.,,p53 polymorphism in human papillomavirus-associated esophageal cancer,2000,Cancer Research,103,,Japan,Article,Fukuoka,0,Journal,2-s2.0-0034212904
Qun Feng Ma,,Detection of human papillomavirus DNA in squamous cell carcinoma of the esophagus,2000,World Chinese Journal of Digestology,9,,China,Article,Xi'an,0,Journal,2-s2.0-0033658755
Liu J.,,Relationship between HPV-E6 P53 protein and esophageal squamous cell carcinoma,2000,World Chinese Journal of Digestology,14,,China,Article,Xi'an,0,Journal,2-s2.0-0034042553
Shen Z.,,Study of immortalization and malignant transformation of human embryonic esophageal epithelial cells induced by HPV18 E6E7,2000,Journal of Cancer Research and Clinical Oncology,56,10.1007/PL00008469,China,Article,Shantou,0,Journal,2-s2.0-0033795847
Thompson S.G.,,Explaining heterogeneity in meta-analysis: A comparison of methods,1999,Statistics in Medicine,1143,10.1002/(SICI)1097-0258(19991030)18:20<2693::AID-SIM235>3.0.CO;2-V,United Kingdom,Review,London,0,Journal,2-s2.0-0033619529
Castellsagué X.,,Independent and joint effects of tobacco smoking and alcohol drinking on the risk of esophageal cancer in men and women,1999,International Journal of Cancer,273,10.1002/(sici)1097-0215(19990827)82:5<657::aid-ijc7>3.0.co;2-c,Spain,Article,Barcelona,1,Journal,2-s2.0-0033609662
Morgan R.J.,,Human papillomavirus and oesophageal squamous cell carcinoma in the UK,1997,European Journal of Surgical Oncology,28,10.1016/S0748-7983(97)92981-4,United Kingdom;United Kingdom,Article,Bristol;Cheltenham,0,Journal,2-s2.0-0031458865
Saegusa M.,,Absence of human papillomavirus genomic sequences detected by the polymerase chain reaction in oesophageal and gastric carcinomas in Japan,1997,Journal of Clinical Pathology - Molecular Pathology,41,10.1136/mp.50.2.101,Japan,Article,Sagamihara,1,Journal,2-s2.0-0030723832
Turner J.,,Low prevalence of human papillomavirus infection in esophageal squamous cell carcinomas from North America: Analysis by a highly sensitive and specific polymerase chain reaction-based approach,1997,Human Pathology,62,10.1016/S0046-8177(97)90102-7,,Article,,0,Journal,2-s2.0-12644278892
Roden R.,,Papillomavirus is resistant to desiccation,1997,Journal of Infectious Diseases,89,10.1086/516515,United States,Article,Bethesda,1,Journal,2-s2.0-0030825789
Suzuk L.,,Detection of human papillomavirus in esophageal squamous cell carcinoma,1996,Cancer,70,10.1002/(SICI)1097-0142(19960815)78:4<704::AID-CNCR2>3.0.CO;2-E,China,Article,Urumqi,1,Journal,2-s2.0-0029737751
Mosteller F.,,Understanding research synthesis (meta-analysis),1996,Annual Review of Public Health,167,10.1146/annurev.pu.17.050196.000245,United States,Review,Boston,0,Book Series,2-s2.0-0029979270
Smits H.,,Absence of human papillomavirus DNA from esophageal carcinoma as determined by multiple broad spectrum polymerase chain reactions,1995,Journal of Medical Virology,47,10.1002/jmv.1890460308,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-0029003258
Benamouzig R.,,Absence of human papillomavirus DNA detected by polymerase chain reaction in French patients with esophageal carcinoma,1995,Gastroenterology,47,10.1016/0016-5085(95)90754-8,France,Article,Bobigny,0,Journal,2-s2.0-0028804228
