Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Cheng M.,,Chronic treatment with aripiprazole induces differential gene expression in the rat frontal cortex,2008,International Journal of Neuropsychopharmacology,43,10.1017/S1461145707008048,Taiwan,Article,Hualien,1,Journal,2-s2.0-38949120504
Lai T.,,SOX5 Controls the Sequential Generation of Distinct Corticofugal Neuron Subtypes,2008,Neuron,193,10.1016/j.neuron.2007.12.023,United States,Article,Boston,1,Journal,2-s2.0-38349046968
Ohtaka-Maruyama C.,,"Spatial and temporal expression of RP58, a novel zinc finger transcriptional repressor, in mouse brain",2007,Journal of Comparative Neurology,23,10.1002/cne.21350,Japan,Article,Tokyo,0,Journal,2-s2.0-34249338728
Vana A.,,Myelin transcription factor 1 (Myt1) expression in demyelinated lesions of rodent and human CNS,2007,GLIA,35,10.1002/glia.20492,United States,Article,Bethesda,0,Journal,2-s2.0-34247525883
Yamada K.,,"Genetic analysis of the calcineurin pathway identifies members of the EGR gene family, specifically EGR3, as potential susceptibility candidates in schizoprenia",2007,Proceedings of the National Academy of Sciences of the United States of America,108,10.1073/pnas.0610765104,Japan,Article,Wako,1,Journal,2-s2.0-33847337446
Lipska B.,,Critical Factors in Gene Expression in Postmortem Human Brain: Focus on Studies in Schizophrenia,2006,Biological Psychiatry,174,10.1016/j.biopsych.2006.06.019,United States,Article,Bethesda,0,Journal,2-s2.0-33748745764
Kim M.,,"A repressor complex, AP4 transcription factor and geminin, negatively regulates expression of target genes in nonneuronal cells",2006,Proceedings of the National Academy of Sciences of the United States of America,63,10.1073/pnas.0601915103,South Korea,Article,Gwangju,1,Journal,2-s2.0-33748350491
Mathias R.,,A graphical assessment of p-values from sliding window haplotype tests of association to identify asthma susceptibility loci on chromosome 11q,2006,BMC Genetics,44,10.1186/1471-2156-7-38,United States,Article,Bethesda,1,Journal,2-s2.0-33746816031
Hao J.,,Estrogen alters spine number and morphology in prefrontal cortex of aged female rhesus monkeys,2006,Journal of Neuroscience,190,10.1523/JNEUROSCI.3440-05.2006,United States,Article,New York,1,Journal,2-s2.0-33645633313
Kohn Y.,,Excitement and confusion on chromosome 6q: The challenges of neuropsychiatric genetics in microcosm,2005,Molecular Psychiatry,25,10.1038/sj.mp.4001738,Israel,Review,Jerusalem,1,Journal,2-s2.0-32844458681
Perlman W.,,Alteration in estrogen receptor α mRNA levels in frontal cortex and hippocampus of patients with major mental illness,2005,Biological Psychiatry,70,10.1016/j.biopsych.2005.04.047,United States,Article,Bethesda,0,Journal,2-s2.0-27944473919
Van Duijnhoven F.J.B.,,Polymorphisms in the estrogen receptor α gene and mammographic density,2005,Cancer Epidemiology Biomarkers and Prevention,34,10.1158/1055-9965.EPI-05-0398,Netherlands,Article,Utrecht,1,Journal,2-s2.0-28644435996
Fox C.S.,,Sex-specific association between estrogen receptor-α gene variation and measures of adiposity: The framingham heart study,2005,Journal of Clinical Endocrinology and Metabolism,53,10.1210/jc.2005-0670,United States;United States;United States,Article,Framingham;Boston;Bethesda,1,Journal,2-s2.0-27744448870
Shearman A.M.,,Estrogen receptor α gene variation and the risk of stroke,2005,Stroke,82,10.1161/01.STR.0000181088.76518.ec,United States,Article,Cambridge,1,Journal,2-s2.0-26444446961
Perlman W.,,Expression of estrogen receptor alpha exon-deleted mRNA variants in the human and non-human primate frontal cortex,2005,Neuroscience,49,10.1016/j.neuroscience.2005.03.055,United States,Article,Bethesda,0,Journal,2-s2.0-21744463059
Cartharius K.,,MatInspector and beyond: Promoter analysis based on transcription factor binding sites,2005,Bioinformatics,1543,10.1093/bioinformatics/bti473,Germany,Article,München,1,Journal,2-s2.0-21444443478
Blair I.,,"Association analysis of transcripts from the bipolar susceptibility locus on chromosome 4q35, exclusion of a pathogenic role for eight positional candidate genes",2005,American Journal of Medical Genetics - Neuropsychiatric Genetics,4,10.1002/ajmg.b.30131,Australia,Article,Sydney,0,Journal,2-s2.0-15744393385
Albagha O.M.E.,,"Association of oestrogen receptor α gene polymorphisms with postmenopausal bone loss, bone mass, and quantitative ultrasound properties of bone",2005,Journal of Medical Genetics,67,10.1136/jmg.2004.023895,United Kingdom,Article,Aberdeen,1,Journal,2-s2.0-15044349602
Amin Z.,,Effect of estrogen-serotonin interactions on mood and cognition,2005,Behavioral and Cognitive Neuroscience Reviews,159,10.1177/1534582305277152,United States,Review,Stony Brook,0,Journal,2-s2.0-25144462989
Barrett J.C.,,Haploview: Analysis and visualization of LD and haplotype maps,2005,Bioinformatics,10975,10.1093/bioinformatics/bth457,United States,Article,Cambridge,1,Journal,2-s2.0-13444269543
Ferrari S.,,Gene variants for osteoporosis and their pleiotropic effects in aging,2005,Molecular Aspects of Medicine,46,10.1016/j.mam.2005.01.002,Switzerland,Review,Geneva,0,Journal,2-s2.0-16244400834
Kozlovsky N.,,Reduced GSK-3β mRNA levels in postmortem dorsolateral prefrontal cortex of schizophrenic patients,2004,Journal of Neural Transmission,76,10.1007/s00702-004-0166-3,Israel,Article,Beer Sheba,0,Journal,2-s2.0-11244349108
Perlman W.,,Reduced glucocorticoid and estrogen receptor alpha messenger ribonucleic acid levels in the amygdala of patients with major mental illness,2004,Biological Psychiatry,128,10.1016/j.biopsych.2004.09.006,United States,Article,Bethesda,0,Journal,2-s2.0-9644302538
Morris J.,,Sexual differentiation of the vertebrate nervous system,2004,Nature Neuroscience,451,10.1038/nn1325,United States,Review,East Lansing,0,Journal,2-s2.0-13844301056
Wang J.,,Estradiol Alters Transcription Factor Gene Expression in Primate Prefrontal Cortex,2004,Journal of Neuroscience Research,37,10.1002/jnr.20076,United States,Article,Bethesda,0,Journal,2-s2.0-2342446588
