Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Hayes E.,,Mechanisms of endocrine resistance in breast cancer: An overview of the proposed roles of noncoding RNA,2015,Breast Cancer Research,115,10.1186/s13058-015-0542-y,United States,Review,Kansas City,1,Journal,2-s2.0-84928709884
Lu Z.,,Convergent BCL6 and lncRNA promoters demarcate the major breakpoint region for BCL6 translocations,2015,Blood,12,10.1182/blood-2015-07-657999,United States,Letter,Los Angeles,1,Journal,2-s2.0-84947967687
Wu Y.,,Long noncoding RNA MALAT1: Insights into its biogenesis and implications in human disease,2015,Current Pharmaceutical Design,66,10.2174/1381612821666150724115625,China,Review,Hefei,0,Journal,2-s2.0-84947925671
Malínková V.,,Cyclin-dependent kinase inhibitors for cancer therapy: A patent review (2009-2014),2015,Expert Opinion on Therapeutic Patents,25,10.1517/13543776.2015.1045414,Czech Republic,Review,Olomouc,0,Journal,2-s2.0-84940024653
Feng T.,,miR-124 inhibits cell proliferation in breast cancer through downregulation of CDK4,2015,Tumor Biology,50,10.1007/s13277-015-3275-8,China,Article,Changzhou,0,Journal,2-s2.0-84940436891
Lu J.,,Palbociclib: a first-in-class CDK4/CDK6 inhibitor for the treatment of hormone-receptor positive advanced breast cancer,2015,Journal of Hematology and Oncology,31,10.1186/s13045-015-0194-5,United States,Article,Los Angeles,1,Journal,2-s2.0-84939181197
Kishikawa T.,,Circulating RNAs as new biomarkers for detecting pancreatic cancer,2015,World Journal of Gastroenterology,85,10.3748/wjg.v21.i28.8527,Japan,Review,Tokyo,1,Journal,2-s2.0-84937958159
Troadec S.,,Antitumoral effects of cyclin-dependent kinases inhibitors CR8 and MR4 on chronic myeloid leukemia cell lines,2015,Journal of Biomedical Science,3,10.1186/s12929-015-0163-x,France;France,Article,Brest;Brest,1,Journal,2-s2.0-84937148608
Pickard M.,,Molecular and cellular mechanisms of action of tumour suppressor GAS5 LncRNA,2015,Genes,127,10.3390/genes6030484,United Kingdom,Review,Keele,1,Journal,2-s2.0-84937396769
Zhou X.,,The interaction between MiR-141 and IncRNA-H19 in regulating cell proliferation and migration in gastric cancer,2015,Cellular Physiology and Biochemistry,163,10.1159/000430309,China,Article,Nanjing,1,Journal,2-s2.0-84936971316
Kaboli P.,,MicroRNA-based therapy and breast cancer: A comprehensive review of novel therapeutic strategies from diagnosis to treatment,2015,Pharmacological Research,75,10.1016/j.phrs.2015.04.015,Malaysia,Review,Serdang,0,Journal,2-s2.0-84929310327
Fu X.,,Synthetic artificial microRNAs targeting UCA1-MALAT1 or c-Myc inhibit malignant phenotypes of bladder cancer cells T24 and 5637,2015,Molecular BioSystems,24,10.1039/c5mb00127g,China;China,Article,Shenzhen;Guangzhou,0,Journal,2-s2.0-84928153981
Mucaj V.,,MicroRNA-124 expression counteracts pro-survival stress responses in glioblastoma,2015,Oncogene,35,10.1038/onc.2014.168,United States,Article,Philadelphia,0,Journal,2-s2.0-84939450256
Takahashi R.U.,,The roles of microRNAs in breast cancer,2015,Cancers,86,10.3390/cancers7020598,Japan,Review,Chuo-ku,1,Journal,2-s2.0-84929413876
Hirata H.,,Long noncoding RNA MALAT1 promotes aggressive renal cell carcinoma through Ezh2 and interacts with miR-205,2015,Cancer Research,359,10.1158/0008-5472.CAN-14-2931,United States,Article,San Francisco,1,Journal,2-s2.0-84938988506
Yan B.,,LncRNA-MIAT regulates microvascular dysfunction by functioning as a competing endogenous RNA,2015,Circulation Research,333,10.1161/CIRCRESAHA.116.305510,China;China,Article,Nanjing;,1,Journal,2-s2.0-84930709932
Graveel C.,,Critical analysis of the potential for microRNA biomarkers in breast cancer management,2015,Breast Cancer: Targets and Therapy,49,10.2147/BCTT.S43799,United States,Review,Grand Rapids,1,Journal,2-s2.0-84923358677
van Schooneveld E.,,Dysregulation of microRNAs in breast cancer and their potential role as prognostic and predictive biomarkers in patient management,2015,Breast Cancer Research,158,10.1186/s13058-015-0526-y,Belgium,Review,3000 Leuven,1,Journal,2-s2.0-84924235379
Cai H.,,LncRNA-AP001631.9 promotes cell migration in gastric cancer,2015,International Journal of Clinical and Experimental Pathology,9,,China,Article,Shanghai,0,Journal,2-s2.0-84938633468
Choi H.H.,,COP1 enhances ubiquitin-mediated degradation of p27<sup>Kip1</sup> to promote cancer cell growth,2015,Oncotarget,17,10.18632/oncotarget.3821,United States;United States,Article,College Station;Houston,1,Journal,2-s2.0-84937593113
Johnson C.,,"Breast cancer stage, surgery, and survival statistics for Idaho's national breast and cervical cancer early detection program population, 2004-2012",2015,Preventing Chronic Disease,17,10.5888/pcd12.140439,United States,Article,Boise,1,Journal,2-s2.0-84926310901
Deng H.P.,,Long non-coding RNA HOTTIP promotes tumor growth and inhibits cell apoptosis in lung cancer,2015,Cellular and Molecular Biology,27,10.14715/cmb/2015.61.4.6,China,Article,Wuhan,0,Journal,2-s2.0-84963676474
Guo F.,,Expression of MALAT1 in the peripheral whole blood of patients with lung cancer,2015,Biomedical Reports,35,10.3892/br.2015.422,China,Article,Tianjin,1,Journal,2-s2.0-84969259508
Choudhary G.,,Cyclin E/Cdk2-dependent phosphorylation of Mcl-1 determines its stability and cellular sensitivity to BH3 mimetics,2015,Oncotarget,38,10.18632/oncotarget.4857,United States;United States,Article,Cleveland;Cleveland,1,Journal,2-s2.0-84938242052
Veneziano D.,,Computational approaches for the analysis of ncRNA through deep sequencing techniques,2015,Frontiers in Bioengineering and Biotechnology,40,10.3389/fbioe.2015.00077,United States,Short Survey,Columbus,1,Journal,2-s2.0-84943585364
Bertoli G.,,"Micrornas: New biomarkers for diagnosis, prognosis, therapy prediction and therapeutic tools for breast cancer",2015,Theranostics,372,10.7150/thno.11543,Italy,Article,Segrate,1,Journal,2-s2.0-84942523631
Liang W.,,The LncRNA H19 promotes epithelial to mesenchymal transition by functioning as MiRNA sponges in colorectal cancer,2015,Oncotarget,375,10.18632/oncotarget.4154,Hong Kong,Article,Shatin,1,Journal,2-s2.0-84941242709
Ahmad A.,,Epigenetic regulation of miRNA-cancer stem cells nexus by nutraceuticals,2014,Molecular Nutrition and Food Research,22,10.1002/mnfr.201300528,United States,Review,Detroit,0,Journal,2-s2.0-84891418471
Jiang Y.,,The role of MALAT1 correlates with HPV in cervical cancer,2014,Oncology Letters,68,10.3892/ol.2014.1996,China,Article,Changsha,1,Journal,2-s2.0-84898868270
Donepudi M.,,Breast cancer statistics and markers,2014,Journal of Cancer Research and Therapeutics,121,10.4103/0973-1482.137927,India,Review,Guntur,0,Journal,2-s2.0-84920834959
Desantis C.,,"Breast cancer statistics, 2013",2014,CA Cancer Journal for Clinicians,1422,10.3322/caac.21203,United States,Article,Atlanta,1,Journal,2-s2.0-84892795827
Xu X.,,MicroRNA-124-3p inhibits cell migration and invasion in bladder cancer cells by targeting ROCK1,2013,Journal of Translational Medicine,82,10.1186/1479-5876-11-276,China,Article,Hangzhou,1,Journal,2-s2.0-84886739633
Tripathi V.,,Long Noncoding RNA MALAT1 Controls Cell Cycle Progression by Regulating the Expression of Oncogenic Transcription Factor B-MYB,2013,PLoS Genetics,447,10.1371/journal.pgen.1003368,United States,Article,Urbana,1,Journal,2-s2.0-84876003231
Liang Y.J.,,MiR-124 targets Slug to regulate epithelial-mesenchymal transition and metastasis of breast cancer,2013,Carcinogenesis,148,10.1093/carcin/bgs383,China,Article,Shanghai,1,Journal,2-s2.0-84874787674
Silber J.,,Expression of miR-124 inhibits growth of medulloblastoma cells,2013,Neuro-Oncology,34,10.1093/neuonc/nos281,United States;United States,Article,San Francisco;New York,1,Journal,2-s2.0-84871959466
Kunej T.,,Cross talk between MicroRNA and coding cancer genes,2012,Cancer Journal (United States),62,10.1097/PPO.0b013e318258b771,Slovenia,Review,Ljubljana,0,Journal,2-s2.0-84862199295
Hatziapostolou M.,,An HNF4α-miRNA inflammatory feedback circuit regulates hepatocellular oncogenesis,2011,Cell,334,10.1016/j.cell.2011.10.043,United States,Article,Boston,1,Journal,2-s2.0-83255162659
Hunt S.,,MicroRNA-124 suppresses oral squamous cell carcinoma motility by targeting ITGB1,2011,FEBS Letters,127,10.1016/j.febslet.2010.11.038,United Kingdom,Article,Sheffield,1,Journal,2-s2.0-78650864750
