Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Sawhney S.,,Incomplete Carney triad - A review of two cases,2009,QJM,9,10.1093/qjmed/hcp078,United Kingdom,Article,Aberdeen,1,Journal,2-s2.0-69249203722
Stratakis C.,,"The triad of paragangliomas, gastric stromal tumours and pulmonary chondromas (Carney triad), and the dyad of paragangliomas and gastric stromal sarcomas (Carney-Stratakis syndrome): Molecular genetics and clinical implications",2009,Journal of Internal Medicine,179,10.1111/j.1365-2796.2009.02110.x,United States;United States,Conference Paper,Bethesda;Bethesda,1,Journal,2-s2.0-66849135214
Agaimy A.,,Lymph node metastasis in gastrointestinal stromal tumours (GIST) occurs preferentially in young patients =40 years: An overview based on our case material and the literature,2009,Langenbeck's Archives of Surgery,57,10.1007/s00423-008-0449-5,Germany,Article,Erlangen,0,Journal,2-s2.0-59449083984
Liegl B.,,Contemporary Pathology of Gastrointestinal Stromal Tumors,2009,Hematology/Oncology Clinics of North America,24,10.1016/j.hoc.2008.12.002,United States;Austria,Review,Boston;Graz,0,Journal,2-s2.0-60549104586
Agaimy A.,,Multiple sporadic gastrointestinal stromal tumors (GISTs) of the proximal stomach are caused by different somatic KIT mutations suggesting a field effect,2008,American Journal of Surgical Pathology,42,10.1097/PAS.0b013e31817587ea,Germany;Germany,Article,Nurnberg;Nurnberg,0,Journal,2-s2.0-53449088979
Gasparotto D.,,Multiple primary sporadic gastrointestinal stromal tumors in the adult: An underestimated entity,2008,Clinical Cancer Research,44,10.1158/1078-0432.CCR-08-0622,Italy,Article,Aviano,1,Journal,2-s2.0-53249101820
Carney J.,,"Stromal, fibrous, and fatty gastrointestinal tumors in a patient with a PDGFRA gene mutation",2008,American Journal of Surgical Pathology,21,10.1097/PAS.0b013e31816250ce,United States,Article,Rochester,0,Journal,2-s2.0-52149085670
Miselli F.,,PDGFRA immunostaining can help in the diagnosis of gastrointestinal stromal tumors,2008,American Journal of Surgical Pathology,34,10.1097/PAS.0b013e31815c47e8,Italy,Article,Milan,0,Journal,2-s2.0-42649117800
Delemarre L.,,Respiratory symptoms in a boy revealing Carney triad,2008,Pediatric Blood and Cancer,6,10.1002/pbc.21071,Netherlands,Article,Amsterdam,0,Journal,2-s2.0-37549011416
Alberto V.O.,,A calcified lung tumour and microcytic anaemia in a young woman: Partial expression of the Carney triad,2008,Surgeon,2,10.1016/S1479-666X(08)80036-4,United Kingdom,Article,Carmarthen,0,Journal,2-s2.0-49249088130
McWhinney S.,,Familial gastrointestinal stromal tumors and germ-line mutations [14],2007,New England Journal of Medicine,161,10.1056/NEJMc071191,United States,Letter,Columbus,0,Journal,2-s2.0-34548386693
Haller F.,,Multicentric sporadic gastrointestinal stromal tumors (GISTs) of the stomach with distinct clonal origin: Differential diagnosis to familial and syndromal GIST variants and peritoneal metastasis,2007,American Journal of Surgical Pathology,40,10.1097/01.pas.0000213440.78407.27,Germany,Article,Gottingen,0,Journal,2-s2.0-34447297581
Sauseng W.,,"Clinical, radiological, and pathological findings in four children with gastrointestinal stromal tumors of the stomach",2007,Pediatric Hematology and Oncology,14,10.1080/08880010601104687,Austria,Article,Graz,0,Journal,2-s2.0-34247498164
Gunawan B.,,An oncogenetic tree model in gastrointestinal stromal tumours (GISTs) identifies different pathways of cytogenic evolution with prognostic implications,2007,Journal of Pathology,77,10.1002/path.2128,Germany,Article,Gottingen,0,Journal,2-s2.0-33847371195
Byrne C.,,Gastrointestinal haemorrhage as a presentation of Carney's triad,2007,ANZ Journal of Surgery,5,10.1111/j.1445-2197.2006.03892.x,Australia,Article,Sydney,0,Journal,2-s2.0-33846444958
Matyakhina L.,,Genetics of carney triad: Recurrent losses at chromosome 1 but lack of germline mutations in genes associated with paragangliomas and gastrointestinal stromal tumors,2007,Journal of Clinical Endocrinology and Metabolism,116,10.1210/jc.2007-0797,United States,Article,Bethesda,1,Journal,2-s2.0-34547781842
Agaimy A.,,Minute Gastric Sclerosing Stromal Tumors (GIST Tumorlets) are common in adults and frequently show c-KIT mutations,2007,American Journal of Surgical Pathology,255,10.1097/01.pas.0000213307.05811.f0,Germany;Germany,Article,Nurnberg;Nurnberg,0,Journal,2-s2.0-33845940073
Allievi A.,,Incomplete Carney's Triad and arterial hypertension in a young woman,2006,Medicina,2,,Argentina,Article,Buenos Aires,0,Journal,2-s2.0-33645126284
de Raedt T.,,Intestinal Neurofibromatosis Is a Subtype of Familial GIST and Results From a Dominant Activating Mutation in PDGFRA,2006,Gastroenterology,57,10.1053/j.gastro.2006.07.002,Belgium,Article,3000 Leuven,0,Journal,2-s2.0-33845644201
Rubin B.,,Gastrointestinal stromal tumours: An update,2006,Histopathology,171,10.1111/j.1365-2559.2005.02291.x,United States,Review,Seattle,0,Journal,2-s2.0-33645092405
Tashiro T.,,Gastrointestinal stromal tumour of the stomach showing lymph node metastases [7],2005,Histopathology,30,10.1111/j.1365-2559.2005.02133.x,Japan,Letter,Chuo-ku,0,Journal,2-s2.0-26444572700
Miettinen M.,,"Gastrointestinal stromal tumors of the stomach in children and young adults: A clinicopathologic, immunohistochemical, and molecular genetic study of 44 cases with long-term follow-up and review of the literature",2005,American Journal of Surgical Pathology,223,10.1097/01.pas.0000172190.79552.8b,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-25444494428
Andersson J.,,"NF1-associated gastrointestinal stromal tumors have unique clinical, phenotypic, and genotypic characteristics",2005,American Journal of Surgical Pathology,191,10.1097/01.pas.0000159775.77912.15,Sweden,Article,Gothenburg,0,Journal,2-s2.0-24144477000
Cameron S.,,Successful liver transplantation in two cases of metastatic gastrointestinal stromal tumors [2],2005,Transplantation,13,10.1097/01.TP.0000164141.34293.6B,Germany,Letter,Gottingen,0,Journal,2-s2.0-23044484968
Takazawa Y.,,Gastrointestinal stromal tumors of neurofibromatosis type I (von Recklinghausen's disease),2005,American Journal of Surgical Pathology,144,10.1097/01.pas.0000163359.32734.f9,Japan,Article,Tokyo,0,Journal,2-s2.0-19544389327
Prakash S.,,"Gastrointestinal stromal tumors in children and young adults: A clinicopathologic, molecular, and genomic study of 15 cases and review of the literature",2005,Journal of Pediatric Hematology/Oncology,208,10.1097/01.mph.0000157790.81329.47,United States,Conference Paper,New York,0,Journal,2-s2.0-20944442418
Horenstein M.,,Dual CD117 expression in Gastrointestinal Stromal Tumor (GIST) and paraganglioma of carney triad: A case report,2005,International Journal of Surgical Pathology,15,10.1177/106689690501300113,United States;United States,Article,Mobile;Verona,0,Journal,2-s2.0-13544269603
Diment J.,,Carney triad: Case report and molecular analysis of gastric tumor,2005,Human Pathology,56,10.1016/j.humpath.2004.10.003,Italy,Article,Milan,0,Journal,2-s2.0-13444261154
Miettinen M.,,"Gastrointestinal stromal tumors of the stomach: A clinicopathologic, immunohistochemical, and molecular genetic study of 1765 cases with long-term follow-up",2005,American Journal of Surgical Pathology,938,10.1097/01.pas.0000146010.92933.de,United States,Article,"Washington, D.C.",0,Journal,2-s2.0-11144284051
Bladen J.C.,,A tense case - Carney's triad,2004,Journal of the Royal Society of Medicine,8,10.1258/jrsm.97.11.540,United Kingdom,Article,Redhill,0,Journal,2-s2.0-8744221266
Chompret A.,,PDGFRA Germline Mutation in a Family with Multiple Cases of Gastrointestinal Stromal Tumor,2004,Gastroenterology,173,10.1053/j.gastro.2003.10.079,France,Article,Villejuif,0,Journal,2-s2.0-0347361543
Heinrich M.C.,,PDGFRA activating mutations in gastrointestinal stromal tumors,2003,Science,1808,10.1126/science.1079666,United States,Article,Portland,0,Journal,2-s2.0-0242670019
Demetri G.D.,,Efficacy and safety of imatinib mesylate in advanced gastrointestinal stromal tumors,2002,New England Journal of Medicine,3426,10.1056/NEJMoa020461,United States,Article,Boston,0,Journal,2-s2.0-0037103424
Carney J.,,Familial paraganglioma and gastric stromal sarcoma: A new syndrome distinct from the Carney triad,2002,American Journal of Medical Genetics,233,10.1002/ajmg.10235,United States,Article,Rochester,0,Journal,2-s2.0-0036499042
Fletcher C.,,Diagnosis of gastrointestinal stromal tumors: A consensus approach,2002,Human Pathology,2592,10.1053/hupa.2002.123545,United States;United States;United States;United States;United States;United States;United States;United States;United States,Article,"Seattle;Atlanta;Portland;Philadelphia;Bethesda;New York;Boston;Washington, D.C.;Bethesda",0,Journal,2-s2.0-0036301722
Wintermark P.,,Adrenal mass in Carney triad,2001,Journal of Endocrine Genetics,4,,Switzerland,Article,Lausanne,0,Journal,2-s2.0-0035721391
Handra-Luca A.,,Familial multiple gastrointestinal stromal tumours with associated abnormalities of the myenteric plexus layer and skeinoid fibres,2001,Histopathology,21,10.1046/j.1365-2559.2001.01214.x,France,Article,Clichy,0,Journal,2-s2.0-0034768561
Colwell A.,,Carney's triad paragangliomas,2001,Journal of Thoracic and Cardiovascular Surgery,19,10.1067/mtc.2001.112820,United States,Article,Boston,1,Journal,2-s2.0-0035353680
Joensuu H.,,Effect of the tyrosine kinase inhibitor STI571 in a patient with a metastatic gastrointestinal stromal tumor,2001,New England Journal of Medicine,1733,10.1056/NEJM200104053441404,Finland,Article,Helsinki,0,Journal,2-s2.0-0035810148
Miettinen M.,,"Gastrointestinal stromal tumors - Definition, clinical, histological, immunohistochemical, and molecular genetic features and differential diagnosis",2001,Virchows Archiv,1423,10.1007/s004280000338,United States,Review,"Washington, D.C.",0,Journal,2-s2.0-0035142836
Valverde K.,,Typical and atypical carney’s triad presenting with malignant hypertension and papilledema,2001,American Journal of Pediatric Hematology/Oncology,10,10.1097/00043426-200111000-00010,Canada,Article,Toronto,0,Journal,2-s2.0-0035203980
Maeyama H.,,Familial gastrointestinal stromal tumor with hyperpigmentation: Association with a germline mutation of the c-kit gene,2001,Gastroenterology,199,10.1053/gast.2001.20880,Japan,Article,Nagano,0,Journal,2-s2.0-0035174752
Sans N.,,Carney's triad: Update and report of one case,2000,Journal de Radiologie,9,,France,Article,Toulouse,0,Journal,2-s2.0-0033791670
Sigmund G.,,Radiology of gastrointestinal stromal tumor (GIST) and one new case of Carney's syndrome,2000,RoFo Fortschritte auf dem Gebiet der Rontgenstrahlen und der Bildgebenden Verfahren,12,,Germany,Article,Mainz,0,Journal,2-s2.0-0343729503
Scopsi L.,,A new observation of the Carney's triad with long follow-up period and additional tumors,1999,Cancer Detection and Prevention,25,10.1046/j.1525-1500.1999.99047.x,Italy,Article,Milan,0,Journal,2-s2.0-0032827193
