Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Tay Y.,,Coding-independent regulation of the tumor suppressor PTEN by competing endogenous mRNAs,2011,Cell,704,10.1016/j.cell.2011.09.029,United States,Article,Boston,1,Journal,2-s2.0-80054700538
Mukherji S.,,MicroRNAs can generate thresholds in target gene expression,2011,Nature Genetics,426,10.1038/ng.905,United States,Article,Cambridge,0,Journal,2-s2.0-80052266532
Noland C.L.,,SiRNA Repositioning for Guide Strand Selection by Human Dicer Complexes,2011,Molecular Cell,93,10.1016/j.molcel.2011.05.028,United States,Article,Berkeley,1,Journal,2-s2.0-79959872313
Meyer-Arendt K.,,IsoformResolver: A peptide-centric algorithm for protein inference,2011,Journal of Proteome Research,32,10.1021/pr200039p,United States,Article,Boulder,1,Journal,2-s2.0-79959930601
Czech B.,,Small RNA sorting: Matchmaking for argonautes,2011,Nature Reviews Genetics,471,10.1038/nrg2916,United States,Review,Chevy Chase,0,Journal,2-s2.0-78650306521
Schaefer A.,,Argonaute 2 in dopamine 2 receptor-expressing neurons regulates cocaine addiction,2010,Journal of Experimental Medicine,95,10.1084/jem.20100451,United States,Article,New York,1,Journal,2-s2.0-77956252381
Yang S.,,"Conserved vertebrate mir-451 provides a platform for Dicer-independent, Ago2-mediated microRNA biogenesis",2010,Proceedings of the National Academy of Sciences of the United States of America,262,10.1073/pnas.1006432107,United States,Article,New York,1,Journal,2-s2.0-77956995245
Cifuentes D.,,A novel miRNA processing pathway independent of dicer requires argonaute2 catalytic activity,2010,Science,550,10.1126/science.1190809,United States,Article,New Haven,0,Journal,2-s2.0-77953897182
Cheloufi S.,,A dicer-independent miRNA biogenesis pathway that requires Ago catalysis,2010,Nature,679,10.1038/nature09092,United States;United States,Article,Stony Brook;Chevy Chase,0,Journal,2-s2.0-77953183812
Weiss M.,,Shotgun proteomics data from multiple organisms reveals remarkable quantitative conservation of the eukaryotic core proteome,2010,Proteomics,48,10.1002/pmic.200900414,Switzerland,Article,Zurich,0,Journal,2-s2.0-77949686097
Christodoulou F.,,Ancient animal microRNAs and the evolution of tissue identity,2010,Nature,205,10.1038/nature08744,Germany,Article,Heidelberg,0,Journal,2-s2.0-77649193420
Senturia R.,,Structure of the dimerization domain of DiGeorge Critical Region 8,2010,Protein Science,41,10.1002/pro.414,United States,Article,Los Angeles,0,Journal,2-s2.0-77953965778
Karginov F.V.,,"Diverse endonucleolytic cleavage sites in the mammalian transcriptome depend upon microRNAs, Drosha, and additional nucleases.",2010,Molecular cell,129,10.1016/j.molcel.2010.06.001,United States,Article,Cold Spring Harbor,1,Journal,2-s2.0-77955492563
Wang B.,,Distinct passenger strand and mRNA cleavage activities of human Argonaute proteins,2009,Nature Structural and Molecular Biology,94,10.1038/nsmb.1712,United States;United States,Article,Boston;Boston,0,Journal,2-s2.0-71449095148
Wiśniewski J.,,Universal sample preparation method for proteome analysis,2009,Nature Methods,3474,10.1038/nmeth.1322,Germany,Article,Planegg,0,Journal,2-s2.0-67349266694
Schwamborn J.,,The TRIM-NHL Protein TRIM32 Activates MicroRNAs and Prevents Self-Renewal in Mouse Neural Progenitors,2009,Cell,299,10.1016/j.cell.2008.12.024,Austria,Article,Vienna,1,Journal,2-s2.0-61349191567
Bartel D.,,MicroRNAs: Target Recognition and Regulatory Functions,2009,Cell,13032,10.1016/j.cell.2009.01.002,United States;United States,Review,Cambridge;Cambridge,1,Journal,2-s2.0-58249088751
Yi R.,,DGCR8-dependent microRNA biogenesis is essential for skin development,2009,Proceedings of the National Academy of Sciences of the United States of America,171,10.1073/pnas.0810766105,United States;United States,Article,New York;Boulder,1,Journal,2-s2.0-58849163116
Babiarz J.,,"Mouse ES cells express endogenous shRNAs, siRNAs, and other microprocessor-independent, dicer-dependent small RNAs",2008,Genes and Development,547,10.1101/gad.1705308,United States,Article,San Francisco,1,Journal,2-s2.0-54349104464
Qi H.,,Prolyl 4-hydroxylation regulates Argonaute 2 stability,2008,Nature,154,10.1038/nature07186,United States,Article,Boston,0,Journal,2-s2.0-52149102253
Neumüller R.,,Mei-P26 regulates microRNAs and cell growth in the Drosophila ovarian stem cell lineage,2008,Nature,173,10.1038/nature07014,Austria,Article,Vienna,0,Journal,2-s2.0-46749129531
Azuma-Mukai A.,,Characterization of endogenous human Argonautes and their miRNA partners in RNA silencing,2008,Proceedings of the National Academy of Sciences of the United States of America,188,10.1073/pnas.0800334105,Japan,Article,Tokushima,1,Journal,2-s2.0-45849095711
Tam O.H.,,Pseudogene-derived small interfering RNAs regulate gene expression in mouse oocytes,2008,Nature,776,10.1038/nature06904,United States,Article,Chevy Chase,0,Journal,2-s2.0-44349159416
Watanabe T.,,Endogenous siRNAs from naturally formed dsRNAs regulate transcripts in mouse oocytes,2008,Nature,806,10.1038/nature06908,Japan;Japan,Article,Hayama;Mishima,0,Journal,2-s2.0-44349130233
Yi R.,,A skin microRNA promotes differentiation by repressing 'stemness',2008,Nature,559,10.1038/nature06642,United States,Article,New York,0,Journal,2-s2.0-40749111551
Höck J.,,The Argonaute protein family,2008,Genome Biology,311,10.1186/gb-2008-9-2-210,Germany,Review,Planegg,1,Journal,2-s2.0-43549096196
Diederichs S.,,Dual Role for Argonautes in MicroRNA Processing and Posttranscriptional Regulation of MicroRNA Expression,2007,Cell,446,10.1016/j.cell.2007.10.032,United States,Article,Boston,1,Journal,2-s2.0-36849048778
Sohn S.,,Crystal structure of human DGCR8 core,2007,Nature Structural and Molecular Biology,88,10.1038/nsmb1294,South Korea,Article,Pohang,0,Journal,2-s2.0-34548480185
