Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Waldum H.,,Gastrin May Mediate the Carcinogenic Effect of Helicobacter pylori Infection of the Stomach,2015,Digestive Diseases and Sciences,29,10.1007/s10620-014-3468-9,Norway;Norway,Review,Trondheim;Trondheim,0,Journal,2-s2.0-84930379684
Sørdal Ø.,,The PAS positive material in gastric cancer cells of signet ring type is not mucin,2014,Experimental and Molecular Pathology,15,10.1016/j.yexmp.2014.02.008,Norway,Article,Trondheim,0,Journal,2-s2.0-84898667309
Zhao C.M.,,Denervation suppresses gastric tumorigenesis,2014,Science Translational Medicine,202,10.1126/scitranslmed.3009569,Norway,Article,Trondheim,0,Journal,2-s2.0-84907395110
Ness-Jensen E.,,"Changes in prevalence, incidence and spontaneous loss of gastro-oesophageal reflux symptoms: A prospective population-based cohort study, the HUNT study",2012,Gut,76,10.1136/gutjnl-2011-300715,Norway;Norway,Article,Trondheim;Levanger,0,Journal,2-s2.0-84866111874
Niklasson A.,,Dyspeptic symptom development after discontinuation of a proton pump inhibitor: A double-blind placebo-controlled trial,2010,American Journal of Gastroenterology,108,10.1038/ajg.2010.81,Sweden;Sweden,Article,Gothenburg;Lund,0,Journal,2-s2.0-77954424083
Reimer C.,,Proton-Pump Inhibitor Therapy Induces Acid-Related Symptoms in Healthy Volunteers After Withdrawal of Therapy,2009,Gastroenterology,240,10.1053/j.gastro.2009.03.058,Denmark,Article,Copenhagen,0,Journal,2-s2.0-67649222366
Zhao C.M.,,Control of gastric acid secretion in somatostatin receptor 2 deficient mice: Shift from endocrine/paracrine to neurocrine pathways,2008,Endocrinology,21,10.1210/en.2007-0238,Norway,Article,Trondheim,1,Journal,2-s2.0-38549123009
Bakkelund K.,,Signet ring cells in gastric carcinomas are derived from neuroendocrine cells,2006,Journal of Histochemistry and Cytochemistry,52,10.1369/jhc.5A6806.2005,Norway,Article,Trondheim,1,Journal,2-s2.0-33646688705
Lassen A.T.,,Helicobacter pylori test and eradicate versus prompt endoscopy for management of dyspeptic patients: 6.7 Year follow up of a randomised trial,2004,Gut,61,10.1136/gut.2004.043570,Denmark,Article,Odense,1,Journal,2-s2.0-9344246936
Chuang C.,,Hypergastrinemia after Helicobacter pylori infection is associated with bacterial load and related inflammation of the oxyntic corpus mucosa,2004,Journal of Gastroenterology and Hepatology (Australia),20,10.1111/j.1440-1746.2004.03416.x,Taiwan,Article,Tainan,0,Journal,2-s2.0-4544257667
