Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Kang H.J.,,Correlation of KIT and platelet-derived growth factor receptor α mutations with gene activation and expression profiles in gastrointestinal stromal tumors,2005,Oncogene,76,10.1038/sj.onc.1208358,South Korea,Article,Seoul,1,Journal,2-s2.0-20044383730
Sihto H.,,KIT and platelet-derived growth factor receptor alpha tyrosine kinase gene mutations and KIT amplifications in human solid tumors,2005,Journal of Clinical Oncology,188,10.1200/JCO.2005.02.093,Finland,Article,Helsinki,0,Journal,2-s2.0-16644381251
Debiec-Rychter M.,,Mechanisms of resistance to imatinib mesylate in gastrointestinal stromal tumors and activity of the PKC412 inhibitor against imatinib-resistant mutants,2005,Gastroenterology,410,10.1053/j.gastro.2004.11.020,Belgium,Article,3000 Leuven,0,Journal,2-s2.0-14944352767
Yee K.,,Synergistic effect of SU11248 with cytarabine or daunorubicin on FLT3 ITD-positive leukemic cells,2004,Blood,108,10.1182/blood-2003-10-3381,,Article,,0,Journal,2-s2.0-10244277976
Corbin A.,,Sensitivity of oncogenic KIT mutants to the kinase inhibitors MLN518 and PD180970,2004,Blood,66,10.1182/blood-2004-06-2189,,Article,,0,Journal,2-s2.0-9444258068
Daub H.,,Strategies to overcome resistance to targeted protein kinase inhibitors,2004,Nature Reviews Drug Discovery,290,10.1038/nrd1579,Germany,Review,Munich,0,Journal,2-s2.0-10444280878
Corless C.,,Biology of gastrointestinal stromal tumors,2004,Journal of Clinical Oncology,937,10.1200/JCO.2004.05.140,United States,Review,Boston,0,Journal,2-s2.0-4644312266
Subramanian S.,,Gastrointestinal stromal tumors (GISTs) with KIT and PDGFRA mutations have distinct gene expression profiles,2004,Oncogene,115,10.1038/sj.onc.1208056,United States,Article,Stanford,1,Journal,2-s2.0-7644242712
Sakurai S.,,Myxoid epithelioid gastrointestinal stromal tumor (GIST) with mast cell infiltrations: A subtype of GIST with mutations of platelet-derived growth factor receptor alpha gene,2004,Human Pathology,80,10.1016/j.humpath.2004.07.008,Japan,Article,Kawachi District,0,Journal,2-s2.0-5444222014
Ohashi A.,,Different inhibitory effect of imatinib on phosphorylation of mitogen-activated protein kinase and Akt and on proliferation in cells expressing different types of mutant platelet-derived growth factor receptor-α,2004,International Journal of Cancer,18,10.1002/ijc.20305,Japan,Article,Suita,1,Journal,2-s2.0-3242886663
Mol C.,,Structural insights into the conformational selectivity of STI-571 and related kinase inhibitors,2004,Current Opinion in Drug Discovery and Development,75,,United States,Review,San Diego,0,Journal,2-s2.0-4944261336
Wasag B.,,Differential expression of KIT/PDGFRA mutant isoforms in epithelioid and mixed variants of gastrointestinal stromal tumors depends predominantly on the tumor site,2004,Modern Pathology,87,10.1038/modpathol.3800136,Belgium;Poland,Article,Leuven;Gdańsk,1,Journal,2-s2.0-3342991696
Lasota J.,,A great majority of GISTs with PDGFRA mutations represent gastric tumors of low or no malignant potential,2004,Laboratory Investigation,236,10.1038/labinvest.3700122,United States,Article,"Washington, D.C.",1,Journal,2-s2.0-3042646931
Medeiros F.,,KIT-negative gastrointestinal stromal tumors: Proof of concept and therapeutic implications,2004,American Journal of Surgical Pathology,382,10.1097/00000478-200407000-00007,United States,Article,Boston,0,Journal,2-s2.0-2142747025
Debiec-Rychter M.,,Gastrointestinal stromal tumours (GISTs) negative for KIT (CD117 antigen) immunoreactivity,2004,Journal of Pathology,171,10.1002/path.1546,Belgium;Belgium,Article,Leuven;3000 Leuven,0,Journal,2-s2.0-1842426806
Yamamoto H.,,c-kit and PDGFRA Mutations in Extragastrointestinal Stromal Tumor (Gastrointestinal Stromal Tumor of the Soft Tissue),2004,American Journal of Surgical Pathology,179,10.1097/00000478-200404000-00007,Japan,Article,Fukuoka,0,Journal,2-s2.0-12144288616
