Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Wang L.,,Intracellular CD24 disrupts the ARF-NPM interaction and enables mutational and viral oncogene-mediated p53 inactivation,2015,Nature Communications,27,10.1038/ncomms6909,United States,Article,Birmingham,1,Journal,2-s2.0-84935875791
Cao X.,,CD44 but not CD24 expression is related to poor prognosis in non-cardia adenocarcinoma of the stomach,2014,BMC Gastroenterology,14,10.1186/1471-230X-14-157,China,Article,Changchun,1,Journal,2-s2.0-84910046556
Naumov I.,,CD24 knockout prevents colorectal cancer in chemically induced colon carcinogenesis and in APC<sup>Min</sup>/CD24 double knockout transgenic mice,2014,International Journal of Cancer,19,10.1002/ijc.28762,Israel,Article,Ramal Aviv,1,Journal,2-s2.0-84902533499
Sahlberg S.,,"Evaluation of cancer stem cell markers CD133, CD44, CD24: Association with AKT isoforms and radiation resistance in colon cancer cells",2014,PLoS ONE,126,10.1371/journal.pone.0094621,Sweden,Article,Uppsala,1,Journal,2-s2.0-84899726033
Zhou X.,,CD24 polymorphisms cannot predict pathologic complete response to anthracycline- and Taxane-Based neoadjuvant chemotherapy in breast cancer,2014,Clinical Breast Cancer,5,10.1016/j.clbc.2013.11.001,China,Article,Chongqing,0,Journal,2-s2.0-84896402830
Sadot E.,,CD24 gene polymorphism - A novel prognostic factor in esophageal cancer,January-March,International Journal of Biological Markers,8,10.5301/jbm.5000071,Israel;Israel,Article,Petah Tiqwa;Ramal Aviv,0,Journal,2-s2.0-84897832417
Lisiansky V.,,Role of CD24 polymorphisms in the susceptibility to inflammatory bowel disease,January-March,International Journal of Biological Markers,12,10.5301/jbm.5000072,Israel;Israel,Article,Tel Aviv-Yafo;Tel Aviv-Yafo,0,Journal,2-s2.0-84897827133
Wang Y.C.,,CD24 mediates gastric carcinogenesis and promotes gastric cancer progression via STAT3 activation,2014,Apoptosis,22,10.1007/s10495-013-0949-9,China,Article,Shanghai,0,Journal,2-s2.0-84896344633
Zhou X.,,Association between CD24 polymorphism and genetic susceptibility to breast cancer: a case-control study,2013,Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,3,10.3969/j.issn.1672-7347.2013.11.007,China,Article,Chongqing,0,Journal,2-s2.0-84919841937
Takahashi M.,,CD24 expression is associated with progression of gastric cancer,2013,Hepato-Gastroenterology,17,10.5754/hge12763,Japan,Article,Shimotsuga District,0,Journal,2-s2.0-84879576847
Buck K.,,CD24 polymorphisms in breast cancer: Impact on prognosis and risk,2013,Breast Cancer Research and Treatment,14,10.1007/s10549-012-2325-9,Germany,Article,Heidelberg,0,Journal,2-s2.0-84879375968
Cao X.,,Serum pepsinogen II is a better diagnostic marker in gastric cancer,2012,World Journal of Gastroenterology,25,10.3748/wjg.v18.i48.7357,China,Article,Changchun,1,Journal,2-s2.0-84882625898
Duckworth C.,,CD24 is expressed in gastric parietal cells and regulates apoptosis and the response to Helicobacter felis infection in the murine stomach,2012,American Journal of Physiology - Gastrointestinal and Liver Physiology,20,10.1152/ajpgi.00068.2012,United Kingdom,Article,Liverpool,0,Journal,2-s2.0-84867599862
Jiang J.,,Polymorphisms of the DNA Methyltransferase 1 Associated with Reduced Risks of Helicobacter pylori Infection and Increased Risks of Gastric Atrophy,2012,PLoS ONE,21,10.1371/journal.pone.0046058,China,Article,Changchun,1,Journal,2-s2.0-84866648937
Marmé F.,,CD24 ala57Val polymorphism predicts pathologic complete response to sequential anthracycline- and taxane-based neoadjuvant chemotherapy for primary breast cancer,2012,Breast Cancer Research and Treatment,15,10.1007/s10549-011-1759-9,Germany;Germany,Article,Heidelberg;Heidelberg,0,Journal,2-s2.0-84865161157
Ke J.,,A subpopulation of CD24<sup>+</sup> cells in colon cancer cell lines possess stem cell characteristics,2012,Neoplasma,34,10.4149/neo_2012_036,China,Article,Guangzhou,1,Journal,2-s2.0-84863843869
Dawidowicz K.,,Association study of B-cell marker gene polymorphisms in European Caucasian patients with systemic sclerosis,2011,Clinical and Experimental Rheumatology,10,,France,Article,Paris,0,Journal,2-s2.0-83455173721
Sheng L.,,Clusters of differentiation 24 polymorphism and hepatocellular carcinoma.,2011,"Hepatology (Baltimore, Md.)",3,,,Note,,0,Journal,2-s2.0-84856618473
Shi Y.,,A genome-wide association study identifies new susceptibility loci for non-cardia gastric cancer at 3q13.31 and 5p13.1,2011,Nature Genetics,202,10.1038/ng.978,China,Article,Shanghai,0,Journal,2-s2.0-82255192291
Zhang C.,,Identification of CD44+CD24+ gastric cancer stem cells,2011,Journal of Cancer Research and Clinical Oncology,139,10.1007/s00432-011-1038-5,China,Article,Chongqing,0,Journal,2-s2.0-80054728423
Diaz-Gallo L.,,Analysis of the influence of two CD24 genetic variants in Crohn's disease and ulcerative colitis,2011,Human Immunology,16,10.1016/j.humimm.2011.05.028,Spain,Article,Armilla,0,Journal,2-s2.0-80052964224
Horiguchi K.,,Predictive value of CD24 and CD44 for neoadjuvant chemotherapy response and prognosis in primary breast cancer patients,2010,Journal of Medical and Dental Sciences,22,,Japan;Japan,Article,Tokyo;Tokyo,0,Journal,2-s2.0-77956133856
Piotrowski P.,,CD24 Ala57Val gene polymorphism and the risk of systemic lupus erythematosus,2010,Tissue Antigens,16,10.1111/j.1399-0039.2010.01447.x,Poland,Article,Poznan,0,Journal,2-s2.0-77952218683
Ronaghi M.,,CD24 gene polymorphism is associated with the disease progression and susceptibility to multiple sclerosis in the Iranian population,2009,Psychiatry Research,22,10.1016/j.psychres.2009.01.002,Iran,Article,Isfahan,0,Journal,2-s2.0-70449520986
Li D.,,CD24 polymorphisms affect risk and progression of chronic hepatitis B virus infection,2009,Hepatology,37,10.1002/hep.23047,China,Article,Beijing,1,Journal,2-s2.0-70349238773
Yang X.R.,,CD24 is a novel predictor for poor prognosis of hepatocellular carcinoma after surgery,2009,Clinical Cancer Research,103,10.1158/1078-0432.CCR-09-0151,China,Article,Shanghai,1,Journal,2-s2.0-69949097533
Athanassiadou P.,,CD24 expression has a prognostic impact in breast carcinoma,2009,Pathology Research and Practice,33,10.1016/j.prp.2009.01.008,Greece,Article,Athens,0,Journal,2-s2.0-67649566903
Kabir S.,,Effect of Helicobacter pylori eradication on incidence of gastric cancer in human and animal models: Underlying biochemical and molecular events,2009,Helicobacter,43,10.1111/j.1523-5378.2009.00677.x,Sweden,Review,Uppsala,0,Journal,2-s2.0-65749100406
Sano A.,,CD24 expression is a novel prognostic factor in esophageal squamous cell carcinoma,2009,Annals of Surgical Oncology,57,10.1245/s10434-008-0252-0,Japan,Article,Maebashi,0,Journal,2-s2.0-59449092847
Sakamoto H.,,Genetic variation in PSCA is associated with susceptibility to diffuse-type gastric cancer,2008,Nature Genetics,300,10.1038/ng.152,Japan,Article,Chuo-ku,0,Journal,2-s2.0-44349178008
Sagiv E.,,Targeting CD24 for treatment of colorectal and pancreatic cancer by monoclonal antibodies or small interfering RNA,2008,Cancer Research,113,10.1158/0008-5472.CAN-07-6463,Israel,Article,Tel Aviv-Yafo,1,Journal,2-s2.0-42349101138
Sánchez E.,,Association of a CD24 gene polymorphism with susceptibility to systemic lupus erythematosus,2007,Arthritis and Rheumatism,47,10.1002/art.22871,Spain,Article,Armilla,1,Journal,2-s2.0-34848914129
Wang L.,,A dinucleotide deletion in CD24 confers protection against autoimmune diseases,2007,PLoS Genetics,70,10.1371/journal.pgen.0030049,United States,Article,Ann Arbor,1,Journal,2-s2.0-34247619002
Li C.,,Identification of pancreatic cancer stem cells,2007,Cancer Research,2480,10.1158/0008-5472.CAN-06-2030,United States,Article,Ann Arbor,1,Journal,2-s2.0-33847052127
Otaegui D.,,CD24 V/V is an allele associated with the risk of developing multiple sclerosis in the Spanish population,2006,Multiple Sclerosis,39,10.1191/135248506ms1314sr,Spain,Article,Donostia-San Sebastian,0,Journal,2-s2.0-33746537147
Goris A.,,CD24 Ala/Val polymorphism and multiple sclerosis,2006,Journal of Neuroimmunology,25,10.1016/j.jneuroim.2006.03.009,United Kingdom;Belgium,Article,Cambridge;3000 Leuven,0,Journal,2-s2.0-33646818671
Matysiak-Budnik T.,,Helicobacter pylori infection and gastric cancer,2006,European Journal of Cancer,94,10.1016/j.ejca.2006.01.020,France,Article,Paris,0,Journal,2-s2.0-33645963448
Lin D.,,Maximum likelihood estimation of haplotype effects and haplotype- environment interactions in association studies,2005,Genetic Epidemiology,101,10.1002/gepi.20098,United States,Article,Chapel Hill,0,Journal,2-s2.0-28344450089
Baumann P.,,CD24 expression causes the acquisition of multiple cellular properties associated with tumor growth and metastasis,2005,Cancer Research,241,10.1158/0008-5472.CAN-05-0619,Germany,Article,Eggenstein-Leopoldshafen,1,Journal,2-s2.0-28344447457
Weichert W.,,Cytoplasmic CD24 expression in colorectal cancer independently correlates with shortened patient survival,2005,Clinical Cancer Research,131,10.1158/1078-0432.CCR-05-0606,Germany,Article,Berlin,1,Journal,2-s2.0-25144503826
Zhou Q.,,CD24 is a genetic modifier for risk and progression of multiple sclerosis,2003,Proceedings of the National Academy of Sciences of the United States of America,98,10.1073/pnas.2533866100,United States,Article,Columbus,1,Journal,2-s2.0-10744223574
