Authors,Author(s) ID,Title,Year,Source tittle,Cited by,DOI,Country,Document Type,City,Access Type,aggregationType,EID
Fuller S.,,Flying Drosophila stabilize their vision-based velocity controller by sensing wind with their antennae,2014,Proceedings of the National Academy of Sciences of the United States of America,49,10.1073/pnas.1323529111,United States,Article,Cambridge,1,Journal,2-s2.0-84897520222
Roth E.,,A comparative approach to closed-loop computation,2014,Current Opinion in Neurobiology,52,10.1016/j.conb.2013.11.005,United States,Review,Seattle,0,Journal,2-s2.0-84890774702
Mert Ankarali M.,,"Haptic feedback enhances rhythmic motor control by reducing variability, not improving convergence rate",2014,Journal of Neurophysiology,15,10.1152/jn.00140.2013,United States,Article,Baltimore,0,Journal,2-s2.0-84900819893
Grünbaum D.,,"An integrated modeling approach to assessing linkages between environment, organism, and phenotypic plasticity",2014,Integrative and Comparative Biology,4,10.1093/icb/icu045,United States,Conference Paper,Seattle,1,Journal,2-s2.0-84904608779
Greenlee K.J.,,Predicting performance and plasticity in the development of respiratory structures and metabolic systems,2014,Integrative and Comparative Biology,5,10.1093/icb/icu018,United States,Conference Paper,Fargo,1,Journal,2-s2.0-84904608574
Ciaccio M.,,A systems approach to integrative biology: An overview of statistical methods to elucidate association and architecture,2014,Integrative and Comparative Biology,9,10.1093/icb/icu037,United States,Conference Paper,Evanston,1,Journal,2-s2.0-84904635670
Hale M.,,Developmental change in the function of movement systems: Transition of the pectoral fins between respiratory and locomotor roles in zebrafish,2014,Integrative and Comparative Biology,13,10.1093/icb/icu014,United States,Conference Paper,Chicago,1,Journal,2-s2.0-84904598161
Nijhout H.,,Homeostasis and dynamic stability of the phenotype link robustness and plasticity,2014,Integrative and Comparative Biology,23,10.1093/icb/icu010,United States,Conference Paper,Durham,1,Journal,2-s2.0-84904661380
Mongeau J.,,Locomotion-and mechanics-mediated tactile sensing: Antenna reconfiguration simplifies control during high-speed navigation in cockroaches,2013,Journal of Experimental Biology,15,10.1242/jeb.083477,United States,Article,Berkeley,1,Journal,2-s2.0-84890756822
Sefati S.,,Mutually opposing forces during locomotion can eliminate the tradeoff between maneuverability and stability,2013,Proceedings of the National Academy of Sciences of the United States of America,48,10.1073/pnas.1309300110,United States,Article,Baltimore,1,Journal,2-s2.0-84888105112
Madhav M.,,Closed-loop stabilization of the Jamming Avoidance Response reveals its locally unstable and globally nonlinear dynamics,2013,Journal of Experimental Biology,17,10.1242/jeb.088922,United States,Article,Baltimore,1,Journal,2-s2.0-84887285677
Liang B.,,Nonlinear flight dynamics and stability of hovering model insects,2013,Journal of the Royal Society Interface,31,10.1098/rsif.2013.0269,China,Article,Beijing,1,Journal,2-s2.0-84891407167
Ristroph L.,,Active and passive stabilization of body pitch in insect flight,2013,Journal of the Royal Society Interface,67,10.1098/rsif.2013.0237,United States,Article,Ithaca,1,Journal,2-s2.0-84880051037
Ding Y.,,Emergence of the advancing neuromechanical phase in a resistive force dominated medium,2013,Proceedings of the National Academy of Sciences of the United States of America,17,10.1073/pnas.1302844110,United States,Article,Atlanta,1,Journal,2-s2.0-84879296178
Kang T.,,Reverse engineering validation using a benchmark synthetic gene circuit in human cells,2013,ACS Synthetic Biology,12,10.1021/sb300093y,United States,Article,Richardson,0,Journal,2-s2.0-84878057893
Dyhr J.,,Flexible strategies for flight control: An active role for the abdomen,2013,Journal of Experimental Biology,50,10.1242/jeb.077644,United States,Article,Seattle,1,Journal,2-s2.0-84876882012
Li C.,,A terradynamics of legged locomotion on granular media,2013,Science,173,10.1126/science.1229163,United States;United States,Article,Berkeley;Atlanta,0,Journal,2-s2.0-84875460676
Ruiz-Torres R.,,Kinematics of the ribbon fin in hovering and swimming of the electric ghost knifefish,2013,Journal of Experimental Biology,34,10.1242/jeb.076471,United States,Article,Evanston,1,Journal,2-s2.0-84874154169
Stamper S.,,Research article beyond the Jamming Avoidance Response: Weakly electric fish respond to the envelope of social electrosensory signals,2012,Journal of Experimental Biology,25,10.1242/jeb.076513,United States,Article,Baltimore,1,Journal,2-s2.0-84869158517
Thomas S.,,A battery-free multichannel digital neural/EMG telemetry system for flying insects,2012,IEEE Transactions on Biomedical Circuits and Systems,53,10.1109/TBCAS.2012.2222881,United States,Article,Durham,0,Journal,2-s2.0-84870522850
Miller L.,,Using computational and mechanical models to study animal locomotion,2012,Integrative and Comparative Biology,29,10.1093/icb/ics115,United States,Conference Paper,Chapel Hill,1,Journal,2-s2.0-84867781035
Sefati S.,,Counter-propagating waves enhance maneuverability and stability: A bio-inspired strategy for robotic ribbon-fin propulsion,2012,Proceedings of the IEEE RAS and EMBS International Conference on Biomedical Robotics and Biomechatronics,19,10.1109/BioRob.2012.6290909,United States,Conference Paper,Baltimore,0,Conference Proceeding,2-s2.0-84867425317
Sponberg S.,,Abdicating power for control: A precision timing strategy to modulate function of flight power muscles,2012,Proceedings of the Royal Society B: Biological Sciences,23,10.1098/rspb.2012.1085,United States,Article,Seattle,1,Journal,2-s2.0-84865370456
Wu J.,,Floquet stability analysis of the longitudinal dynamics of two hovering model insects,2012,Journal of the Royal Society Interface,41,10.1098/rsif.2012.0072,China,Article,Beijing,1,Journal,2-s2.0-84866160054
Elzinga M.,,The influence of sensory delay on the yaw dynamics of a flapping insect,2012,Journal of the Royal Society Interface,30,10.1098/rsif.2011.0699,United States,Article,Pasadena,1,Journal,2-s2.0-84863581367
Revzen S.,,Finding the dimension of slow dynamics in a rhythmic system,2012,Journal of the Royal Society Interface,29,10.1098/rsif.2011.0431,United States,Article,Berkeley,1,Journal,2-s2.0-84860710668
Stamper S.,,Active sensing via movement shapes spatiotemporal patterns of sensory feedback,2012,Journal of Experimental Biology,37,10.1242/jeb.068007,United States,Article,Baltimore,1,Journal,2-s2.0-84860163488
Richards C.,,A bio-robotic platform for integrating internal and external mechanics during muscle-powered swimming,2012,Bioinspiration and Biomimetics,24,10.1088/1748-3182/7/1/016010,United States,Article,Cambridge,0,Journal,2-s2.0-84857519635
Cheng B.,,The mechanics and control of pitching manoeuvres in a freely flying hawkmoth (Manduca sexta),2011,Journal of Experimental Biology,93,10.1242/jeb.062760,United States,Article,West Lafayette,1,Journal,2-s2.0-83155175538
Franklin D.,,Computational mechanisms of sensorimotor control,2011,Neuron,280,10.1016/j.neuron.2011.10.006,United Kingdom,Review,Cambridge,1,Journal,2-s2.0-83455172803
Tytell E.,,Spikes alone do not behavior make: Why neuroscience needs biomechanics,2011,Current Opinion in Neurobiology,50,10.1016/j.conb.2011.05.017,United States,Review,Baltimore,0,Journal,2-s2.0-82855178816
Richards C.,,Building a robotic link between muscle dynamics and hydrodynamics,2011,Journal of Experimental Biology,18,10.1242/jeb.056671,United States,Article,Cambridge,1,Journal,2-s2.0-79959559233
Curet O.,,Mechanical properties of a bio-inspired robotic knifefish with an undulatory propulsor,2011,Bioinspiration and Biomimetics,97,10.1088/1748-3182/6/2/026004,United States;United States,Article,Providence;Evanston,0,Journal,2-s2.0-79958121671
Roth E.,,Stimulus predictability mediates a switch in locomotor smooth pursuit performance for Eigenmannia virescens,2011,Journal of Experimental Biology,31,10.1242/jeb.048124,United States,Article,Baltimore,1,Journal,2-s2.0-79955016295
Warrant E.,,Vision and visual navigation in nocturnal insects,2011,Annual Review of Entomology,109,10.1146/annurev-ento-120709-144852,Sweden,Article,Lund,0,Book Series,2-s2.0-78650873090
Sponberg S.,,Shifts in a single muscle's control potential of body dynamics are determined by mechanical feedback,2011,Philosophical Transactions of the Royal Society B: Biological Sciences,22,10.1098/rstb.2010.0368,United States,Article,Berkeley,1,Journal,2-s2.0-79955422386
Sponberg S.,,A single muscle's multifunctional control potential of body dynamics for postural control and running,2011,Philosophical Transactions of the Royal Society B: Biological Sciences,35,10.1098/rstb.2010.0367,United States;United States,Article,Berkeley;Seattle,1,Journal,2-s2.0-79955444037
Hinterwirth A.,,"Antennae in the hawkmoth manduca sexta (Lepidoptera, Sphingidae) mediate abdominal flexion in response to mechanical stimuli",2010,"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology",48,10.1007/s00359-010-0578-5,United States,Article,Seattle,0,Journal,2-s2.0-78649497417
Tytell E.,,"Interactions between internal forces, body stiffness, and fluid environment in a neuromechanical model of lamprey swimming",2010,Proceedings of the National Academy of Sciences of the United States of America,167,10.1073/pnas.1011564107,United States;United States;United States,Article,College Park;New Orleans;Princeton,1,Journal,2-s2.0-78650582674
Hedrick T.,,Within-wingbeat damping: dynamics of continuous free-flight yaw turns in Manduca sexta,2010,Biology Letters,19,10.1098/rsbl.2010.0083,United States,Article,Chapel Hill,1,Journal,2-s2.0-77954121746
Theobald J.,,Wide-field motion tuning in nocturnal hawkmoths,2010,Proceedings of the Royal Society B: Biological Sciences,44,10.1098/rspb.2009.1677,United States,Article,Seattle,0,Journal,2-s2.0-77950239074
Stamper S.,,Species differences in group size and electrosensory interference in weakly electric fishes: Implications for electrosensory processing,2010,Behavioural Brain Research,36,10.1016/j.bbr.2009.10.023,United States,Article,Baltimore,0,Journal,2-s2.0-74449088539
Byl K.,,Metastable walking machines,2009,International Journal of Robotics Research,107,10.1177/0278364909340446,United States;United States,Article,Cambridge;Cambridge,0,Journal,2-s2.0-69249121248
Li C.,,Sensitive dependence of the motion of a legged robot on granular media,2009,Proceedings of the National Academy of Sciences of the United States of America,100,10.1073/pnas.0809095106,United States,Article,Atlanta,1,Journal,2-s2.0-62549143899
Luo H.,,An immersed-boundary method for flow-structure interaction in biological systems with application to phonation,2008,Journal of Computational Physics,130,10.1016/j.jcp.2008.05.001,United States,Article,Nashville,0,Journal,2-s2.0-52749094314
Shirgaonkar A.,,The hydrodynamics of ribbon-fin propulsion during impulsive motion,2008,Journal of Experimental Biology,74,10.1242/jeb.019224,United States,Article,Evanston,1,Journal,2-s2.0-55549143347
Stamper S.,,Detection of targets colocalized in clutter by big brown bats (Eptesicus fuscus),2008,Journal of the Acoustical Society of America,4,10.1121/1.2932338,United States,Article,Providence,0,Journal,2-s2.0-47649128436
Lee J.,,Templates and anchors for antenna-based wall following in cockroaches and robots,2008,IEEE Transactions on Robotics,50,10.1109/TRO.2007.913981,United States,Article,Baltimore,0,Journal,2-s2.0-40949121116
Sponberg S.,,Neuromechanical response of musculo-skeletal structures in cockroaches during rapid running on rough terrain,2008,Journal of Experimental Biology,120,10.1242/jeb.012385,United States,Article,Berkeley,1,Journal,2-s2.0-40449091803
Taylor G.,,Sensory Systems and Flight Stability: What do Insects Measure and Why?,2007,Advances in Insect Physiology,179,10.1016/S0065-2806(07)34005-8,United Kingdom,Review,Oxford,0,Book Series,2-s2.0-37349021714
Lauder G.,,Fish biorobotics: Kinematics and hydrodynamics of self-propulsion,2007,Journal of Experimental Biology,211,10.1242/jeb.000265,United States,Review,Cambridge,1,Journal,2-s2.0-34548639249
Nishikawa K.,,Neuromechanics: An integrative approach for understanding motor control,2007,Integrative and Comparative Biology,138,10.1093/icb/icm024,United States,Article,Pomona,1,Journal,2-s2.0-35448968412
Zhang F.,,Multimodal fast optical interrogation of neural circuitry,2007,Nature,1194,10.1038/nature05744,United States,Article,Palo Alto,0,Journal,2-s2.0-34247222730
Sane S.,,Antennal mechanosensors mediate flight control in moths,2007,Science,173,10.1126/science.1133598,United States,Article,Seattle,0,Journal,2-s2.0-33846990855
Cowan N.,,The critical role of locomotion mechanics in decoding sensory systems,2007,Journal of Neuroscience,63,10.1523/JNEUROSCI.4198-06.2007,United States,Article,Baltimore,1,Journal,2-s2.0-33846850120
Egiazaryan G.,,Theory of functional systems in the Scientific School of P.K. Anokhin,2007,Journal of the History of the Neurosciences,16,10.1080/09647040600602805,Russian Federation,Article,Moscow,0,Journal,2-s2.0-33847658318
Bell W.,,"Cockroaches: Ecology, behavior, and natural history",2007,"Cockroaches: Ecology, Behavior, and Natural History",242,,,Book,,0,Book,2-s2.0-84895596529
Daley M.,,Running over rough terrain reveals limb control for intrinsic stability,2006,Proceedings of the National Academy of Sciences of the United States of America,133,10.1073/pnas.0601473103,United States;United States,Article,Ann Arbor;Cambridge,1,Journal,2-s2.0-33750295545
Fortune E.,,The decoding of electrosensory systems,2006,Current Opinion in Neurobiology,31,10.1016/j.conb.2006.06.006,United States,Review,Baltimore,0,Journal,2-s2.0-33746561804
Hedrick T.,,Flight control in the hawkmoth Manduca sexta: The inverse problem of hovering,2006,Journal of Experimental Biology,104,10.1242/jeb.02363,United States,Article,Seattle,1,Journal,2-s2.0-33749166739
Holmes P.,,"The dynamics of legged locomotion: Models, analyses, and challenges",2006,SIAM Review,447,10.1137/S0036144504445133,United States,Review,Princeton,0,Journal,2-s2.0-33744929666
